Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,21736,20234,21237,23421
"Revenue 21736 20234 21237 23421  Other Revenue, Total - - - -","Revenue 21736 20234 21237 23421  Other Revenue, Total - - - -","Revenue 21736 20234 21237 23421  Other Revenue, Total - - - -","Revenue 21736 20234 21237 23421  Other Revenue, Total - - - -","Revenue 21736 20234 21237 23421  Other Revenue, Total - - - -"
Revenue,21736,20234,21237,23421
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15978,15092,16180,18244
Gross Profit,5758,5142,5057,5177
Total Operating Expenses,20313,19136,20451,22778
"Selling/General/Admin. Expenses, Total 4202 3961 4107 4410  Research & Development - - - -  Depreciation / Amortization 613 599 77 91  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - 23 87 32  Other Operating Expenses, Total -480 -515 - 1","Selling/General/Admin. Expenses, Total 4202 3961 4107 4410  Research & Development - - - -  Depreciation / Amortization 613 599 77 91  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - 23 87 32  Other Operating Expenses, Total -480 -515 - 1","Selling/General/Admin. Expenses, Total 4202 3961 4107 4410  Research & Development - - - -  Depreciation / Amortization 613 599 77 91  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - 23 87 32  Other Operating Expenses, Total -480 -515 - 1","Selling/General/Admin. Expenses, Total 4202 3961 4107 4410  Research & Development - - - -  Depreciation / Amortization 613 599 77 91  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - 23 87 32  Other Operating Expenses, Total -480 -515 - 1","Selling/General/Admin. Expenses, Total 4202 3961 4107 4410  Research & Development - - - -  Depreciation / Amortization 613 599 77 91  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - 23 87 32  Other Operating Expenses, Total -480 -515 - 1"
"Selling/General/Admin. Expenses, Total",4202,3961,4107,4410
Research & Development,-,-,-,-
Depreciation / Amortization,613,599,77,91
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,23,87,32
"Other Operating Expenses, Total",-480,-515,-,1
Operating Income,1423,1098,786,643
"Interest Income (Expense), Net Non-Operating",-,235,40,39
Gain (Loss) on Sale of Assets,60,192,1,-
"Other, Net",-127,-528,143,43
Net Income Before Taxes,1490,1434,970,725
Provision for Income Taxes,473,440,308,222
Net Income After Taxes,1017,994,662,503
Minority Interest,14,13,-1,-1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1016,994,661,502
Total Extraordinary Items,-,-,-,-
Net Income,1016,994,661,502
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,1016,994,660,501
Dilution Adjustment,-0.494,-0.908,-,-
Diluted Net Income,1016.49,994.91,660,501
Diluted Weighted Average Shares,10.1,10.12,10.22,10.38
Diluted EPS Excluding Extraordinary Items,100.68,98.28,64.61,48.29
DPS - Common Stock Primary Issue,30,30,20,15
Diluted Normalized EPS,96.47,78.1,70.35,50.43
