Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,14586,12536,9910.74,8606.56
"Revenue 14586 12536.7 9910.74 8606.56  Other Revenue, Total - - - -","Revenue 14586 12536.7 9910.74 8606.56  Other Revenue, Total - - - -","Revenue 14586 12536.7 9910.74 8606.56  Other Revenue, Total - - - -","Revenue 14586 12536.7 9910.74 8606.56  Other Revenue, Total - - - -","Revenue 14586 12536.7 9910.74 8606.56  Other Revenue, Total - - - -"
Revenue,14586,12536.7,9910.74,8606.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8730,7323.11,5705.9,5051.1
Gross Profit,5856,5213.59,4204.84,3555.46
Total Operating Expenses,12529,10700.35,8756.43,7924.04
"Selling/General/Admin. Expenses, Total 3526 3147.69 2795.53 2650.72  Research & Development 67 54.57 54.58 44.09  Depreciation / Amortization 159 183.18 167.8 173.24  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -8.21 32.62 4.89  Other Operating Expenses, Total 56 - - -","Selling/General/Admin. Expenses, Total 3526 3147.69 2795.53 2650.72  Research & Development 67 54.57 54.58 44.09  Depreciation / Amortization 159 183.18 167.8 173.24  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -8.21 32.62 4.89  Other Operating Expenses, Total 56 - - -","Selling/General/Admin. Expenses, Total 3526 3147.69 2795.53 2650.72  Research & Development 67 54.57 54.58 44.09  Depreciation / Amortization 159 183.18 167.8 173.24  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -8.21 32.62 4.89  Other Operating Expenses, Total 56 - - -","Selling/General/Admin. Expenses, Total 3526 3147.69 2795.53 2650.72  Research & Development 67 54.57 54.58 44.09  Depreciation / Amortization 159 183.18 167.8 173.24  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -8.21 32.62 4.89  Other Operating Expenses, Total 56 - - -","Selling/General/Admin. Expenses, Total 3526 3147.69 2795.53 2650.72  Research & Development 67 54.57 54.58 44.09  Depreciation / Amortization 159 183.18 167.8 173.24  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -8.21 32.62 4.89  Other Operating Expenses, Total 56 - - -"
"Selling/General/Admin. Expenses, Total",3526,3147.69,2795.53,2650.72
Research & Development,67,54.57,54.58,44.09
Depreciation / Amortization,159,183.18,167.8,173.24
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,-8.21,32.62,4.89
"Other Operating Expenses, Total",56,-,-,-
Operating Income,2057,1836.36,1154.31,682.52
"Interest Income (Expense), Net Non-Operating",-,10.91,-21.91,-25.06
Gain (Loss) on Sale of Assets,12,0.62,6.83,0.99
"Other, Net",-73,34.91,46.25,40.31
Net Income Before Taxes,2118,1882.79,1185.47,698.76
Provision for Income Taxes,673,558.52,373.68,240.58
Net Income After Taxes,1445,1324.27,811.79,458.18
Minority Interest,13,1,-,0.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1433,1323.27,811.79,458.24
Total Extraordinary Items,-,-,-,-
Net Income,1433,1323.27,811.79,458.24
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,1433,1323.27,811.79,458.24
Dilution Adjustment,-0.832,-,-,-0
Diluted Net Income,1433.83,1323.27,811.79,458.24
Diluted Weighted Average Shares,2.47,2.46,2.45,2.43
Diluted EPS Excluding Extraordinary Items,581.38,538.3,331.66,188.41
DPS - Common Stock Primary Issue,123,70,46,24
Diluted Normalized EPS,527.82,562.24,365.46,216.21
