Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,39152,37799.54,34575.86,34041.52
"Revenue 39152 37799.54 34575.86 34041.52  Other Revenue, Total - - - -","Revenue 39152 37799.54 34575.86 34041.52  Other Revenue, Total - - - -","Revenue 39152 37799.54 34575.86 34041.52  Other Revenue, Total - - - -","Revenue 39152 37799.54 34575.86 34041.52  Other Revenue, Total - - - -","Revenue 39152 37799.54 34575.86 34041.52  Other Revenue, Total - - - -"
Revenue,39152,37799.54,34575.86,34041.52
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29529,27058.12,24798.97,24546.13
Gross Profit,9623,10741.42,9776.89,9495.39
Total Operating Expenses,37261,35085.7,32783.63,32711.42
"Selling/General/Admin. Expenses, Total 7732 7706.67 7613.09 7461.4  Research & Development 267 270.21 272.4 256.39  Depreciation / Amortization 1959 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50.7 99.17 447.51  Other Operating Expenses, Total -2226 - - -","Selling/General/Admin. Expenses, Total 7732 7706.67 7613.09 7461.4  Research & Development 267 270.21 272.4 256.39  Depreciation / Amortization 1959 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50.7 99.17 447.51  Other Operating Expenses, Total -2226 - - -","Selling/General/Admin. Expenses, Total 7732 7706.67 7613.09 7461.4  Research & Development 267 270.21 272.4 256.39  Depreciation / Amortization 1959 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50.7 99.17 447.51  Other Operating Expenses, Total -2226 - - -","Selling/General/Admin. Expenses, Total 7732 7706.67 7613.09 7461.4  Research & Development 267 270.21 272.4 256.39  Depreciation / Amortization 1959 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50.7 99.17 447.51  Other Operating Expenses, Total -2226 - - -","Selling/General/Admin. Expenses, Total 7732 7706.67 7613.09 7461.4  Research & Development 267 270.21 272.4 256.39  Depreciation / Amortization 1959 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50.7 99.17 447.51  Other Operating Expenses, Total -2226 - - -"
"Selling/General/Admin. Expenses, Total",7732,7706.67,7613.09,7461.4
Research & Development,267,270.21,272.4,256.39
Depreciation / Amortization,1959,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,50.7,99.17,447.51
"Other Operating Expenses, Total",-2226,-,-,-
Operating Income,1891,2713.84,1792.23,1330.1
"Interest Income (Expense), Net Non-Operating",-,13.98,13.69,16.02
Gain (Loss) on Sale of Assets,231,197.93,81.69,127.81
"Other, Net",-520,131.71,127.28,202.28
Net Income Before Taxes,2180,3057.46,2014.89,1676.2
Provision for Income Taxes,660,692.16,652.62,615.6
Net Income After Taxes,1520,2365.3,1362.27,1060.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1520,2365.3,1362.27,1060.6
Total Extraordinary Items,-,-,-,-
Net Income,1520,2365.3,1362.27,1060.6
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1520,2365.29,1362.27,1060.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,1520,2365.29,1362.27,1060.6
Diluted Weighted Average Shares,16.48,16.63,17.56,17.56
Diluted EPS Excluding Extraordinary Items,92.24,142.26,77.56,60.39
DPS - Common Stock Primary Issue,26,26,26,26
Diluted Normalized EPS,76.88,135.41,78.23,71.91
