Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10574,7769.47,8728.35,8749.81
"Revenue 10574 7769.47 8728.35 8749.81  Other Revenue, Total - - - -","Revenue 10574 7769.47 8728.35 8749.81  Other Revenue, Total - - - -","Revenue 10574 7769.47 8728.35 8749.81  Other Revenue, Total - - - -","Revenue 10574 7769.47 8728.35 8749.81  Other Revenue, Total - - - -","Revenue 10574 7769.47 8728.35 8749.81  Other Revenue, Total - - - -"
Revenue,10574,7769.47,8728.35,8749.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5761,4285.02,5405.78,5626.64
Gross Profit,4813,3484.45,3322.57,3123.17
Total Operating Expenses,9641,7194.28,9098.34,8882.88
"Selling/General/Admin. Expenses, Total 3880 2909.26 3620.93 3075.15  Research & Development - - - -  Depreciation / Amortization 28 27.31 - -  Interest Expense (Income) - Net Operating - -0.772 - -  Unusual Expense (Income) - 6.42 71.63 181.08  Other Operating Expenses, Total -28 -26.54 - -","Selling/General/Admin. Expenses, Total 3880 2909.26 3620.93 3075.15  Research & Development - - - -  Depreciation / Amortization 28 27.31 - -  Interest Expense (Income) - Net Operating - -0.772 - -  Unusual Expense (Income) - 6.42 71.63 181.08  Other Operating Expenses, Total -28 -26.54 - -","Selling/General/Admin. Expenses, Total 3880 2909.26 3620.93 3075.15  Research & Development - - - -  Depreciation / Amortization 28 27.31 - -  Interest Expense (Income) - Net Operating - -0.772 - -  Unusual Expense (Income) - 6.42 71.63 181.08  Other Operating Expenses, Total -28 -26.54 - -","Selling/General/Admin. Expenses, Total 3880 2909.26 3620.93 3075.15  Research & Development - - - -  Depreciation / Amortization 28 27.31 - -  Interest Expense (Income) - Net Operating - -0.772 - -  Unusual Expense (Income) - 6.42 71.63 181.08  Other Operating Expenses, Total -28 -26.54 - -","Selling/General/Admin. Expenses, Total 3880 2909.26 3620.93 3075.15  Research & Development - - - -  Depreciation / Amortization 28 27.31 - -  Interest Expense (Income) - Net Operating - -0.772 - -  Unusual Expense (Income) - 6.42 71.63 181.08  Other Operating Expenses, Total -28 -26.54 - -"
"Selling/General/Admin. Expenses, Total",3880,2909.26,3620.93,3075.15
Research & Development,-,-,-,-
Depreciation / Amortization,28,27.31,-,-
Interest Expense (Income) - Net Operating,-,-0.772,-,-
Unusual Expense (Income),-,6.42,71.63,181.08
"Other Operating Expenses, Total",-28,-26.54,-,-
Operating Income,933,575.19,-369.99,-133.06
"Interest Income (Expense), Net Non-Operating",-,-4.74,-4.52,15.66
Gain (Loss) on Sale of Assets,-,-3.96,309.45,-
"Other, Net",4,-59.62,-9.11,30.12
Net Income Before Taxes,929,638.77,-74.18,-87.28
Provision for Income Taxes,127,16.35,-24.12,84.85
Net Income After Taxes,802,622.42,-50.05,-172.14
Minority Interest,-,-,-3.29,44.53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,802,622.42,-53.35,-127.6
Total Extraordinary Items,-,-,-,-
Net Income,802,622.42,-53.35,-127.6
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,802,622.42,-53.35,-127.6
Dilution Adjustment,-,-0.06,-,-
Diluted Net Income,802,622.48,-53.35,-127.6
Diluted Weighted Average Shares,15.5,15.53,15.22,14.79
Diluted EPS Excluding Extraordinary Items,51.74,40.08,-3.51,-8.63
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,38.1,23.96,-9.23,5.14
