Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15416,13885,13517,12110.95
"Revenue 15416 13885 13517 12110.95  Other Revenue, Total - - - -","Revenue 15416 13885 13517 12110.95  Other Revenue, Total - - - -","Revenue 15416 13885 13517 12110.95  Other Revenue, Total - - - -","Revenue 15416 13885 13517 12110.95  Other Revenue, Total - - - -","Revenue 15416 13885 13517 12110.95  Other Revenue, Total - - - -"
Revenue,15416,13885,13517,12110.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12940,10494,10325,9390.9
Gross Profit,2476,3391,3192,2720.05
Total Operating Expenses,14639,12067,11831,10799.31
"Selling/General/Admin. Expenses, Total 1699 1532 1506 1336.06  Research & Development - 88 53 8.74  Depreciation / Amortization 116 88 36.6 25  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - - - 38.6  Other Operating Expenses, Total -116 -134 -52 -","Selling/General/Admin. Expenses, Total 1699 1532 1506 1336.06  Research & Development - 88 53 8.74  Depreciation / Amortization 116 88 36.6 25  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - - - 38.6  Other Operating Expenses, Total -116 -134 -52 -","Selling/General/Admin. Expenses, Total 1699 1532 1506 1336.06  Research & Development - 88 53 8.74  Depreciation / Amortization 116 88 36.6 25  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - - - 38.6  Other Operating Expenses, Total -116 -134 -52 -","Selling/General/Admin. Expenses, Total 1699 1532 1506 1336.06  Research & Development - 88 53 8.74  Depreciation / Amortization 116 88 36.6 25  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - - - 38.6  Other Operating Expenses, Total -116 -134 -52 -","Selling/General/Admin. Expenses, Total 1699 1532 1506 1336.06  Research & Development - 88 53 8.74  Depreciation / Amortization 116 88 36.6 25  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - - - 38.6  Other Operating Expenses, Total -116 -134 -52 -"
"Selling/General/Admin. Expenses, Total",1699,1532,1506,1336.06
Research & Development,-,88,53,8.74
Depreciation / Amortization,116,88,36.6,25
Interest Expense (Income) - Net Operating,-,-1,-1,-
Unusual Expense (Income),-,-,-,38.6
"Other Operating Expenses, Total",-116,-134,-52,-
Operating Income,777,1818,1686,1311.64
"Interest Income (Expense), Net Non-Operating",-,-17.45,1.51,19.65
Gain (Loss) on Sale of Assets,51,33,-0.05,-0.76
"Other, Net",-64,-48,-26,26.31
Net Income Before Taxes,790,1833,1712,1356.84
Provision for Income Taxes,149,688,628,496.26
Net Income After Taxes,641,1145,1084,860.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,641,1145,1084,860.58
Total Extraordinary Items,-,-,-,-
Net Income,641,1145,1084,860.58
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,641,1145,1084,860.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,641,1145,1084,860.58
Diluted Weighted Average Shares,17.55,15.55,14.42,17.33
Diluted EPS Excluding Extraordinary Items,36.52,73.61,75.19,49.65
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,26.31,72.32,74.21,51.09
