Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,37617,33035,31121,35071
"Revenue 37617 33035 31121 35071  Other Revenue, Total - - - -","Revenue 37617 33035 31121 35071  Other Revenue, Total - - - -","Revenue 37617 33035 31121 35071  Other Revenue, Total - - - -","Revenue 37617 33035 31121 35071  Other Revenue, Total - - - -","Revenue 37617 33035 31121 35071  Other Revenue, Total - - - -"
Revenue,37617,33035,31121,35071
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35688,31414,30877,33598
Gross Profit,1929,1621,244,1473
Total Operating Expenses,36851,32643,32068,34823
"Selling/General/Admin. Expenses, Total 928 1038 885 906  Research & Development 109 - 140 135  Depreciation / Amortization 830 120 110 119  Interest Expense (Income) - Net Operating -93 - - -  Unusual Expense (Income) - 70 56 64  Other Operating Expenses, Total -611 1 - 1","Selling/General/Admin. Expenses, Total 928 1038 885 906  Research & Development 109 - 140 135  Depreciation / Amortization 830 120 110 119  Interest Expense (Income) - Net Operating -93 - - -  Unusual Expense (Income) - 70 56 64  Other Operating Expenses, Total -611 1 - 1","Selling/General/Admin. Expenses, Total 928 1038 885 906  Research & Development 109 - 140 135  Depreciation / Amortization 830 120 110 119  Interest Expense (Income) - Net Operating -93 - - -  Unusual Expense (Income) - 70 56 64  Other Operating Expenses, Total -611 1 - 1","Selling/General/Admin. Expenses, Total 928 1038 885 906  Research & Development 109 - 140 135  Depreciation / Amortization 830 120 110 119  Interest Expense (Income) - Net Operating -93 - - -  Unusual Expense (Income) - 70 56 64  Other Operating Expenses, Total -611 1 - 1","Selling/General/Admin. Expenses, Total 928 1038 885 906  Research & Development 109 - 140 135  Depreciation / Amortization 830 120 110 119  Interest Expense (Income) - Net Operating -93 - - -  Unusual Expense (Income) - 70 56 64  Other Operating Expenses, Total -611 1 - 1"
"Selling/General/Admin. Expenses, Total",928,1038,885,906
Research & Development,109,-,140,135
Depreciation / Amortization,830,120,110,119
Interest Expense (Income) - Net Operating,-93,-,-,-
Unusual Expense (Income),-,70,56,64
"Other Operating Expenses, Total",-611,1,-,1
Operating Income,766,392,-947,248
"Interest Income (Expense), Net Non-Operating",-,-87,12,-63
Gain (Loss) on Sale of Assets,466,-,-,-
"Other, Net",-748,48,17,-37
Net Income Before Taxes,1048,353,-918,148
Provision for Income Taxes,311,210,53,88
Net Income After Taxes,737,143,-971,60
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,737,143,-971,60
Total Extraordinary Items,-,-,-,-
Net Income,737,143,-971,60
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,737,143,-971,59
Dilution Adjustment,-,-,-,-
Diluted Net Income,737,143,-971,59
Diluted Weighted Average Shares,1.7,1.7,1.7,1.7
Diluted EPS Excluding Extraordinary Items,-,84.35,-572.86,34.81
DPS - Common Stock Primary Issue,-,20,-,30
Diluted Normalized EPS,-,101.08,-551.39,50.12
