Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,1787,1685.36,1536.59,1454.03
"Revenue 1787 1685.36 1536.59 1454.03  Other Revenue, Total - - - -","Revenue 1787 1685.36 1536.59 1454.03  Other Revenue, Total - - - -","Revenue 1787 1685.36 1536.59 1454.03  Other Revenue, Total - - - -","Revenue 1787 1685.36 1536.59 1454.03  Other Revenue, Total - - - -","Revenue 1787 1685.36 1536.59 1454.03  Other Revenue, Total - - - -"
Revenue,1787,1685.36,1536.59,1454.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",847,824.95,782.67,733.78
Gross Profit,940,860.41,753.92,720.24
Total Operating Expenses,1434,1363.68,1286.73,1215.9
"Selling/General/Admin. Expenses, Total 544 513.39 495.65 482.11  Research & Development 43 16.65 8.17 -  Depreciation / Amortization 72 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.69 0.24 -  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 544 513.39 495.65 482.11  Research & Development 43 16.65 8.17 -  Depreciation / Amortization 72 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.69 0.24 -  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 544 513.39 495.65 482.11  Research & Development 43 16.65 8.17 -  Depreciation / Amortization 72 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.69 0.24 -  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 544 513.39 495.65 482.11  Research & Development 43 16.65 8.17 -  Depreciation / Amortization 72 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.69 0.24 -  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 544 513.39 495.65 482.11  Research & Development 43 16.65 8.17 -  Depreciation / Amortization 72 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.69 0.24 -  Other Operating Expenses, Total -72 - - -"
"Selling/General/Admin. Expenses, Total",544,513.39,495.65,482.11
Research & Development,43,16.65,8.17,-
Depreciation / Amortization,72,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,8.69,0.24,-
"Other Operating Expenses, Total",-72,-,-,-
Operating Income,353,321.68,249.86,238.13
"Interest Income (Expense), Net Non-Operating",-,-0.29,-0.18,-0.23
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",12,-0.23,0.01,-4.12
Net Income Before Taxes,341,321.16,249.68,233.78
Provision for Income Taxes,104,97.31,78.7,74.59
Net Income After Taxes,237,223.85,170.98,159.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,237,223.85,170.98,159.19
Total Extraordinary Items,-,-,-,-
Net Income,237,223.85,170.98,159.19
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,237,223.85,170.98,159.19
Dilution Adjustment,-0.06,-,-,-
Diluted Net Income,237.06,223.85,170.98,159.19
Diluted Weighted Average Shares,3.26,3.3,3.36,3.35
Diluted EPS Excluding Extraordinary Items,72.61,67.75,50.83,47.53
DPS - Common Stock Primary Issue,14.95,-,-,-
Diluted Normalized EPS,67.38,69.58,50.88,47.53
