Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,2056,2157,2195.66,1791.13
"Revenue 2056 2157.26 2195.66 1791.13  Other Revenue, Total - - - -","Revenue 2056 2157.26 2195.66 1791.13  Other Revenue, Total - - - -","Revenue 2056 2157.26 2195.66 1791.13  Other Revenue, Total - - - -","Revenue 2056 2157.26 2195.66 1791.13  Other Revenue, Total - - - -","Revenue 2056 2157.26 2195.66 1791.13  Other Revenue, Total - - - -"
Revenue,2056,2157.26,2195.66,1791.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1291,1425.68,1564.43,1143.38
Gross Profit,765,731.57,631.23,647.75
Total Operating Expenses,1815,1712.76,2070.88,2204.31
"Selling/General/Admin. Expenses, Total 474 487.47 577.91 717.19  Research & Development 46 20.03 29.18 338.01  Depreciation / Amortization 34 4.59 4.79 5.74  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -225.02 -105.43 -0.02  Other Operating Expenses, Total -29 - - -0","Selling/General/Admin. Expenses, Total 474 487.47 577.91 717.19  Research & Development 46 20.03 29.18 338.01  Depreciation / Amortization 34 4.59 4.79 5.74  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -225.02 -105.43 -0.02  Other Operating Expenses, Total -29 - - -0","Selling/General/Admin. Expenses, Total 474 487.47 577.91 717.19  Research & Development 46 20.03 29.18 338.01  Depreciation / Amortization 34 4.59 4.79 5.74  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -225.02 -105.43 -0.02  Other Operating Expenses, Total -29 - - -0","Selling/General/Admin. Expenses, Total 474 487.47 577.91 717.19  Research & Development 46 20.03 29.18 338.01  Depreciation / Amortization 34 4.59 4.79 5.74  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -225.02 -105.43 -0.02  Other Operating Expenses, Total -29 - - -0","Selling/General/Admin. Expenses, Total 474 487.47 577.91 717.19  Research & Development 46 20.03 29.18 338.01  Depreciation / Amortization 34 4.59 4.79 5.74  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -225.02 -105.43 -0.02  Other Operating Expenses, Total -29 - - -0"
"Selling/General/Admin. Expenses, Total",474,487.47,577.91,717.19
Research & Development,46,20.03,29.18,338.01
Depreciation / Amortization,34,4.59,4.79,5.74
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-225.02,-105.43,-0.02
"Other Operating Expenses, Total",-29,-,-,-0
Operating Income,241,444.5,124.78,-413.17
"Interest Income (Expense), Net Non-Operating",-,-201.23,-103.72,7.9
Gain (Loss) on Sale of Assets,154,-,2,-
"Other, Net",-129,4.19,0.75,1.71
Net Income Before Taxes,216,247.46,23.8,-403.56
Provision for Income Taxes,38,41.81,5.25,4.45
Net Income After Taxes,178,205.65,18.56,-408.02
Minority Interest,11,-4.09,32.1,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,173,201.56,50.66,-408.02
Total Extraordinary Items,-,-,-,-
Net Income,173,201.56,50.66,-408.02
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,173,201.56,50.66,-408.02
Dilution Adjustment,-,-,-,-
Diluted Net Income,173,201.56,50.66,-408.02
Diluted Weighted Average Shares,7.19,7.19,7.19,7.19
Diluted EPS Excluding Extraordinary Items,24.08,28.05,7.05,-56.78
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,4.7,2.03,-2.67,-56.78
