Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,111250,89788,76087.31,83230.25
"Revenue 111250 89788.98 76087.31 83230.25  Other Revenue, Total - - - -","Revenue 111250 89788.98 76087.31 83230.25  Other Revenue, Total - - - -","Revenue 111250 89788.98 76087.31 83230.25  Other Revenue, Total - - - -","Revenue 111250 89788.98 76087.31 83230.25  Other Revenue, Total - - - -","Revenue 111250 89788.98 76087.31 83230.25  Other Revenue, Total - - - -"
Revenue,111250,89788.98,76087.31,83230.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",94106,74278.73,61880.93,68346.65
Gross Profit,17144,15510.25,14206.39,14883.6
Total Operating Expenses,105931,84258.43,71678.96,77371.3
"Selling/General/Admin. Expenses, Total 11272 9437.9 8786.06 8567.78  Research & Development 18 21.36 19.6 -  Depreciation / Amortization 477 544.56 609.1 443.96  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - -24.12 383.26 12.91  Other Operating Expenses, Total 100 - - -","Selling/General/Admin. Expenses, Total 11272 9437.9 8786.06 8567.78  Research & Development 18 21.36 19.6 -  Depreciation / Amortization 477 544.56 609.1 443.96  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - -24.12 383.26 12.91  Other Operating Expenses, Total 100 - - -","Selling/General/Admin. Expenses, Total 11272 9437.9 8786.06 8567.78  Research & Development 18 21.36 19.6 -  Depreciation / Amortization 477 544.56 609.1 443.96  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - -24.12 383.26 12.91  Other Operating Expenses, Total 100 - - -","Selling/General/Admin. Expenses, Total 11272 9437.9 8786.06 8567.78  Research & Development 18 21.36 19.6 -  Depreciation / Amortization 477 544.56 609.1 443.96  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - -24.12 383.26 12.91  Other Operating Expenses, Total 100 - - -","Selling/General/Admin. Expenses, Total 11272 9437.9 8786.06 8567.78  Research & Development 18 21.36 19.6 -  Depreciation / Amortization 477 544.56 609.1 443.96  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - -24.12 383.26 12.91  Other Operating Expenses, Total 100 - - -"
"Selling/General/Admin. Expenses, Total",11272,9437.9,8786.06,8567.78
Research & Development,18,21.36,19.6,-
Depreciation / Amortization,477,544.56,609.1,443.96
Interest Expense (Income) - Net Operating,-42,-,-,-
Unusual Expense (Income),-,-24.12,383.26,12.91
"Other Operating Expenses, Total",100,-,-,-
Operating Income,5319,5530.55,4408.36,5858.94
"Interest Income (Expense), Net Non-Operating",-,480.16,407.99,172.6
Gain (Loss) on Sale of Assets,220,19.58,-,-
"Other, Net",-1423,70.66,73.63,31.97
Net Income Before Taxes,6522,6100.95,4889.97,6063.51
Provision for Income Taxes,2203,1818.13,1856.07,2004.7
Net Income After Taxes,4319,4282.82,3033.91,4058.8
Minority Interest,336,-26.16,-20.65,-40.04
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4296,4256.66,3013.26,4018.76
Total Extraordinary Items,-,-,-,-
Net Income,4296,4256.66,3013.26,4018.76
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,4296,4256.66,3013.26,4018.76
Dilution Adjustment,-,-,-,-
Diluted Net Income,4296,4256.66,3013.26,4018.76
Diluted Weighted Average Shares,28.9,28.87,28.84,28.81
Diluted EPS Excluding Extraordinary Items,148.66,147.45,104.49,139.49
DPS - Common Stock Primary Issue,40,39,37.5,37
Diluted Normalized EPS,135.5,155.19,123.84,145.43
