Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,68260,62284,44342,47457
"Revenue 68260 62284 44342 47457  Other Revenue, Total - - - -","Revenue 68260 62284 44342 47457  Other Revenue, Total - - - -","Revenue 68260 62284 44342 47457  Other Revenue, Total - - - -","Revenue 68260 62284 44342 47457  Other Revenue, Total - - - -","Revenue 68260 62284 44342 47457  Other Revenue, Total - - - -"
Revenue,68260,62284,44342,47457
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43782,42947,32696,32690
Gross Profit,24478,19337,11646,14767
Total Operating Expenses,58799,56385,45048,46450
"Selling/General/Admin. Expenses, Total 15017 13438 12204 13425  Research & Development - 1324 - -  Depreciation / Amortization 3423 3885 - -  Interest Expense (Income) - Net Operating -99 -154 - -  Unusual Expense (Income) - 1552 147 334  Other Operating Expenses, Total -4850 -5055 1 1","Selling/General/Admin. Expenses, Total 15017 13438 12204 13425  Research & Development - 1324 - -  Depreciation / Amortization 3423 3885 - -  Interest Expense (Income) - Net Operating -99 -154 - -  Unusual Expense (Income) - 1552 147 334  Other Operating Expenses, Total -4850 -5055 1 1","Selling/General/Admin. Expenses, Total 15017 13438 12204 13425  Research & Development - 1324 - -  Depreciation / Amortization 3423 3885 - -  Interest Expense (Income) - Net Operating -99 -154 - -  Unusual Expense (Income) - 1552 147 334  Other Operating Expenses, Total -4850 -5055 1 1","Selling/General/Admin. Expenses, Total 15017 13438 12204 13425  Research & Development - 1324 - -  Depreciation / Amortization 3423 3885 - -  Interest Expense (Income) - Net Operating -99 -154 - -  Unusual Expense (Income) - 1552 147 334  Other Operating Expenses, Total -4850 -5055 1 1","Selling/General/Admin. Expenses, Total 15017 13438 12204 13425  Research & Development - 1324 - -  Depreciation / Amortization 3423 3885 - -  Interest Expense (Income) - Net Operating -99 -154 - -  Unusual Expense (Income) - 1552 147 334  Other Operating Expenses, Total -4850 -5055 1 1"
"Selling/General/Admin. Expenses, Total",15017,13438,12204,13425
Research & Development,-,1324,-,-
Depreciation / Amortization,3423,3885,-,-
Interest Expense (Income) - Net Operating,-99,-154,-,-
Unusual Expense (Income),-,1552,147,334
"Other Operating Expenses, Total",-4850,-5055,1,1
Operating Income,9461,5899,-706,1007
"Interest Income (Expense), Net Non-Operating",-,1368,481,-278
Gain (Loss) on Sale of Assets,20,5,-,-
"Other, Net",-1048,-92,350,290
Net Income Before Taxes,10489,5986,125,1019
Provision for Income Taxes,3020,1852,-90,1188
Net Income After Taxes,7469,4134,215,-169
Minority Interest,-,-,-,-16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7469,4134,215,-185
Total Extraordinary Items,-,-,-,-
Net Income,7469,4134,215,-185
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,7469,4134,215,-185
Dilution Adjustment,-0.744,-0.679,-,-
Diluted Net Income,7469.74,4134.68,215,-185
Diluted Weighted Average Shares,71.43,71.24,71.58,71.8
Diluted EPS Excluding Extraordinary Items,104.57,58.04,3,-2.58
DPS - Common Stock Primary Issue,19,13,8,12.5
Diluted Normalized EPS,91.78,65.89,4.34,0.45
