Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,12257,11698,10830.47,10843.96
"Revenue 12257 11698 10830.47 10843.96  Other Revenue, Total - - - -","Revenue 12257 11698 10830.47 10843.96  Other Revenue, Total - - - -","Revenue 12257 11698 10830.47 10843.96  Other Revenue, Total - - - -","Revenue 12257 11698 10830.47 10843.96  Other Revenue, Total - - - -","Revenue 12257 11698 10830.47 10843.96  Other Revenue, Total - - - -"
Revenue,12257,11698,10830.47,10843.96
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6883,6438,5752.7,5615.68
Gross Profit,5374,5260,5077.77,5228.28
Total Operating Expenses,11519,10831,9815.73,9728.05
"Selling/General/Admin. Expenses, Total 4636 4393 3462.71 3507.65  Research & Development 882 785 630.24 637.2  Depreciation / Amortization 600 462 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 49.93 -29.92 -32.48  Other Operating Expenses, Total -1475 -1241 - -","Selling/General/Admin. Expenses, Total 4636 4393 3462.71 3507.65  Research & Development 882 785 630.24 637.2  Depreciation / Amortization 600 462 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 49.93 -29.92 -32.48  Other Operating Expenses, Total -1475 -1241 - -","Selling/General/Admin. Expenses, Total 4636 4393 3462.71 3507.65  Research & Development 882 785 630.24 637.2  Depreciation / Amortization 600 462 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 49.93 -29.92 -32.48  Other Operating Expenses, Total -1475 -1241 - -","Selling/General/Admin. Expenses, Total 4636 4393 3462.71 3507.65  Research & Development 882 785 630.24 637.2  Depreciation / Amortization 600 462 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 49.93 -29.92 -32.48  Other Operating Expenses, Total -1475 -1241 - -","Selling/General/Admin. Expenses, Total 4636 4393 3462.71 3507.65  Research & Development 882 785 630.24 637.2  Depreciation / Amortization 600 462 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 49.93 -29.92 -32.48  Other Operating Expenses, Total -1475 -1241 - -"
"Selling/General/Admin. Expenses, Total",4636,4393,3462.71,3507.65
Research & Development,882,785,630.24,637.2
Depreciation / Amortization,600,462,-,-
Interest Expense (Income) - Net Operating,-7,-6,-,-
Unusual Expense (Income),-,49.93,-29.92,-32.48
"Other Operating Expenses, Total",-1475,-1241,-,-
Operating Income,738,867,1014.74,1115.91
"Interest Income (Expense), Net Non-Operating",-,121.59,-37.97,-20.86
Gain (Loss) on Sale of Assets,4,-80,-,-
"Other, Net",-102,-18,7.62,6.53
Net Income Before Taxes,836,965,984.39,1101.58
Provision for Income Taxes,376,305,324.87,376.52
Net Income After Taxes,460,660,659.52,725.05
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,460,660,659.52,725.05
Total Extraordinary Items,-,-,-,-
Net Income,460,660,659.52,725.05
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,460,660,659.52,725.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,460,660,659.52,725.05
Diluted Weighted Average Shares,9.1,9.09,9.26,9.32
Diluted EPS Excluding Extraordinary Items,50.56,72.57,71.19,77.83
DPS - Common Stock Primary Issue,37,37,37,37
Diluted Normalized EPS,55.64,69.68,69.02,75.54
