Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23899,19449,15557,18351
"Revenue 23899 19449 15557 18351  Other Revenue, Total - - - -","Revenue 23899 19449 15557 18351  Other Revenue, Total - - - -","Revenue 23899 19449 15557 18351  Other Revenue, Total - - - -","Revenue 23899 19449 15557 18351  Other Revenue, Total - - - -","Revenue 23899 19449 15557 18351  Other Revenue, Total - - - -"
Revenue,23899,19449,15557,18351
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20150,16580,12962,14812
Gross Profit,3749,2869,2595,3539
Total Operating Expenses,23294,19223,15256,17335
"Selling/General/Admin. Expenses, Total 3144 2643 2303 2494  Research & Development - 12 - -  Depreciation / Amortization 1893 1816 - -  Interest Expense (Income) - Net Operating -43 -41 - -  Unusual Expense (Income) - -17 -10 28  Other Operating Expenses, Total -1850 -1787 1 1","Selling/General/Admin. Expenses, Total 3144 2643 2303 2494  Research & Development - 12 - -  Depreciation / Amortization 1893 1816 - -  Interest Expense (Income) - Net Operating -43 -41 - -  Unusual Expense (Income) - -17 -10 28  Other Operating Expenses, Total -1850 -1787 1 1","Selling/General/Admin. Expenses, Total 3144 2643 2303 2494  Research & Development - 12 - -  Depreciation / Amortization 1893 1816 - -  Interest Expense (Income) - Net Operating -43 -41 - -  Unusual Expense (Income) - -17 -10 28  Other Operating Expenses, Total -1850 -1787 1 1","Selling/General/Admin. Expenses, Total 3144 2643 2303 2494  Research & Development - 12 - -  Depreciation / Amortization 1893 1816 - -  Interest Expense (Income) - Net Operating -43 -41 - -  Unusual Expense (Income) - -17 -10 28  Other Operating Expenses, Total -1850 -1787 1 1","Selling/General/Admin. Expenses, Total 3144 2643 2303 2494  Research & Development - 12 - -  Depreciation / Amortization 1893 1816 - -  Interest Expense (Income) - Net Operating -43 -41 - -  Unusual Expense (Income) - -17 -10 28  Other Operating Expenses, Total -1850 -1787 1 1"
"Selling/General/Admin. Expenses, Total",3144,2643,2303,2494
Research & Development,-,12,-,-
Depreciation / Amortization,1893,1816,-,-
Interest Expense (Income) - Net Operating,-43,-41,-,-
Unusual Expense (Income),-,-17,-10,28
"Other Operating Expenses, Total",-1850,-1787,1,1
Operating Income,605,226,301,1016
"Interest Income (Expense), Net Non-Operating",-,36,-8,-41
Gain (Loss) on Sale of Assets,34,24,5,7
"Other, Net",-196,-171,12,12
Net Income Before Taxes,767,373,310,994
Provision for Income Taxes,189,128,170,274
Net Income After Taxes,578,245,140,720
Minority Interest,1595,1026,18,-20
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,612,246,158,700
Total Extraordinary Items,-,-,-,-
Net Income,612,246,158,700
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,612,246,158,700
Dilution Adjustment,-,-,-,-
Diluted Net Income,612,246,158,700
Diluted Weighted Average Shares,17.01,17.01,17.01,16.83
Diluted EPS Excluding Extraordinary Items,35.97,14.46,9.29,41.58
DPS - Common Stock Primary Issue,3,3,3,3
Diluted Normalized EPS,29,12.62,10.01,43.61
