Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,13060,9853,7516.73,9422.94
"Revenue 13060 9853.65 7516.73 9422.94  Other Revenue, Total - - - -","Revenue 13060 9853.65 7516.73 9422.94  Other Revenue, Total - - - -","Revenue 13060 9853.65 7516.73 9422.94  Other Revenue, Total - - - -","Revenue 13060 9853.65 7516.73 9422.94  Other Revenue, Total - - - -","Revenue 13060 9853.65 7516.73 9422.94  Other Revenue, Total - - - -"
Revenue,13060,9853.65,7516.73,9422.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9542,8875.86,6333.93,5116.73
Gross Profit,3518,977.79,1182.8,4306.21
Total Operating Expenses,14767,13289.14,10177.06,9112.32
"Selling/General/Admin. Expenses, Total 4231 3703.45 3336.08 3484.43  Research & Development 548 76.81 85.41 124.83  Depreciation / Amortization 5080 416.77 403.16 309  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 216.25 18.48 77.33  Other Operating Expenses, Total -4631 - - -","Selling/General/Admin. Expenses, Total 4231 3703.45 3336.08 3484.43  Research & Development 548 76.81 85.41 124.83  Depreciation / Amortization 5080 416.77 403.16 309  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 216.25 18.48 77.33  Other Operating Expenses, Total -4631 - - -","Selling/General/Admin. Expenses, Total 4231 3703.45 3336.08 3484.43  Research & Development 548 76.81 85.41 124.83  Depreciation / Amortization 5080 416.77 403.16 309  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 216.25 18.48 77.33  Other Operating Expenses, Total -4631 - - -","Selling/General/Admin. Expenses, Total 4231 3703.45 3336.08 3484.43  Research & Development 548 76.81 85.41 124.83  Depreciation / Amortization 5080 416.77 403.16 309  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 216.25 18.48 77.33  Other Operating Expenses, Total -4631 - - -","Selling/General/Admin. Expenses, Total 4231 3703.45 3336.08 3484.43  Research & Development 548 76.81 85.41 124.83  Depreciation / Amortization 5080 416.77 403.16 309  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 216.25 18.48 77.33  Other Operating Expenses, Total -4631 - - -"
"Selling/General/Admin. Expenses, Total",4231,3703.45,3336.08,3484.43
Research & Development,548,76.81,85.41,124.83
Depreciation / Amortization,5080,416.77,403.16,309
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,216.25,18.48,77.33
"Other Operating Expenses, Total",-4631,-,-,-
Operating Income,-1707,-3435.48,-2660.33,310.62
"Interest Income (Expense), Net Non-Operating",-,564.43,173.94,219.87
Gain (Loss) on Sale of Assets,-,0.08,0.13,-
"Other, Net",896,8.64,130.05,55.29
Net Income Before Taxes,-2603,-2862.32,-2356.22,585.79
Provision for Income Taxes,92,180.07,177.9,92.06
Net Income After Taxes,-2695,-3042.39,-2534.11,493.73
Minority Interest,5,-6.71,-2.94,-0.68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2684,-3049.11,-2537.06,493.05
Total Extraordinary Items,-,-,-,-
Net Income,-2684,-3049.11,-2537.06,493.05
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-2684,-3049.11,-2537.06,493.04
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2684,-3049.11,-2537.06,493.04
Diluted Weighted Average Shares,38.4,39.11,38.94,38.8
Diluted EPS Excluding Extraordinary Items,-69.89,-77.96,-65.16,12.71
DPS - Common Stock Primary Issue,-,-,-,3
Diluted Normalized EPS,-21.47,-68.93,-59.73,18.79
