Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9367,9699,9040.11,9810.53
"Revenue 9367 9699 9040.11 9810.53  Other Revenue, Total - - - -","Revenue 9367 9699 9040.11 9810.53  Other Revenue, Total - - - -","Revenue 9367 9699 9040.11 9810.53  Other Revenue, Total - - - -","Revenue 9367 9699 9040.11 9810.53  Other Revenue, Total - - - -","Revenue 9367 9699 9040.11 9810.53  Other Revenue, Total - - - -"
Revenue,9367,9699,9040.11,9810.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4738,4882,4585.68,5312.05
Gross Profit,4629,4817,4454.44,4498.48
Total Operating Expenses,7718,7862,7413,8483.52
"Selling/General/Admin. Expenses, Total 2980 2541 2381.64 2532.44  Research & Development - 405 433.25 676.27  Depreciation / Amortization 108 120 31.75 32.02  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -19.32 -69.26  Other Operating Expenses, Total -108 -86 - -","Selling/General/Admin. Expenses, Total 2980 2541 2381.64 2532.44  Research & Development - 405 433.25 676.27  Depreciation / Amortization 108 120 31.75 32.02  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -19.32 -69.26  Other Operating Expenses, Total -108 -86 - -","Selling/General/Admin. Expenses, Total 2980 2541 2381.64 2532.44  Research & Development - 405 433.25 676.27  Depreciation / Amortization 108 120 31.75 32.02  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -19.32 -69.26  Other Operating Expenses, Total -108 -86 - -","Selling/General/Admin. Expenses, Total 2980 2541 2381.64 2532.44  Research & Development - 405 433.25 676.27  Depreciation / Amortization 108 120 31.75 32.02  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -19.32 -69.26  Other Operating Expenses, Total -108 -86 - -","Selling/General/Admin. Expenses, Total 2980 2541 2381.64 2532.44  Research & Development - 405 433.25 676.27  Depreciation / Amortization 108 120 31.75 32.02  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -19.32 -69.26  Other Operating Expenses, Total -108 -86 - -"
"Selling/General/Admin. Expenses, Total",2980,2541,2381.64,2532.44
Research & Development,-,405,433.25,676.27
Depreciation / Amortization,108,120,31.75,32.02
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-19.32,-69.26
"Other Operating Expenses, Total",-108,-86,-,-
Operating Income,1649,1837,1627.12,1327.02
"Interest Income (Expense), Net Non-Operating",-,9.39,6.75,1.33
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-16,-13,15.45,10.66
Net Income Before Taxes,1665,1850,1649.31,1339.01
Provision for Income Taxes,515,569,496.05,338.56
Net Income After Taxes,1150,1281,1153.26,1000.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1150,1281,1153.26,1000.45
Total Extraordinary Items,-,-,-,-
Net Income,1150,1281,1153.26,1000.45
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1150,1281,1153.26,1000.45
Dilution Adjustment,-,-,-,-
Diluted Net Income,1150,1281,1153.26,1000.45
Diluted Weighted Average Shares,8.44,8.49,8.49,8.49
Diluted EPS Excluding Extraordinary Items,136.26,150.81,135.78,117.84
DPS - Common Stock Primary Issue,-,60,51,49
Diluted Normalized EPS,123.45,136.12,134.19,111.74
