Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,8713,7799,7535.87,6248.17
"Revenue 8713 7799.15 7535.87 6248.17  Other Revenue, Total - - - -","Revenue 8713 7799.15 7535.87 6248.17  Other Revenue, Total - - - -","Revenue 8713 7799.15 7535.87 6248.17  Other Revenue, Total - - - -","Revenue 8713 7799.15 7535.87 6248.17  Other Revenue, Total - - - -","Revenue 8713 7799.15 7535.87 6248.17  Other Revenue, Total - - - -"
Revenue,8713,7799.15,7535.87,6248.17
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5264,4541.37,4434.73,3446.32
Gross Profit,3449,3257.78,3101.14,2801.85
Total Operating Expenses,7918,7206.77,6983.35,5687.87
"Selling/General/Admin. Expenses, Total 2607 2584.12 2490.99 2172.41  Research & Development - - - -  Depreciation / Amortization 265 51.09 54.27 51.44  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 30.2 3.36 17.69  Other Operating Expenses, Total -195 - - -","Selling/General/Admin. Expenses, Total 2607 2584.12 2490.99 2172.41  Research & Development - - - -  Depreciation / Amortization 265 51.09 54.27 51.44  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 30.2 3.36 17.69  Other Operating Expenses, Total -195 - - -","Selling/General/Admin. Expenses, Total 2607 2584.12 2490.99 2172.41  Research & Development - - - -  Depreciation / Amortization 265 51.09 54.27 51.44  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 30.2 3.36 17.69  Other Operating Expenses, Total -195 - - -","Selling/General/Admin. Expenses, Total 2607 2584.12 2490.99 2172.41  Research & Development - - - -  Depreciation / Amortization 265 51.09 54.27 51.44  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 30.2 3.36 17.69  Other Operating Expenses, Total -195 - - -","Selling/General/Admin. Expenses, Total 2607 2584.12 2490.99 2172.41  Research & Development - - - -  Depreciation / Amortization 265 51.09 54.27 51.44  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 30.2 3.36 17.69  Other Operating Expenses, Total -195 - - -"
"Selling/General/Admin. Expenses, Total",2607,2584.12,2490.99,2172.41
Research & Development,-,-,-,-
Depreciation / Amortization,265,51.09,54.27,51.44
Interest Expense (Income) - Net Operating,-23,-,-,-
Unusual Expense (Income),-,30.2,3.36,17.69
"Other Operating Expenses, Total",-195,-,-,-
Operating Income,795,592.38,552.52,560.3
"Interest Income (Expense), Net Non-Operating",-,-10.28,-25.55,-24.1
Gain (Loss) on Sale of Assets,-,-27.55,-,-
"Other, Net",58,50.41,45.19,14.23
Net Income Before Taxes,737,604.96,572.17,550.44
Provision for Income Taxes,244,198.17,186.83,179.43
Net Income After Taxes,493,406.79,385.34,371.01
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,493,406.79,385.34,371.01
Total Extraordinary Items,-,-,-,-
Net Income,493,406.79,385.34,371.01
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,493,406.79,385.34,371.01
Dilution Adjustment,-0.048,-,-,-
Diluted Net Income,493.05,406.79,385.34,371.01
Diluted Weighted Average Shares,2.74,1.36,2.66,1.33
Diluted EPS Excluding Extraordinary Items,-,299.74,289.46,140
DPS - Common Stock Primary Issue,72,27,48,40
Diluted Normalized EPS,181.58,149.9,303.48,132.54
