Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,35730,35857,35402.76,39297.01
"Revenue 35730 35857.18 35402.76 39297.01  Other Revenue, Total - - - -","Revenue 35730 35857.18 35402.76 39297.01  Other Revenue, Total - - - -","Revenue 35730 35857.18 35402.76 39297.01  Other Revenue, Total - - - -","Revenue 35730 35857.18 35402.76 39297.01  Other Revenue, Total - - - -","Revenue 35730 35857.18 35402.76 39297.01  Other Revenue, Total - - - -"
Revenue,35730,35857.18,35402.76,39297.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4056,3951.44,4096.84,4559.84
Gross Profit,31674,31905.74,31305.92,34737.17
Total Operating Expenses,35391,42501.28,32917.56,35124.67
"Selling/General/Admin. Expenses, Total 29469 26681.57 25042.14 29581.61  Research & Development 181 - - -  Depreciation / Amortization 1910 1961.73 2019.08 1176.08  Interest Expense (Income) - Net Operating -89 120.9 47 -64.61  Unusual Expense (Income) - 9785.42 1729.18 -11.36  Other Operating Expenses, Total -136 0.21 -16.68 -116.89","Selling/General/Admin. Expenses, Total 29469 26681.57 25042.14 29581.61  Research & Development 181 - - -  Depreciation / Amortization 1910 1961.73 2019.08 1176.08  Interest Expense (Income) - Net Operating -89 120.9 47 -64.61  Unusual Expense (Income) - 9785.42 1729.18 -11.36  Other Operating Expenses, Total -136 0.21 -16.68 -116.89","Selling/General/Admin. Expenses, Total 29469 26681.57 25042.14 29581.61  Research & Development 181 - - -  Depreciation / Amortization 1910 1961.73 2019.08 1176.08  Interest Expense (Income) - Net Operating -89 120.9 47 -64.61  Unusual Expense (Income) - 9785.42 1729.18 -11.36  Other Operating Expenses, Total -136 0.21 -16.68 -116.89","Selling/General/Admin. Expenses, Total 29469 26681.57 25042.14 29581.61  Research & Development 181 - - -  Depreciation / Amortization 1910 1961.73 2019.08 1176.08  Interest Expense (Income) - Net Operating -89 120.9 47 -64.61  Unusual Expense (Income) - 9785.42 1729.18 -11.36  Other Operating Expenses, Total -136 0.21 -16.68 -116.89","Selling/General/Admin. Expenses, Total 29469 26681.57 25042.14 29581.61  Research & Development 181 - - -  Depreciation / Amortization 1910 1961.73 2019.08 1176.08  Interest Expense (Income) - Net Operating -89 120.9 47 -64.61  Unusual Expense (Income) - 9785.42 1729.18 -11.36  Other Operating Expenses, Total -136 0.21 -16.68 -116.89"
"Selling/General/Admin. Expenses, Total",29469,26681.57,25042.14,29581.61
Research & Development,181,-,-,-
Depreciation / Amortization,1910,1961.73,2019.08,1176.08
Interest Expense (Income) - Net Operating,-89,120.9,47,-64.61
Unusual Expense (Income),-,9785.42,1729.18,-11.36
"Other Operating Expenses, Total",-136,0.21,-16.68,-116.89
Operating Income,339,-6644.1,2485.2,4172.34
"Interest Income (Expense), Net Non-Operating",-,-213.24,-349.03,-546.18
Gain (Loss) on Sale of Assets,972,-,-,-
"Other, Net",-2028,-,-0,-0.03
Net Income Before Taxes,1395,-6857.35,2136.18,3626.13
Provision for Income Taxes,204,-961.66,968.82,1265.5
Net Income After Taxes,1191,-5895.68,1167.36,2360.63
Minority Interest,131,-5.44,-4.77,46.25
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1187,-5901.12,1162.59,2406.88
Total Extraordinary Items,-,-,-,-
Net Income,1187,-5901.12,1162.59,2406.88
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1187,-5901.12,1162.59,2406.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,1187,-5901.12,1162.59,2406.88
Diluted Weighted Average Shares,132.04,131.78,133.53,129.98
Diluted EPS Excluding Extraordinary Items,8.99,-44.78,8.71,18.52
DPS - Common Stock Primary Issue,2.25,3.62,5.29,4.4
Diluted Normalized EPS,1.97,3.49,15.78,18.46
