Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,74655,69313,68434,78066
"Revenue 74655 69313 68434 78066  Other Revenue, Total - - - -","Revenue 74655 69313 68434 78066  Other Revenue, Total - - - -","Revenue 74655 69313 68434 78066  Other Revenue, Total - - - -","Revenue 74655 69313 68434 78066  Other Revenue, Total - - - -","Revenue 74655 69313 68434 78066  Other Revenue, Total - - - -"
Revenue,74655,69313,68434,78066
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32589,30248,30560,33770
Gross Profit,42066,39065,37874,44296
Total Operating Expenses,68699,65115,67433,75987
"Selling/General/Admin. Expenses, Total 36110 34900 30869 35167  Research & Development - - 4664 5519  Depreciation / Amortization 2819 - 945 1066  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -34 394 464  Other Operating Expenses, Total -2795 1 1 1","Selling/General/Admin. Expenses, Total 36110 34900 30869 35167  Research & Development - - 4664 5519  Depreciation / Amortization 2819 - 945 1066  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -34 394 464  Other Operating Expenses, Total -2795 1 1 1","Selling/General/Admin. Expenses, Total 36110 34900 30869 35167  Research & Development - - 4664 5519  Depreciation / Amortization 2819 - 945 1066  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -34 394 464  Other Operating Expenses, Total -2795 1 1 1","Selling/General/Admin. Expenses, Total 36110 34900 30869 35167  Research & Development - - 4664 5519  Depreciation / Amortization 2819 - 945 1066  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -34 394 464  Other Operating Expenses, Total -2795 1 1 1","Selling/General/Admin. Expenses, Total 36110 34900 30869 35167  Research & Development - - 4664 5519  Depreciation / Amortization 2819 - 945 1066  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -34 394 464  Other Operating Expenses, Total -2795 1 1 1"
"Selling/General/Admin. Expenses, Total",36110,34900,30869,35167
Research & Development,-,-,4664,5519
Depreciation / Amortization,2819,-,945,1066
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,-34,394,464
"Other Operating Expenses, Total",-2795,1,1,1
Operating Income,5956,4198,1001,2079
"Interest Income (Expense), Net Non-Operating",-,330,359,-193
Gain (Loss) on Sale of Assets,23,-,85,-
"Other, Net",-421,190,194,140
Net Income Before Taxes,6354,4718,1639,2026
Provision for Income Taxes,1730,1140,-12,1342
Net Income After Taxes,4624,3578,1651,684
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4624,3578,1651,684
Total Extraordinary Items,-,-,-,-
Net Income,4624,3578,1651,684
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,4624,3578,1651,683
Dilution Adjustment,-,-,-,-
Diluted Net Income,4624,3578,1651,683
Diluted Weighted Average Shares,33.58,34.02,34.71,35.27
Diluted EPS Excluding Extraordinary Items,137.7,105.17,47.57,19.37
DPS - Common Stock Primary Issue,120,60,40,15
Diluted Normalized EPS,114.98,104.41,53.36,27.92
