Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3343,-,2320.22,2337.73
"Revenue 3343 3058 2320.22 2337.73  Other Revenue, Total - - - -","Revenue 3343 3058 2320.22 2337.73  Other Revenue, Total - - - -","Revenue 3343 3058 2320.22 2337.73  Other Revenue, Total - - - -","Revenue 3343 3058 2320.22 2337.73  Other Revenue, Total - - - -","Revenue 3343 3058 2320.22 2337.73  Other Revenue, Total - - - -"
Revenue,3343,3058,2320.22,2337.73
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",489,219,211.39,161.17
Gross Profit,2854,2839,2108.84,2176.56
Total Operating Expenses,2809,2109,1836.12,2103.91
"Selling/General/Admin. Expenses, Total 2320 1837 1581.69 1871.12  Research & Development - - - -  Depreciation / Amortization 225 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 53 43.04 71.61  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 2320 1837 1581.69 1871.12  Research & Development - - - -  Depreciation / Amortization 225 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 53 43.04 71.61  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 2320 1837 1581.69 1871.12  Research & Development - - - -  Depreciation / Amortization 225 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 53 43.04 71.61  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 2320 1837 1581.69 1871.12  Research & Development - - - -  Depreciation / Amortization 225 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 53 43.04 71.61  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 2320 1837 1581.69 1871.12  Research & Development - - - -  Depreciation / Amortization 225 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 53 43.04 71.61  Other Operating Expenses, Total -219 - - -"
"Selling/General/Admin. Expenses, Total",2320,1837,1581.69,1871.12
Research & Development,-,-,-,-
Depreciation / Amortization,225,-,-,-
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,53,43.04,71.61
"Other Operating Expenses, Total",-219,-,-,-
Operating Income,534,949,484.1,233.83
"Interest Income (Expense), Net Non-Operating",-,-3,-2.8,-0.73
Gain (Loss) on Sale of Assets,-2,-,-,-
"Other, Net",14,1,-10.42,2.13
Net Income Before Taxes,522,947,470.88,235.22
Provision for Income Taxes,260,362,169.6,93.23
Net Income After Taxes,262,585,301.28,141.99
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,262,585,301.28,141.99
Total Extraordinary Items,-,-,-,-
Net Income,262,585,301.28,141.99
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,262,585,301.28,141.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,262,585,301.28,141.99
Diluted Weighted Average Shares,20.67,20.68,20.58,20.74
Diluted EPS Excluding Extraordinary Items,12.68,28.29,14.64,6.85
DPS - Common Stock Primary Issue,-,2.5,-,-
Diluted Normalized EPS,15.85,30.12,16.88,9.77
