Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,11195,9458,8276.11,8142.28
"Revenue 11194 9458.23 8276.11 8142.28  Other Revenue, Total 1 1 - -","Revenue 11194 9458.23 8276.11 8142.28  Other Revenue, Total 1 1 - -","Revenue 11194 9458.23 8276.11 8142.28  Other Revenue, Total 1 1 - -","Revenue 11194 9458.23 8276.11 8142.28  Other Revenue, Total 1 1 - -","Revenue 11194 9458.23 8276.11 8142.28  Other Revenue, Total 1 1 - -"
Revenue,11194,9458.23,8276.11,8142.28
"Other Revenue, Total",1,1,-,-
"Cost of Revenue, Total",8953,7844.03,6671.37,6668.15
Gross Profit,2242,1614.19,1604.73,1474.13
Total Operating Expenses,10098,8947.66,7790.49,7835.82
"Selling/General/Admin. Expenses, Total 1121 1078.72 1087.28 1142.35  Research & Development 259 - - -  Depreciation / Amortization 467 24.76 26.35 23.54  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.15 5.49 1.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 1121 1078.72 1087.28 1142.35  Research & Development 259 - - -  Depreciation / Amortization 467 24.76 26.35 23.54  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.15 5.49 1.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 1121 1078.72 1087.28 1142.35  Research & Development 259 - - -  Depreciation / Amortization 467 24.76 26.35 23.54  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.15 5.49 1.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 1121 1078.72 1087.28 1142.35  Research & Development 259 - - -  Depreciation / Amortization 467 24.76 26.35 23.54  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.15 5.49 1.78  Other Operating Expenses, Total -702 - - -","Selling/General/Admin. Expenses, Total 1121 1078.72 1087.28 1142.35  Research & Development 259 - - -  Depreciation / Amortization 467 24.76 26.35 23.54  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.15 5.49 1.78  Other Operating Expenses, Total -702 - - -"
"Selling/General/Admin. Expenses, Total",1121,1078.72,1087.28,1142.35
Research & Development,259,-,-,-
Depreciation / Amortization,467,24.76,26.35,23.54
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.15,5.49,1.78
"Other Operating Expenses, Total",-702,-,-,-
Operating Income,1097,510.56,485.62,306.46
"Interest Income (Expense), Net Non-Operating",-,68.12,60.83,61.21
Gain (Loss) on Sale of Assets,-,-0.35,-,-
"Other, Net",-143,4.72,18.5,14.89
Net Income Before Taxes,1240,583.06,564.95,382.56
Provision for Income Taxes,291,149.59,187.49,157.87
Net Income After Taxes,949,433.47,377.46,224.7
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,949,433.47,377.46,224.7
Total Extraordinary Items,-,-,-,-
Net Income,949,433.47,377.46,224.7
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,949,433.47,377.46,224.7
Dilution Adjustment,-,-,-,-
Diluted Net Income,949,433.47,377.46,224.7
Diluted Weighted Average Shares,6.67,6.67,6.67,6.67
Diluted EPS Excluding Extraordinary Items,142.23,64.96,56.57,33.67
DPS - Common Stock Primary Issue,30,25,25,25
Diluted Normalized EPS,116.15,65.02,57.12,33.83
