Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,4685,2682,1989,1963.99
"Revenue 4685 2682 1989 1963.99  Other Revenue, Total - - - -","Revenue 4685 2682 1989 1963.99  Other Revenue, Total - - - -","Revenue 4685 2682 1989 1963.99  Other Revenue, Total - - - -","Revenue 4685 2682 1989 1963.99  Other Revenue, Total - - - -","Revenue 4685 2682 1989 1963.99  Other Revenue, Total - - - -"
Revenue,4685,2682,1989,1963.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2747,1300,1010,810.01
Gross Profit,1938,1382,979,1153.98
Total Operating Expenses,4482,2602,2323,1808.89
"Selling/General/Admin. Expenses, Total 1454 1279 1290 936.83  Research & Development 12 40 53 10.77  Depreciation / Amortization 50 36 62 19.83  Interest Expense (Income) - Net Operating -15 -4 - -  Unusual Expense (Income) - 65.2 148.97 31.45  Other Operating Expenses, Total 234 -49 -92 -","Selling/General/Admin. Expenses, Total 1454 1279 1290 936.83  Research & Development 12 40 53 10.77  Depreciation / Amortization 50 36 62 19.83  Interest Expense (Income) - Net Operating -15 -4 - -  Unusual Expense (Income) - 65.2 148.97 31.45  Other Operating Expenses, Total 234 -49 -92 -","Selling/General/Admin. Expenses, Total 1454 1279 1290 936.83  Research & Development 12 40 53 10.77  Depreciation / Amortization 50 36 62 19.83  Interest Expense (Income) - Net Operating -15 -4 - -  Unusual Expense (Income) - 65.2 148.97 31.45  Other Operating Expenses, Total 234 -49 -92 -","Selling/General/Admin. Expenses, Total 1454 1279 1290 936.83  Research & Development 12 40 53 10.77  Depreciation / Amortization 50 36 62 19.83  Interest Expense (Income) - Net Operating -15 -4 - -  Unusual Expense (Income) - 65.2 148.97 31.45  Other Operating Expenses, Total 234 -49 -92 -","Selling/General/Admin. Expenses, Total 1454 1279 1290 936.83  Research & Development 12 40 53 10.77  Depreciation / Amortization 50 36 62 19.83  Interest Expense (Income) - Net Operating -15 -4 - -  Unusual Expense (Income) - 65.2 148.97 31.45  Other Operating Expenses, Total 234 -49 -92 -"
"Selling/General/Admin. Expenses, Total",1454,1279,1290,936.83
Research & Development,12,40,53,10.77
Depreciation / Amortization,50,36,62,19.83
Interest Expense (Income) - Net Operating,-15,-4,-,-
Unusual Expense (Income),-,65.2,148.97,31.45
"Other Operating Expenses, Total",234,-49,-92,-
Operating Income,203,80,-334,155.1
"Interest Income (Expense), Net Non-Operating",-,131.07,-6.92,-9.59
Gain (Loss) on Sale of Assets,3,57,-50,-
"Other, Net",68,-127,223,2.75
Net Income Before Taxes,132,150,-507,148.26
Provision for Income Taxes,90,23,22,61.98
Net Income After Taxes,42,127,-529,86.28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,42,127,-529,86.28
Total Extraordinary Items,-,-,-,-
Net Income,42,127,-529,86.28
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,42,127,-529,86.28
Dilution Adjustment,-0.674,-0.795,-,-
Diluted Net Income,42.67,127.8,-529,86.28
Diluted Weighted Average Shares,5.87,5.24,5.19,5.17
Diluted EPS Excluding Extraordinary Items,7.17,24.3,-101.92,16.68
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,15.23,11.09,-43.23,20.58
