Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,252708,226335,213001.88,204473.52
"Revenue - 226335.38 213001.88 204473.52  Other Revenue, Total - 1 - -","Revenue - 226335.38 213001.88 204473.52  Other Revenue, Total - 1 - -","Revenue - 226335.38 213001.88 204473.52  Other Revenue, Total - 1 - -","Revenue - 226335.38 213001.88 204473.52  Other Revenue, Total - 1 - -","Revenue - 226335.38 213001.88 204473.52  Other Revenue, Total - 1 - -"
Revenue,-,226335.38,213001.88,204473.52
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",194800,174707.18,172719.92,171880.09
Gross Profit,57908,51628.2,40281.96,32593.42
Total Operating Expenses,225487,202788.29,198405.36,195872.81
"Selling/General/Admin. Expenses, Total 30897 27968.88 22066.02 20708.07  Research & Development - - 471.87 437.69  Depreciation / Amortization 17183 - 2838.4 2840  Interest Expense (Income) - Net Operating -529 - - -  Unusual Expense (Income) - - 399.49 182.19  Other Operating Expenses, Total -16864 112.23 -90.34 -175.23","Selling/General/Admin. Expenses, Total 30897 27968.88 22066.02 20708.07  Research & Development - - 471.87 437.69  Depreciation / Amortization 17183 - 2838.4 2840  Interest Expense (Income) - Net Operating -529 - - -  Unusual Expense (Income) - - 399.49 182.19  Other Operating Expenses, Total -16864 112.23 -90.34 -175.23","Selling/General/Admin. Expenses, Total 30897 27968.88 22066.02 20708.07  Research & Development - - 471.87 437.69  Depreciation / Amortization 17183 - 2838.4 2840  Interest Expense (Income) - Net Operating -529 - - -  Unusual Expense (Income) - - 399.49 182.19  Other Operating Expenses, Total -16864 112.23 -90.34 -175.23","Selling/General/Admin. Expenses, Total 30897 27968.88 22066.02 20708.07  Research & Development - - 471.87 437.69  Depreciation / Amortization 17183 - 2838.4 2840  Interest Expense (Income) - Net Operating -529 - - -  Unusual Expense (Income) - - 399.49 182.19  Other Operating Expenses, Total -16864 112.23 -90.34 -175.23","Selling/General/Admin. Expenses, Total 30897 27968.88 22066.02 20708.07  Research & Development - - 471.87 437.69  Depreciation / Amortization 17183 - 2838.4 2840  Interest Expense (Income) - Net Operating -529 - - -  Unusual Expense (Income) - - 399.49 182.19  Other Operating Expenses, Total -16864 112.23 -90.34 -175.23"
"Selling/General/Admin. Expenses, Total",30897,27968.88,22066.02,20708.07
Research & Development,-,-,471.87,437.69
Depreciation / Amortization,17183,-,2838.4,2840
Interest Expense (Income) - Net Operating,-529,-,-,-
Unusual Expense (Income),-,-,399.49,182.19
"Other Operating Expenses, Total",-16864,112.23,-90.34,-175.23
Operating Income,27221,23547.08,14596.52,8600.7
"Interest Income (Expense), Net Non-Operating",-,615.12,-1030.95,-1624.94
Gain (Loss) on Sale of Assets,303,-,-,-
"Other, Net",-391,-,469.15,183.23
Net Income Before Taxes,27309,24162.2,14034.72,7158.99
Provision for Income Taxes,8330,8361.81,4233.58,2965.45
Net Income After Taxes,18979,15800.39,9801.14,4193.53
Minority Interest,1185,-128.29,-89.58,-186.76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,18838,15672.1,9711.56,4006.77
Total Extraordinary Items,-,-,-,-
Net Income,18838,15672.1,9711.56,4006.77
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,18838,15672.1,9711.56,4006.77
Dilution Adjustment,-0.499,-,-,-
Diluted Net Income,18838.5,15672.1,9711.56,4006.77
Diluted Weighted Average Shares,181.58,181.45,181.29,181.12
Diluted EPS Excluding Extraordinary Items,103.75,86.37,53.57,22.12
DPS - Common Stock Primary Issue,14.63,24,14.88,6.75
Diluted Normalized EPS,92.18,72.74,48.42,24.65
