Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,19300,18373,17680.46,18347.72
"Revenue 19300 18373 17680.46 18347.72  Other Revenue, Total - - - -","Revenue 19300 18373 17680.46 18347.72  Other Revenue, Total - - - -","Revenue 19300 18373 17680.46 18347.72  Other Revenue, Total - - - -","Revenue 19300 18373 17680.46 18347.72  Other Revenue, Total - - - -","Revenue 19300 18373 17680.46 18347.72  Other Revenue, Total - - - -"
Revenue,19300,18373,17680.46,18347.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15646,14760,13842.26,14679.9
Gross Profit,3654,3613,3838.2,3667.82
Total Operating Expenses,19116,18040,17125.29,17731.44
"Selling/General/Admin. Expenses, Total 3378 2931 2788.93 2657.98  Research & Development - 202 165.09 143.56  Depreciation / Amortization 977 608 111.58 117.74  Interest Expense (Income) - Net Operating -80 -67 - -  Unusual Expense (Income) - 104.57 217.44 132.26  Other Operating Expenses, Total -805 -394 - -","Selling/General/Admin. Expenses, Total 3378 2931 2788.93 2657.98  Research & Development - 202 165.09 143.56  Depreciation / Amortization 977 608 111.58 117.74  Interest Expense (Income) - Net Operating -80 -67 - -  Unusual Expense (Income) - 104.57 217.44 132.26  Other Operating Expenses, Total -805 -394 - -","Selling/General/Admin. Expenses, Total 3378 2931 2788.93 2657.98  Research & Development - 202 165.09 143.56  Depreciation / Amortization 977 608 111.58 117.74  Interest Expense (Income) - Net Operating -80 -67 - -  Unusual Expense (Income) - 104.57 217.44 132.26  Other Operating Expenses, Total -805 -394 - -","Selling/General/Admin. Expenses, Total 3378 2931 2788.93 2657.98  Research & Development - 202 165.09 143.56  Depreciation / Amortization 977 608 111.58 117.74  Interest Expense (Income) - Net Operating -80 -67 - -  Unusual Expense (Income) - 104.57 217.44 132.26  Other Operating Expenses, Total -805 -394 - -","Selling/General/Admin. Expenses, Total 3378 2931 2788.93 2657.98  Research & Development - 202 165.09 143.56  Depreciation / Amortization 977 608 111.58 117.74  Interest Expense (Income) - Net Operating -80 -67 - -  Unusual Expense (Income) - 104.57 217.44 132.26  Other Operating Expenses, Total -805 -394 - -"
"Selling/General/Admin. Expenses, Total",3378,2931,2788.93,2657.98
Research & Development,-,202,165.09,143.56
Depreciation / Amortization,977,608,111.58,117.74
Interest Expense (Income) - Net Operating,-80,-67,-,-
Unusual Expense (Income),-,104.57,217.44,132.26
"Other Operating Expenses, Total",-805,-394,-,-
Operating Income,184,333,555.17,616.28
"Interest Income (Expense), Net Non-Operating",-,80.71,28.52,-153.22
Gain (Loss) on Sale of Assets,-,-5,-11.34,-12.56
"Other, Net",85,-100,75.22,83.78
Net Income Before Taxes,99,438,647.58,534.28
Provision for Income Taxes,40,243,220.4,249.77
Net Income After Taxes,59,195,427.18,284.51
Minority Interest,166,157,-7.36,-2.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,50,190,419.81,282.43
Total Extraordinary Items,-,-,-,-
Net Income,50,190,419.81,282.43
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,50,190,419.81,282.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,50,190,419.81,282.43
Diluted Weighted Average Shares,2.59,2.59,2.59,2.59
Diluted EPS Excluding Extraordinary Items,19.28,73.27,161.9,108.96
DPS - Common Stock Primary Issue,-,50,50,50
Diluted Normalized EPS,115.82,128.71,229.6,151.01
