Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4761,4260,4240.56,4353.63
"Revenue 4761 4255 4240.56 4353.63  Other Revenue, Total - 5 - -","Revenue 4761 4255 4240.56 4353.63  Other Revenue, Total - 5 - -","Revenue 4761 4255 4240.56 4353.63  Other Revenue, Total - 5 - -","Revenue 4761 4255 4240.56 4353.63  Other Revenue, Total - 5 - -","Revenue 4761 4255 4240.56 4353.63  Other Revenue, Total - 5 - -"
Revenue,4761,4255,4240.56,4353.63
"Other Revenue, Total",-,5,-,-
"Cost of Revenue, Total",2229,1978,1940.95,2062.73
Gross Profit,2532,2282,2299.61,2290.91
Total Operating Expenses,3803,3394,3345.32,3451.03
"Selling/General/Admin. Expenses, Total 1574 1407 1380.15 1379.11  Research & Development - - - -  Depreciation / Amortization 30 31 9.53 8.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.05 14.69 0.36  Other Operating Expenses, Total -21 -22 - -","Selling/General/Admin. Expenses, Total 1574 1407 1380.15 1379.11  Research & Development - - - -  Depreciation / Amortization 30 31 9.53 8.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.05 14.69 0.36  Other Operating Expenses, Total -21 -22 - -","Selling/General/Admin. Expenses, Total 1574 1407 1380.15 1379.11  Research & Development - - - -  Depreciation / Amortization 30 31 9.53 8.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.05 14.69 0.36  Other Operating Expenses, Total -21 -22 - -","Selling/General/Admin. Expenses, Total 1574 1407 1380.15 1379.11  Research & Development - - - -  Depreciation / Amortization 30 31 9.53 8.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.05 14.69 0.36  Other Operating Expenses, Total -21 -22 - -","Selling/General/Admin. Expenses, Total 1574 1407 1380.15 1379.11  Research & Development - - - -  Depreciation / Amortization 30 31 9.53 8.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2.05 14.69 0.36  Other Operating Expenses, Total -21 -22 - -"
"Selling/General/Admin. Expenses, Total",1574,1407,1380.15,1379.11
Research & Development,-,-,-,-
Depreciation / Amortization,30,31,9.53,8.83
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,2.05,14.69,0.36
"Other Operating Expenses, Total",-21,-22,-,-
Operating Income,958,866,895.24,902.6
"Interest Income (Expense), Net Non-Operating",-,-,-,0.04
Gain (Loss) on Sale of Assets,-,-2,-,-
"Other, Net",-2,3,0.81,3.78
Net Income Before Taxes,960,865,896.05,906.42
Provision for Income Taxes,309,259,275.57,266.82
Net Income After Taxes,651,606,620.48,639.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,651,606,620.48,639.6
Total Extraordinary Items,-,-,-,-
Net Income,651,606,620.48,639.6
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,651,606,620.48,639.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,651,606,620.48,639.6
Diluted Weighted Average Shares,11.59,11.55,12.07,12.3
Diluted EPS Excluding Extraordinary Items,56.18,52.45,51.39,52
DPS - Common Stock Primary Issue,-,28,26,16.5
Diluted Normalized EPS,51.78,46.9,52.23,52.02
