Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31101,27805,25766,26377.09
"Revenue 31101 27805 25766 26377.09  Other Revenue, Total - - - -","Revenue 31101 27805 25766 26377.09  Other Revenue, Total - - - -","Revenue 31101 27805 25766 26377.09  Other Revenue, Total - - - -","Revenue 31101 27805 25766 26377.09  Other Revenue, Total - - - -","Revenue 31101 27805 25766 26377.09  Other Revenue, Total - - - -"
Revenue,31101,27805,25766,26377.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24299,21137,19386,19967.68
Gross Profit,6802,6668,6380,6409.41
Total Operating Expenses,28676,25936,24393,24304
"Selling/General/Admin. Expenses, Total 3791 4201 4531 3808  Research & Development - 109 163 141.09  Depreciation / Amortization 164 178 156 387.23  Interest Expense (Income) - Net Operating -15 -19 -18 -  Unusual Expense (Income) - 14.12 30.54 -0  Other Operating Expenses, Total 374 330 175 -","Selling/General/Admin. Expenses, Total 3791 4201 4531 3808  Research & Development - 109 163 141.09  Depreciation / Amortization 164 178 156 387.23  Interest Expense (Income) - Net Operating -15 -19 -18 -  Unusual Expense (Income) - 14.12 30.54 -0  Other Operating Expenses, Total 374 330 175 -","Selling/General/Admin. Expenses, Total 3791 4201 4531 3808  Research & Development - 109 163 141.09  Depreciation / Amortization 164 178 156 387.23  Interest Expense (Income) - Net Operating -15 -19 -18 -  Unusual Expense (Income) - 14.12 30.54 -0  Other Operating Expenses, Total 374 330 175 -","Selling/General/Admin. Expenses, Total 3791 4201 4531 3808  Research & Development - 109 163 141.09  Depreciation / Amortization 164 178 156 387.23  Interest Expense (Income) - Net Operating -15 -19 -18 -  Unusual Expense (Income) - 14.12 30.54 -0  Other Operating Expenses, Total 374 330 175 -","Selling/General/Admin. Expenses, Total 3791 4201 4531 3808  Research & Development - 109 163 141.09  Depreciation / Amortization 164 178 156 387.23  Interest Expense (Income) - Net Operating -15 -19 -18 -  Unusual Expense (Income) - 14.12 30.54 -0  Other Operating Expenses, Total 374 330 175 -"
"Selling/General/Admin. Expenses, Total",3791,4201,4531,3808
Research & Development,-,109,163,141.09
Depreciation / Amortization,164,178,156,387.23
Interest Expense (Income) - Net Operating,-15,-19,-18,-
Unusual Expense (Income),-,14.12,30.54,-0
"Other Operating Expenses, Total",374,330,175,-
Operating Income,2425,1869,1373,2073.09
"Interest Income (Expense), Net Non-Operating",-,33.86,320.68,49.67
Gain (Loss) on Sale of Assets,-,28,-122,1.07
"Other, Net",95,-94,95,27.84
Net Income Before Taxes,2330,1935,1400,2151.66
Provision for Income Taxes,922,881,642,844.7
Net Income After Taxes,1408,1054,758,1306.96
Minority Interest,49,45,39,-9.94
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1402,1046,747,1297.03
Total Extraordinary Items,-,-,-,-
Net Income,1402,1046,747,1297.03
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1402,1046,747,1297.02
Dilution Adjustment,-,-0.28,-0.743,-
Diluted Net Income,1402,1046.28,747.74,1297.02
Diluted Weighted Average Shares,16.59,17.01,16.97,16.81
Diluted EPS Excluding Extraordinary Items,84.5,61.5,44.07,77.15
DPS - Common Stock Primary Issue,45,40,33.33,33.33
Diluted Normalized EPS,93.89,70.1,56.55,92.27
