Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,9541.71,9028.07,10422.73,11065.4
"Revenue 9541.71 9028.07 10422.73 11065.4  Other Revenue, Total - - - -","Revenue 9541.71 9028.07 10422.73 11065.4  Other Revenue, Total - - - -","Revenue 9541.71 9028.07 10422.73 11065.4  Other Revenue, Total - - - -","Revenue 9541.71 9028.07 10422.73 11065.4  Other Revenue, Total - - - -","Revenue 9541.71 9028.07 10422.73 11065.4  Other Revenue, Total - - - -"
Revenue,9541.71,9028.07,10422.73,11065.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7601.88,7453.19,8624.26,9275.59
Gross Profit,1939.83,1574.88,1798.47,1789.81
Total Operating Expenses,9241.65,9852.51,10461.22,11260.86
"Selling/General/Admin. Expenses, Total 1532.12 1467.5 1622.26 1738.45  Research & Development 121.83 144.77 121.32 116.48  Depreciation / Amortization 4.57 35.28 78.97 73.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -18.74 751.78 14.41 56.36  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1532.12 1467.5 1622.26 1738.45  Research & Development 121.83 144.77 121.32 116.48  Depreciation / Amortization 4.57 35.28 78.97 73.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -18.74 751.78 14.41 56.36  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1532.12 1467.5 1622.26 1738.45  Research & Development 121.83 144.77 121.32 116.48  Depreciation / Amortization 4.57 35.28 78.97 73.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -18.74 751.78 14.41 56.36  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1532.12 1467.5 1622.26 1738.45  Research & Development 121.83 144.77 121.32 116.48  Depreciation / Amortization 4.57 35.28 78.97 73.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -18.74 751.78 14.41 56.36  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1532.12 1467.5 1622.26 1738.45  Research & Development 121.83 144.77 121.32 116.48  Depreciation / Amortization 4.57 35.28 78.97 73.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -18.74 751.78 14.41 56.36  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1532.12,1467.5,1622.26,1738.45
Research & Development,121.83,144.77,121.32,116.48
Depreciation / Amortization,4.57,35.28,78.97,73.97
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-18.74,751.78,14.41,56.36
"Other Operating Expenses, Total",-,-,-,-
Operating Income,300.06,-824.45,-38.49,-195.46
"Interest Income (Expense), Net Non-Operating",89.31,90.26,112.4,81.93
Gain (Loss) on Sale of Assets,0.06,-1.59,12.69,0.36
"Other, Net",10.62,11.94,14.32,18.33
Net Income Before Taxes,400.04,-723.84,100.92,-94.83
Provision for Income Taxes,46.57,5.22,40.31,-16.46
Net Income After Taxes,353.48,-729.05,60.61,-78.37
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,353.48,-729.05,60.61,-78.37
Total Extraordinary Items,-,-,-,-
Net Income,353.48,-729.05,60.61,-78.37
Total Adjustments to Net Income,-0,-,-,-
Income Available to Common Excluding Extraordinary Items,353.48,-729.05,60.61,-78.37
Dilution Adjustment,-,-,-,-
Diluted Net Income,353.48,-729.05,60.61,-78.37
Diluted Weighted Average Shares,10.33,10.3,10.3,10.3
Diluted EPS Excluding Extraordinary Items,34.21,-70.75,5.88,-7.61
DPS - Common Stock Primary Issue,10,6,12,12
Diluted Normalized EPS,32.6,-23.23,5.98,-4.07
