Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,653,473,587.39,557.88
"Revenue 653 473 587.39 557.88  Other Revenue, Total - - - -","Revenue 653 473 587.39 557.88  Other Revenue, Total - - - -","Revenue 653 473 587.39 557.88  Other Revenue, Total - - - -","Revenue 653 473 587.39 557.88  Other Revenue, Total - - - -","Revenue 653 473 587.39 557.88  Other Revenue, Total - - - -"
Revenue,653,473,587.39,557.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",143,105,138.68,119.03
Gross Profit,510,368,448.71,438.85
Total Operating Expenses,612,655,681.95,634.23
"Selling/General/Admin. Expenses, Total 448 532 543.26 515.2  Research & Development 21 18 - -  Depreciation / Amortization 5 7 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.88 - -  Other Operating Expenses, Total -5 -7 - -","Selling/General/Admin. Expenses, Total 448 532 543.26 515.2  Research & Development 21 18 - -  Depreciation / Amortization 5 7 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.88 - -  Other Operating Expenses, Total -5 -7 - -","Selling/General/Admin. Expenses, Total 448 532 543.26 515.2  Research & Development 21 18 - -  Depreciation / Amortization 5 7 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.88 - -  Other Operating Expenses, Total -5 -7 - -","Selling/General/Admin. Expenses, Total 448 532 543.26 515.2  Research & Development 21 18 - -  Depreciation / Amortization 5 7 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.88 - -  Other Operating Expenses, Total -5 -7 - -","Selling/General/Admin. Expenses, Total 448 532 543.26 515.2  Research & Development 21 18 - -  Depreciation / Amortization 5 7 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -7.88 - -  Other Operating Expenses, Total -5 -7 - -"
"Selling/General/Admin. Expenses, Total",448,532,543.26,515.2
Research & Development,21,18,-,-
Depreciation / Amortization,5,7,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-7.88,-,-
"Other Operating Expenses, Total",-5,-7,-,-
Operating Income,41,-182,-94.55,-76.35
"Interest Income (Expense), Net Non-Operating",-,-1.48,-1.28,-1.28
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-11,-7,0.61,-14.42
Net Income Before Taxes,52,-175,-95.22,-92.04
Provision for Income Taxes,19,0.23,-4.52,16.02
Net Income After Taxes,33,-175,-90.7,-108.07
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,33,-175,-90.7,-108.07
Total Extraordinary Items,-,-,-,-
Net Income,33,-175,-90.7,-108.07
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,33,-175,-90.7,-108.07
Dilution Adjustment,-0.305,-,-,-
Diluted Net Income,33.31,-175,-90.7,-108.07
Diluted Weighted Average Shares,2.9,2.82,2.82,2.65
Diluted EPS Excluding Extraordinary Items,11.47,-61.97,-32.18,-40.71
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,11.19,-36.96,-32.18,-40.71
