Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,41922,42426,30523.48,40825.82
"Revenue - 42426 30523.48 40825.82  Other Revenue, Total - - - -","Revenue - 42426 30523.48 40825.82  Other Revenue, Total - - - -","Revenue - 42426 30523.48 40825.82  Other Revenue, Total - - - -","Revenue - 42426 30523.48 40825.82  Other Revenue, Total - - - -","Revenue - 42426 30523.48 40825.82  Other Revenue, Total - - - -"
Revenue,-,42426,30523.48,40825.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27715,28941,23144.77,27124.76
Gross Profit,14207,13485,7378.71,13701.06
Total Operating Expenses,40692,41086,33634.49,39647.21
"Selling/General/Admin. Expenses, Total 12977 12145 11138.69 11982.98  Research & Development - 326 313.97 450.42  Depreciation / Amortization 2613 2663 - -  Interest Expense (Income) - Net Operating -125 -90 - -  Unusual Expense (Income) - -306.2 -962.94 89.05  Other Operating Expenses, Total -2674 -2899 - -","Selling/General/Admin. Expenses, Total 12977 12145 11138.69 11982.98  Research & Development - 326 313.97 450.42  Depreciation / Amortization 2613 2663 - -  Interest Expense (Income) - Net Operating -125 -90 - -  Unusual Expense (Income) - -306.2 -962.94 89.05  Other Operating Expenses, Total -2674 -2899 - -","Selling/General/Admin. Expenses, Total 12977 12145 11138.69 11982.98  Research & Development - 326 313.97 450.42  Depreciation / Amortization 2613 2663 - -  Interest Expense (Income) - Net Operating -125 -90 - -  Unusual Expense (Income) - -306.2 -962.94 89.05  Other Operating Expenses, Total -2674 -2899 - -","Selling/General/Admin. Expenses, Total 12977 12145 11138.69 11982.98  Research & Development - 326 313.97 450.42  Depreciation / Amortization 2613 2663 - -  Interest Expense (Income) - Net Operating -125 -90 - -  Unusual Expense (Income) - -306.2 -962.94 89.05  Other Operating Expenses, Total -2674 -2899 - -","Selling/General/Admin. Expenses, Total 12977 12145 11138.69 11982.98  Research & Development - 326 313.97 450.42  Depreciation / Amortization 2613 2663 - -  Interest Expense (Income) - Net Operating -125 -90 - -  Unusual Expense (Income) - -306.2 -962.94 89.05  Other Operating Expenses, Total -2674 -2899 - -"
"Selling/General/Admin. Expenses, Total",12977,12145,11138.69,11982.98
Research & Development,-,326,313.97,450.42
Depreciation / Amortization,2613,2663,-,-
Interest Expense (Income) - Net Operating,-125,-90,-,-
Unusual Expense (Income),-,-306.2,-962.94,89.05
"Other Operating Expenses, Total",-2674,-2899,-,-
Operating Income,1230,1340,-3111.01,1178.62
"Interest Income (Expense), Net Non-Operating",-,2.17,32.12,-152.21
Gain (Loss) on Sale of Assets,-22,-,-,-
"Other, Net",17,-482,174.75,312.77
Net Income Before Taxes,1235,1822,-2904.15,1339.17
Provision for Income Taxes,541,648,-558.99,650.2
Net Income After Taxes,694,1174,-2345.16,688.98
Minority Interest,364,295,-78.01,6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,607,1074,-2423.17,694.97
Total Extraordinary Items,-,-,-,-
Net Income,-,1074,-2423.17,694.97
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,607,1074,-2423.17,694.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,607,1074,-2423.17,694.97
Diluted Weighted Average Shares,9.9,9.89,9.9,9.96
Diluted EPS Excluding Extraordinary Items,61.32,108.63,-244.76,69.78
DPS - Common Stock Primary Issue,-,30,10,35
Diluted Normalized EPS,79.47,111.26,-276.18,109.75
