Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,2604,3039.04,3230.3,3591.23
"Revenue 2604 3039.04 3230.3 3591.23  Other Revenue, Total - - - -","Revenue 2604 3039.04 3230.3 3591.23  Other Revenue, Total - - - -","Revenue 2604 3039.04 3230.3 3591.23  Other Revenue, Total - - - -","Revenue 2604 3039.04 3230.3 3591.23  Other Revenue, Total - - - -","Revenue 2604 3039.04 3230.3 3591.23  Other Revenue, Total - - - -"
Revenue,2604,3039.04,3230.3,3591.23
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1920,2391.93,2620.15,2916.66
Gross Profit,684,647.12,610.15,674.56
Total Operating Expenses,2456,2932.82,3205.87,3544.97
"Selling/General/Admin. Expenses, Total 536 514.62 562.66 605.28  Research & Development 29 26.27 23.06 23.02  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -36 - - -","Selling/General/Admin. Expenses, Total 536 514.62 562.66 605.28  Research & Development 29 26.27 23.06 23.02  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -36 - - -","Selling/General/Admin. Expenses, Total 536 514.62 562.66 605.28  Research & Development 29 26.27 23.06 23.02  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -36 - - -","Selling/General/Admin. Expenses, Total 536 514.62 562.66 605.28  Research & Development 29 26.27 23.06 23.02  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -36 - - -","Selling/General/Admin. Expenses, Total 536 514.62 562.66 605.28  Research & Development 29 26.27 23.06 23.02  Depreciation / Amortization 7 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -36 - - -"
"Selling/General/Admin. Expenses, Total",536,514.62,562.66,605.28
Research & Development,29,26.27,23.06,23.02
Depreciation / Amortization,7,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-36,-,-,-
Operating Income,148,106.22,24.43,46.26
"Interest Income (Expense), Net Non-Operating",-,-0.15,-0.11,-0.12
Gain (Loss) on Sale of Assets,-,8,0.71,0.17
"Other, Net",-1,3.37,2.42,3.07
Net Income Before Taxes,149,117.44,27.45,49.38
Provision for Income Taxes,7,9.13,-1.5,4.75
Net Income After Taxes,142,108.31,28.95,44.63
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,142,108.31,28.95,44.63
Total Extraordinary Items,-,-,-,-
Net Income,142,108.31,28.95,44.63
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,142,108.31,28.95,44.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,142,108.31,28.95,44.63
Diluted Weighted Average Shares,0.762,0.76,0.76,0.76
Diluted EPS Excluding Extraordinary Items,186.42,142.17,38,58.59
DPS - Common Stock Primary Issue,50,-,-,-
Diluted Normalized EPS,122.25,132.49,37.39,58.38
