Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,76543.39,75583.87,74504.78,72045.72
"Revenue 75622.57 75583.87 74504.78 72045.72  Other Revenue, Total 920.82 - - -","Revenue 75622.57 75583.87 74504.78 72045.72  Other Revenue, Total 920.82 - - -","Revenue 75622.57 75583.87 74504.78 72045.72  Other Revenue, Total 920.82 - - -","Revenue 75622.57 75583.87 74504.78 72045.72  Other Revenue, Total 920.82 - - -","Revenue 75622.57 75583.87 74504.78 72045.72  Other Revenue, Total 920.82 - - -"
Revenue,75622.57,75583.87,74504.78,72045.72
"Other Revenue, Total",920.82,-,-,-
"Cost of Revenue, Total",39885.33,39027.55,28497.21,28079.09
Gross Profit,36658.06,36556.32,46007.57,43966.63
Total Operating Expenses,46365.66,45471.54,44602.09,43679.07
"Selling/General/Admin. Expenses, Total 358.86 351.49 355.68 353.44  Research & Development - - - -  Depreciation / Amortization 11349.1 11070.52 15765.46 15291.73  Interest Expense (Income) - Net Operating -4406.8 -4625.88 - -  Unusual Expense (Income) - 31 -16.27 -45.2  Other Operating Expenses, Total -820.84 -352.15 0.01 -","Selling/General/Admin. Expenses, Total 358.86 351.49 355.68 353.44  Research & Development - - - -  Depreciation / Amortization 11349.1 11070.52 15765.46 15291.73  Interest Expense (Income) - Net Operating -4406.8 -4625.88 - -  Unusual Expense (Income) - 31 -16.27 -45.2  Other Operating Expenses, Total -820.84 -352.15 0.01 -","Selling/General/Admin. Expenses, Total 358.86 351.49 355.68 353.44  Research & Development - - - -  Depreciation / Amortization 11349.1 11070.52 15765.46 15291.73  Interest Expense (Income) - Net Operating -4406.8 -4625.88 - -  Unusual Expense (Income) - 31 -16.27 -45.2  Other Operating Expenses, Total -820.84 -352.15 0.01 -","Selling/General/Admin. Expenses, Total 358.86 351.49 355.68 353.44  Research & Development - - - -  Depreciation / Amortization 11349.1 11070.52 15765.46 15291.73  Interest Expense (Income) - Net Operating -4406.8 -4625.88 - -  Unusual Expense (Income) - 31 -16.27 -45.2  Other Operating Expenses, Total -820.84 -352.15 0.01 -","Selling/General/Admin. Expenses, Total 358.86 351.49 355.68 353.44  Research & Development - - - -  Depreciation / Amortization 11349.1 11070.52 15765.46 15291.73  Interest Expense (Income) - Net Operating -4406.8 -4625.88 - -  Unusual Expense (Income) - 31 -16.27 -45.2  Other Operating Expenses, Total -820.84 -352.15 0.01 -"
"Selling/General/Admin. Expenses, Total",358.86,351.49,355.68,353.44
Research & Development,-,-,-,-
Depreciation / Amortization,11349.1,11070.52,15765.46,15291.73
Interest Expense (Income) - Net Operating,-4406.8,-4625.88,-,-
Unusual Expense (Income),-,31,-16.27,-45.2
"Other Operating Expenses, Total",-820.84,-352.15,0.01,-
Operating Income,30177.73,30112.33,29902.69,28366.65
"Interest Income (Expense), Net Non-Operating",-,-4625.23,-4852.47,-4982.35
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",4296.08,4659.31,-55.08,-129.69
Net Income Before Taxes,25881.66,25453.02,24995.15,23254.6
Provision for Income Taxes,4.85,2.25,6.89,2.98
Net Income After Taxes,25876.81,25450.77,24988.26,23251.63
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,25876.81,25450.77,24988.26,23251.63
Total Extraordinary Items,-,-,-,-
Net Income,25876.81,25450.77,24988.26,23251.63
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,25876.81,25450.77,24988.26,23251.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,25876.81,25450.77,24988.26,23251.62
Diluted Weighted Average Shares,4.72,4.72,4.66,4.43
Diluted EPS Excluding Extraordinary Items,5487.96,5397.6,5357.97,5244.15
DPS - Common Stock Primary Issue,6544,6618,6044,5897
Diluted Normalized EPS,3416.15,3377.91,6479,6416.8
