Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,14420,15725,14841.74,13686.92
"Revenue 14420 15725.37 14841.74 13686.92  Other Revenue, Total - - - -","Revenue 14420 15725.37 14841.74 13686.92  Other Revenue, Total - - - -","Revenue 14420 15725.37 14841.74 13686.92  Other Revenue, Total - - - -","Revenue 14420 15725.37 14841.74 13686.92  Other Revenue, Total - - - -","Revenue 14420 15725.37 14841.74 13686.92  Other Revenue, Total - - - -"
Revenue,14420,15725.37,14841.74,13686.92
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9754,10840.76,10376.33,9341.31
Gross Profit,4666,4884.61,4465.41,4345.6
Total Operating Expenses,14993,15316.59,14475.38,13640.01
"Selling/General/Admin. Expenses, Total 4401 3887.75 3611.85 3637.07  Research & Development 838 638.57 616.61 652.74  Depreciation / Amortization 103 - 0.79 0.86  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -50.49 -130.19 8.03  Other Operating Expenses, Total -102 - - -","Selling/General/Admin. Expenses, Total 4401 3887.75 3611.85 3637.07  Research & Development 838 638.57 616.61 652.74  Depreciation / Amortization 103 - 0.79 0.86  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -50.49 -130.19 8.03  Other Operating Expenses, Total -102 - - -","Selling/General/Admin. Expenses, Total 4401 3887.75 3611.85 3637.07  Research & Development 838 638.57 616.61 652.74  Depreciation / Amortization 103 - 0.79 0.86  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -50.49 -130.19 8.03  Other Operating Expenses, Total -102 - - -","Selling/General/Admin. Expenses, Total 4401 3887.75 3611.85 3637.07  Research & Development 838 638.57 616.61 652.74  Depreciation / Amortization 103 - 0.79 0.86  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -50.49 -130.19 8.03  Other Operating Expenses, Total -102 - - -","Selling/General/Admin. Expenses, Total 4401 3887.75 3611.85 3637.07  Research & Development 838 638.57 616.61 652.74  Depreciation / Amortization 103 - 0.79 0.86  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -50.49 -130.19 8.03  Other Operating Expenses, Total -102 - - -"
"Selling/General/Admin. Expenses, Total",4401,3887.75,3611.85,3637.07
Research & Development,838,638.57,616.61,652.74
Depreciation / Amortization,103,-,0.79,0.86
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-50.49,-130.19,8.03
"Other Operating Expenses, Total",-102,-,-,-
Operating Income,-573,408.79,366.36,46.9
"Interest Income (Expense), Net Non-Operating",-,-19.43,35.94,24.57
Gain (Loss) on Sale of Assets,-,0.07,-,51
"Other, Net",-31,7.1,7.22,13.4
Net Income Before Taxes,-542,396.53,409.51,135.88
Provision for Income Taxes,97,28.78,99.36,103.52
Net Income After Taxes,-639,367.75,310.15,32.36
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-639,367.75,310.15,32.36
Total Extraordinary Items,-,-,-,-
Net Income,-639,367.75,310.15,32.36
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,-639,367.75,310.14,32.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,-639,367.75,310.14,32.36
Diluted Weighted Average Shares,8.67,8.67,8.67,8.66
Diluted EPS Excluding Extraordinary Items,-73.71,42.42,35.78,3.73
DPS - Common Stock Primary Issue,10,10,10,5
Diluted Normalized EPS,-41.39,37.01,24.49,0.61
