Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,62398,55755,50192,50493
"Revenue 62398 55755 50192 50493  Other Revenue, Total - - - -","Revenue 62398 55755 50192 50493  Other Revenue, Total - - - -","Revenue 62398 55755 50192 50493  Other Revenue, Total - - - -","Revenue 62398 55755 50192 50493  Other Revenue, Total - - - -","Revenue 62398 55755 50192 50493  Other Revenue, Total - - - -"
Revenue,62398,55755,50192,50493
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36776,33106,30783,31373
Gross Profit,25622,22649,19409,19120
Total Operating Expenses,54346,48934,44894,48191
"Selling/General/Admin. Expenses, Total 15323 14044 13032 13145  Research & Development 4971 - - -  Depreciation / Amortization 3406 1744 1020 1296  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 38 58 2376  Other Operating Expenses, Total -6123 2 1 1","Selling/General/Admin. Expenses, Total 15323 14044 13032 13145  Research & Development 4971 - - -  Depreciation / Amortization 3406 1744 1020 1296  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 38 58 2376  Other Operating Expenses, Total -6123 2 1 1","Selling/General/Admin. Expenses, Total 15323 14044 13032 13145  Research & Development 4971 - - -  Depreciation / Amortization 3406 1744 1020 1296  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 38 58 2376  Other Operating Expenses, Total -6123 2 1 1","Selling/General/Admin. Expenses, Total 15323 14044 13032 13145  Research & Development 4971 - - -  Depreciation / Amortization 3406 1744 1020 1296  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 38 58 2376  Other Operating Expenses, Total -6123 2 1 1","Selling/General/Admin. Expenses, Total 15323 14044 13032 13145  Research & Development 4971 - - -  Depreciation / Amortization 3406 1744 1020 1296  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 38 58 2376  Other Operating Expenses, Total -6123 2 1 1"
"Selling/General/Admin. Expenses, Total",15323,14044,13032,13145
Research & Development,4971,-,-,-
Depreciation / Amortization,3406,1744,1020,1296
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,38,58,2376
"Other Operating Expenses, Total",-6123,2,1,1
Operating Income,8052,6821,5298,2302
"Interest Income (Expense), Net Non-Operating",-,2795,1256,3067
Gain (Loss) on Sale of Assets,2230,-,359,-
"Other, Net",-5445,76,115,95
Net Income Before Taxes,11267,9692,7028,5464
Provision for Income Taxes,3207,2929,1938,1343
Net Income After Taxes,8060,6763,5090,4121
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8007,6763,5090,4121
Total Extraordinary Items,-,-,-,-
Net Income,8007,6763,5090,4121
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,8007,6763,5090,4121
Dilution Adjustment,0.049,-,-,-
Diluted Net Income,8006.95,6763,5090,4121
Diluted Weighted Average Shares,41.28,41.49,41.61,41.73
Diluted EPS Excluding Extraordinary Items,193.97,162.98,122.32,98.75
DPS - Common Stock Primary Issue,61,55,40,35
Diluted Normalized EPS,136.12,177.41,120.32,150.18
