Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,2456,2196,1786.11,1855.89
"Revenue 2456 2196 1786.11 1855.89  Other Revenue, Total - - - -","Revenue 2456 2196 1786.11 1855.89  Other Revenue, Total - - - -","Revenue 2456 2196 1786.11 1855.89  Other Revenue, Total - - - -","Revenue 2456 2196 1786.11 1855.89  Other Revenue, Total - - - -","Revenue 2456 2196 1786.11 1855.89  Other Revenue, Total - - - -"
Revenue,2456,2196,1786.11,1855.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",865,829,688.44,777.6
Gross Profit,1591,1367,1097.67,1078.29
Total Operating Expenses,2784,2184,1746.94,1827.61
"Selling/General/Admin. Expenses, Total 1919 1355 1057.58 1042.08  Research & Development - - - -  Depreciation / Amortization 154 135 - -  Interest Expense (Income) - Net Operating -5 -3 - -  Unusual Expense (Income) - - 0.91 7.93  Other Operating Expenses, Total -149 -132 - -","Selling/General/Admin. Expenses, Total 1919 1355 1057.58 1042.08  Research & Development - - - -  Depreciation / Amortization 154 135 - -  Interest Expense (Income) - Net Operating -5 -3 - -  Unusual Expense (Income) - - 0.91 7.93  Other Operating Expenses, Total -149 -132 - -","Selling/General/Admin. Expenses, Total 1919 1355 1057.58 1042.08  Research & Development - - - -  Depreciation / Amortization 154 135 - -  Interest Expense (Income) - Net Operating -5 -3 - -  Unusual Expense (Income) - - 0.91 7.93  Other Operating Expenses, Total -149 -132 - -","Selling/General/Admin. Expenses, Total 1919 1355 1057.58 1042.08  Research & Development - - - -  Depreciation / Amortization 154 135 - -  Interest Expense (Income) - Net Operating -5 -3 - -  Unusual Expense (Income) - - 0.91 7.93  Other Operating Expenses, Total -149 -132 - -","Selling/General/Admin. Expenses, Total 1919 1355 1057.58 1042.08  Research & Development - - - -  Depreciation / Amortization 154 135 - -  Interest Expense (Income) - Net Operating -5 -3 - -  Unusual Expense (Income) - - 0.91 7.93  Other Operating Expenses, Total -149 -132 - -"
"Selling/General/Admin. Expenses, Total",1919,1355,1057.58,1042.08
Research & Development,-,-,-,-
Depreciation / Amortization,154,135,-,-
Interest Expense (Income) - Net Operating,-5,-3,-,-
Unusual Expense (Income),-,-,0.91,7.93
"Other Operating Expenses, Total",-149,-132,-,-
Operating Income,-328,12,39.17,28.28
"Interest Income (Expense), Net Non-Operating",-,-8.19,-5.93,-5.79
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-3,-40,3.07,3.62
Net Income Before Taxes,-325,52,36.31,26.11
Provision for Income Taxes,40,-54,-19.98,1.94
Net Income After Taxes,-365,106,56.29,24.17
Minority Interest,-,1.5,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-365,107,56.29,24.17
Total Extraordinary Items,-,-,-,-
Net Income,-365,107,56.29,24.17
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-365,107,56.29,24.17
Dilution Adjustment,-,-0.889,-,-
Diluted Net Income,-365,107.89,56.29,24.17
Diluted Weighted Average Shares,2.93,2.97,2.9,2.79
Diluted EPS Excluding Extraordinary Items,-124.47,36.29,19.39,8.66
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-69.27,11.27,19.6,11.29
