Period Ending:,202315/05,202215/05,202115/05,202015/05
Total Revenue,19310,17033,17794,18076.83
"Revenue - 17033 17794 18076.83  Other Revenue, Total - - - -","Revenue - 17033 17794 18076.83  Other Revenue, Total - - - -","Revenue - 17033 17794 18076.83  Other Revenue, Total - - - -","Revenue - 17033 17794 18076.83  Other Revenue, Total - - - -","Revenue - 17033 17794 18076.83  Other Revenue, Total - - - -"
Revenue,-,17033,17794,18076.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,7067,7217,7395.06
Gross Profit,-,9966,10577,10681.77
Total Operating Expenses,-,16805,17191,18274.14
"Selling/General/Admin. Expenses, Total - 9426 9653 10306.81  Research & Development - - - -  Depreciation / Amortization 382 283 279 303.31  Interest Expense (Income) - Net Operating - -1 -4 -  Unusual Expense (Income) - - 253.57 268.96  Other Operating Expenses, Total -382 30 46 -","Selling/General/Admin. Expenses, Total - 9426 9653 10306.81  Research & Development - - - -  Depreciation / Amortization 382 283 279 303.31  Interest Expense (Income) - Net Operating - -1 -4 -  Unusual Expense (Income) - - 253.57 268.96  Other Operating Expenses, Total -382 30 46 -","Selling/General/Admin. Expenses, Total - 9426 9653 10306.81  Research & Development - - - -  Depreciation / Amortization 382 283 279 303.31  Interest Expense (Income) - Net Operating - -1 -4 -  Unusual Expense (Income) - - 253.57 268.96  Other Operating Expenses, Total -382 30 46 -","Selling/General/Admin. Expenses, Total - 9426 9653 10306.81  Research & Development - - - -  Depreciation / Amortization 382 283 279 303.31  Interest Expense (Income) - Net Operating - -1 -4 -  Unusual Expense (Income) - - 253.57 268.96  Other Operating Expenses, Total -382 30 46 -","Selling/General/Admin. Expenses, Total - 9426 9653 10306.81  Research & Development - - - -  Depreciation / Amortization 382 283 279 303.31  Interest Expense (Income) - Net Operating - -1 -4 -  Unusual Expense (Income) - - 253.57 268.96  Other Operating Expenses, Total -382 30 46 -"
"Selling/General/Admin. Expenses, Total",-,9426,9653,10306.81
Research & Development,-,-,-,-
Depreciation / Amortization,382,283,279,303.31
Interest Expense (Income) - Net Operating,-,-1,-4,-
Unusual Expense (Income),-,-,253.57,268.96
"Other Operating Expenses, Total",-382,30,46,-
Operating Income,-,228,603,-197.31
"Interest Income (Expense), Net Non-Operating",-,-,-2.68,0.6
Gain (Loss) on Sale of Assets,-,-,0.01,0.09
"Other, Net",-,-1412,-7,66.89
Net Income Before Taxes,-,1640,610,-129.73
Provision for Income Taxes,-,583,232,-36.25
Net Income After Taxes,-,1057,378,-93.48
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,1057,378,-93.48
Total Extraordinary Items,-,-,-,-
Net Income,-,1057,378,-93.48
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,1057,378,-93.48
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,1057,378,-93.48
Diluted Weighted Average Shares,-,13.7,13.7,13.69
Diluted EPS Excluding Extraordinary Items,-,77.14,27.6,-6.83
DPS - Common Stock Primary Issue,-,-,6,-
Diluted Normalized EPS,-,76.54,39.38,5.94
