Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,14655,13004,12771.27,12311.64
"Revenue 14655 13004.6 12771.27 12311.64  Other Revenue, Total - - - -","Revenue 14655 13004.6 12771.27 12311.64  Other Revenue, Total - - - -","Revenue 14655 13004.6 12771.27 12311.64  Other Revenue, Total - - - -","Revenue 14655 13004.6 12771.27 12311.64  Other Revenue, Total - - - -","Revenue 14655 13004.6 12771.27 12311.64  Other Revenue, Total - - - -"
Revenue,14655,13004.6,12771.27,12311.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11529,10222.81,10070.24,9771.41
Gross Profit,3126,2781.79,2701.03,2540.23
Total Operating Expenses,12839,11405.7,11282.17,10949.02
"Selling/General/Admin. Expenses, Total 1310 1160.73 1206.56 1172.77  Research & Development 1 2.74 5.37 4.36  Depreciation / Amortization 54 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 19.41 - 0.47  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1310 1160.73 1206.56 1172.77  Research & Development 1 2.74 5.37 4.36  Depreciation / Amortization 54 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 19.41 - 0.47  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1310 1160.73 1206.56 1172.77  Research & Development 1 2.74 5.37 4.36  Depreciation / Amortization 54 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 19.41 - 0.47  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1310 1160.73 1206.56 1172.77  Research & Development 1 2.74 5.37 4.36  Depreciation / Amortization 54 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 19.41 - 0.47  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1310 1160.73 1206.56 1172.77  Research & Development 1 2.74 5.37 4.36  Depreciation / Amortization 54 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 19.41 - 0.47  Other Operating Expenses, Total -52 - - -"
"Selling/General/Admin. Expenses, Total",1310,1160.73,1206.56,1172.77
Research & Development,1,2.74,5.37,4.36
Depreciation / Amortization,54,-,-,-
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,19.41,-,0.47
"Other Operating Expenses, Total",-52,-,-,-
Operating Income,1816,1598.9,1489.1,1362.62
"Interest Income (Expense), Net Non-Operating",-,7.57,8.52,7.13
Gain (Loss) on Sale of Assets,38,-5.45,-2.36,-1.88
"Other, Net",-40,7.84,14.27,-7.21
Net Income Before Taxes,1818,1608.87,1509.53,1360.67
Provision for Income Taxes,576,513.12,494.44,443.56
Net Income After Taxes,1242,1095.75,1015.09,917.12
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1242,1095.75,1015.09,917.12
Total Extraordinary Items,-,-,-,-
Net Income,1242,1095.75,1015.09,917.12
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1242,1095.75,1015.09,917.12
Dilution Adjustment,-,-,-,-
Diluted Net Income,1242,1095.75,1015.09,917.12
Diluted Weighted Average Shares,23.29,23.37,23.37,23.65
Diluted EPS Excluding Extraordinary Items,53.33,46.88,43.43,38.78
DPS - Common Stock Primary Issue,19,17,16,14
Diluted Normalized EPS,49.06,48.87,44.76,40.1
