Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18620,18418,19533.04,20742.51
"Revenue 18620 18418 19533.04 20742.51  Other Revenue, Total - - - -","Revenue 18620 18418 19533.04 20742.51  Other Revenue, Total - - - -","Revenue 18620 18418 19533.04 20742.51  Other Revenue, Total - - - -","Revenue 18620 18418 19533.04 20742.51  Other Revenue, Total - - - -","Revenue 18620 18418 19533.04 20742.51  Other Revenue, Total - - - -"
Revenue,18620,18418,19533.04,20742.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15064,14400,15120.07,16145.4
Gross Profit,3556,4018.49,4412.98,4597.11
Total Operating Expenses,18351,17749.4,18556.18,20997.81
"Selling/General/Admin. Expenses, Total 3287 2976 3020.09 3185.91  Research & Development - 296 310.92 354.26  Depreciation / Amortization 975 928 - -  Interest Expense (Income) - Net Operating -65 - - -  Unusual Expense (Income) - 76.47 105.1 1312.24  Other Operating Expenses, Total -910 -855 - -","Selling/General/Admin. Expenses, Total 3287 2976 3020.09 3185.91  Research & Development - 296 310.92 354.26  Depreciation / Amortization 975 928 - -  Interest Expense (Income) - Net Operating -65 - - -  Unusual Expense (Income) - 76.47 105.1 1312.24  Other Operating Expenses, Total -910 -855 - -","Selling/General/Admin. Expenses, Total 3287 2976 3020.09 3185.91  Research & Development - 296 310.92 354.26  Depreciation / Amortization 975 928 - -  Interest Expense (Income) - Net Operating -65 - - -  Unusual Expense (Income) - 76.47 105.1 1312.24  Other Operating Expenses, Total -910 -855 - -","Selling/General/Admin. Expenses, Total 3287 2976 3020.09 3185.91  Research & Development - 296 310.92 354.26  Depreciation / Amortization 975 928 - -  Interest Expense (Income) - Net Operating -65 - - -  Unusual Expense (Income) - 76.47 105.1 1312.24  Other Operating Expenses, Total -910 -855 - -","Selling/General/Admin. Expenses, Total 3287 2976 3020.09 3185.91  Research & Development - 296 310.92 354.26  Depreciation / Amortization 975 928 - -  Interest Expense (Income) - Net Operating -65 - - -  Unusual Expense (Income) - 76.47 105.1 1312.24  Other Operating Expenses, Total -910 -855 - -"
"Selling/General/Admin. Expenses, Total",3287,2976,3020.09,3185.91
Research & Development,-,296,310.92,354.26
Depreciation / Amortization,975,928,-,-
Interest Expense (Income) - Net Operating,-65,-,-,-
Unusual Expense (Income),-,76.47,105.1,1312.24
"Other Operating Expenses, Total",-910,-855,-,-
Operating Income,269,669.16,976.87,-255.3
"Interest Income (Expense), Net Non-Operating",-,105.61,-118.15,-61.86
Gain (Loss) on Sale of Assets,-10,-12,-,1761.12
"Other, Net",51,-74,18.09,15.1
Net Income Before Taxes,228,832,876.8,1459.06
Provision for Income Taxes,155,342.31,400.07,87.14
Net Income After Taxes,73,490,476.73,1371.92
Minority Interest,752,50.27,104.96,-792.68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,232,540,581.69,579.24
Total Extraordinary Items,-,-,-,-
Net Income,232,540,581.69,579.24
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,232,540.08,581.69,579.23
Dilution Adjustment,-,-,-,-
Diluted Net Income,232,540.08,581.69,579.23
Diluted Weighted Average Shares,11.38,11.38,11.38,11.38
Diluted EPS Excluding Extraordinary Items,20.38,47.44,51.1,50.89
DPS - Common Stock Primary Issue,-,15,15,15
Diluted Normalized EPS,35.82,51.4,56.12,13.81
