Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,24529,21147,17032.26,17733.94
"Revenue 24529 21147.82 17032.26 17733.94  Other Revenue, Total - - - -","Revenue 24529 21147.82 17032.26 17733.94  Other Revenue, Total - - - -","Revenue 24529 21147.82 17032.26 17733.94  Other Revenue, Total - - - -","Revenue 24529 21147.82 17032.26 17733.94  Other Revenue, Total - - - -","Revenue 24529 21147.82 17032.26 17733.94  Other Revenue, Total - - - -"
Revenue,24529,21147.82,17032.26,17733.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22643,19497.37,15559.18,16225.62
Gross Profit,1886,1650.45,1473.08,1508.32
Total Operating Expenses,24040,20845.49,16874.62,17605.79
"Selling/General/Admin. Expenses, Total 1397 1348.12 1315.44 1380.16  Research & Development - - - -  Depreciation / Amortization 14 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -12 - - -","Selling/General/Admin. Expenses, Total 1397 1348.12 1315.44 1380.16  Research & Development - - - -  Depreciation / Amortization 14 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -12 - - -","Selling/General/Admin. Expenses, Total 1397 1348.12 1315.44 1380.16  Research & Development - - - -  Depreciation / Amortization 14 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -12 - - -","Selling/General/Admin. Expenses, Total 1397 1348.12 1315.44 1380.16  Research & Development - - - -  Depreciation / Amortization 14 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -12 - - -","Selling/General/Admin. Expenses, Total 1397 1348.12 1315.44 1380.16  Research & Development - - - -  Depreciation / Amortization 14 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -12 - - -"
"Selling/General/Admin. Expenses, Total",1397,1348.12,1315.44,1380.16
Research & Development,-,-,-,-
Depreciation / Amortization,14,-,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-12,-,-,-
Operating Income,489,302.34,157.64,128.15
"Interest Income (Expense), Net Non-Operating",-,523.55,143.75,219.08
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-183,19.01,14.84,16.83
Net Income Before Taxes,672,844.9,316.23,364.06
Provision for Income Taxes,188,266.26,78.46,108.12
Net Income After Taxes,484,578.64,237.77,255.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,484,578.64,237.77,255.94
Total Extraordinary Items,-,-,-,-
Net Income,484,578.64,237.77,255.94
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,484,578.64,237.77,255.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,484,578.64,237.77,255.94
Diluted Weighted Average Shares,3.42,3.46,3.47,3.55
Diluted EPS Excluding Extraordinary Items,141.67,167.29,68.47,72.08
DPS - Common Stock Primary Issue,36,24,18,18
Diluted Normalized EPS,122.93,167.29,68.47,72.08
