Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,6442,5946,6003.32,7600.51
"Revenue 6442 5946.82 6003.32 7600.51  Other Revenue, Total - - - -","Revenue 6442 5946.82 6003.32 7600.51  Other Revenue, Total - - - -","Revenue 6442 5946.82 6003.32 7600.51  Other Revenue, Total - - - -","Revenue 6442 5946.82 6003.32 7600.51  Other Revenue, Total - - - -","Revenue 6442 5946.82 6003.32 7600.51  Other Revenue, Total - - - -"
Revenue,6442,5946.82,6003.32,7600.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4224,4260.27,5145.85,6248.55
Gross Profit,2218,1686.56,857.47,1351.95
Total Operating Expenses,7672,6886.91,6787.33,8850.7
"Selling/General/Admin. Expenses, Total 3448 2602.2 1537.38 1967.86  Research & Development - - - -  Depreciation / Amortization 69 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24.44 104.1 634.29  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 3448 2602.2 1537.38 1967.86  Research & Development - - - -  Depreciation / Amortization 69 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24.44 104.1 634.29  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 3448 2602.2 1537.38 1967.86  Research & Development - - - -  Depreciation / Amortization 69 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24.44 104.1 634.29  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 3448 2602.2 1537.38 1967.86  Research & Development - - - -  Depreciation / Amortization 69 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24.44 104.1 634.29  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 3448 2602.2 1537.38 1967.86  Research & Development - - - -  Depreciation / Amortization 69 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 24.44 104.1 634.29  Other Operating Expenses, Total -62 - - -"
"Selling/General/Admin. Expenses, Total",3448,2602.2,1537.38,1967.86
Research & Development,-,-,-,-
Depreciation / Amortization,69,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,24.44,104.1,634.29
"Other Operating Expenses, Total",-62,-,-,-
Operating Income,-1230,-940.09,-784.01,-1250.19
"Interest Income (Expense), Net Non-Operating",-,-22.48,-189.76,-407.63
Gain (Loss) on Sale of Assets,-64,15.31,486.15,12.85
"Other, Net",5119,8.82,-34.22,-88.32
Net Income Before Taxes,-6285,-938.44,-521.83,-1733.29
Provision for Income Taxes,47,23.29,28.46,19.63
Net Income After Taxes,-6332,-961.73,-550.29,-1752.92
Minority Interest,261,161.83,-7.53,-0.39
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-6244,-799.9,-557.82,-1753.32
Total Extraordinary Items,-,-,-,-
Net Income,-6244,-799.9,-557.82,-1753.32
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-6244,-799.9,-557.82,-1753.32
Dilution Adjustment,-,-,-,-
Diluted Net Income,-6244,-799.9,-557.82,-1753.32
Diluted Weighted Average Shares,114.18,73.58,40.44,49.05
Diluted EPS Excluding Extraordinary Items,-54.69,-10.87,-13.79,-35.74
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-5.98,-8.39,-17.67,-26.02
