Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,10928,9852,11841,13034
"Revenue 10928 9852 11841 13034  Other Revenue, Total - - - -","Revenue 10928 9852 11841 13034  Other Revenue, Total - - - -","Revenue 10928 9852 11841 13034  Other Revenue, Total - - - -","Revenue 10928 9852 11841 13034  Other Revenue, Total - - - -","Revenue 10928 9852 11841 13034  Other Revenue, Total - - - -"
Revenue,10928,9852,11841,13034
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5681,5524,6771,6872
Gross Profit,5247,4328,5070,6162
Total Operating Expenses,10871,10713,12415,12580
"Selling/General/Admin. Expenses, Total 3797 3813 3954 4172  Research & Development 1298 1176 1476 1326  Depreciation / Amortization 543 199 205 208  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 2 8 -  Other Operating Expenses, Total -426 -1 1 2","Selling/General/Admin. Expenses, Total 3797 3813 3954 4172  Research & Development 1298 1176 1476 1326  Depreciation / Amortization 543 199 205 208  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 2 8 -  Other Operating Expenses, Total -426 -1 1 2","Selling/General/Admin. Expenses, Total 3797 3813 3954 4172  Research & Development 1298 1176 1476 1326  Depreciation / Amortization 543 199 205 208  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 2 8 -  Other Operating Expenses, Total -426 -1 1 2","Selling/General/Admin. Expenses, Total 3797 3813 3954 4172  Research & Development 1298 1176 1476 1326  Depreciation / Amortization 543 199 205 208  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 2 8 -  Other Operating Expenses, Total -426 -1 1 2","Selling/General/Admin. Expenses, Total 3797 3813 3954 4172  Research & Development 1298 1176 1476 1326  Depreciation / Amortization 543 199 205 208  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 2 8 -  Other Operating Expenses, Total -426 -1 1 2"
"Selling/General/Admin. Expenses, Total",3797,3813,3954,4172
Research & Development,1298,1176,1476,1326
Depreciation / Amortization,543,199,205,208
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,2,8,-
"Other Operating Expenses, Total",-426,-1,1,2
Operating Income,57,-861,-574,454
"Interest Income (Expense), Net Non-Operating",-,156,36,34
Gain (Loss) on Sale of Assets,44,1,-,2
"Other, Net",-241,114,7,12
Net Income Before Taxes,254,-590,-531,502
Provision for Income Taxes,4,663,54,126
Net Income After Taxes,250,-1253,-585,376
Minority Interest,110,-17,10,-17
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,246,-1270,-575,359
Total Extraordinary Items,-,-,-,-
Net Income,246,-1270,-575,359
Total Adjustments to Net Income,-,-1,-1,-2
Income Available to Common Excluding Extraordinary Items,246,-1271,-576,357
Dilution Adjustment,-0.627,-,-,-
Diluted Net Income,246.63,-1271,-576,357
Diluted Weighted Average Shares,10.7,11.09,11.2,11.32
Diluted EPS Excluding Extraordinary Items,23.06,-114.63,-51.42,31.55
DPS - Common Stock Primary Issue,5,5,10,15
Diluted Normalized EPS,11.9,-114.57,-50.96,31.42
