Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,27994,26482,16889,25405.89
"Revenue 27994 26482 16889 25405.89  Other Revenue, Total - - - -","Revenue 27994 26482 16889 25405.89  Other Revenue, Total - - - -","Revenue 27994 26482 16889 25405.89  Other Revenue, Total - - - -","Revenue 27994 26482 16889 25405.89  Other Revenue, Total - - - -","Revenue 27994 26482 16889 25405.89  Other Revenue, Total - - - -"
Revenue,27994,26482,16889,25405.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20371,19934,13068,17914.99
Gross Profit,7623,6548,3821,7490.91
Total Operating Expenses,26856,25804,17605,23497.17
"Selling/General/Admin. Expenses, Total 6485 4740 3729 4683.55  Research & Development - 991 702 748.71  Depreciation / Amortization 858 749 608 149.92  Interest Expense (Income) - Net Operating -103 -67 -43 -  Unusual Expense (Income) - - -32.74 -  Other Operating Expenses, Total -755 -543 -459 -","Selling/General/Admin. Expenses, Total 6485 4740 3729 4683.55  Research & Development - 991 702 748.71  Depreciation / Amortization 858 749 608 149.92  Interest Expense (Income) - Net Operating -103 -67 -43 -  Unusual Expense (Income) - - -32.74 -  Other Operating Expenses, Total -755 -543 -459 -","Selling/General/Admin. Expenses, Total 6485 4740 3729 4683.55  Research & Development - 991 702 748.71  Depreciation / Amortization 858 749 608 149.92  Interest Expense (Income) - Net Operating -103 -67 -43 -  Unusual Expense (Income) - - -32.74 -  Other Operating Expenses, Total -755 -543 -459 -","Selling/General/Admin. Expenses, Total 6485 4740 3729 4683.55  Research & Development - 991 702 748.71  Depreciation / Amortization 858 749 608 149.92  Interest Expense (Income) - Net Operating -103 -67 -43 -  Unusual Expense (Income) - - -32.74 -  Other Operating Expenses, Total -755 -543 -459 -","Selling/General/Admin. Expenses, Total 6485 4740 3729 4683.55  Research & Development - 991 702 748.71  Depreciation / Amortization 858 749 608 149.92  Interest Expense (Income) - Net Operating -103 -67 -43 -  Unusual Expense (Income) - - -32.74 -  Other Operating Expenses, Total -755 -543 -459 -"
"Selling/General/Admin. Expenses, Total",6485,4740,3729,4683.55
Research & Development,-,991,702,748.71
Depreciation / Amortization,858,749,608,149.92
Interest Expense (Income) - Net Operating,-103,-67,-43,-
Unusual Expense (Income),-,-,-32.74,-
"Other Operating Expenses, Total",-755,-543,-459,-
Operating Income,1138,678,-716,1908.73
"Interest Income (Expense), Net Non-Operating",-,-110.37,-264.19,-135.05
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-470,-172,-47,23.91
Net Income Before Taxes,1608,850,-669,1797.59
Provision for Income Taxes,572,125,23,815.12
Net Income After Taxes,1036,725,-692,982.47
Minority Interest,5128,4468,3721,-241.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,333,373,-739,740.92
Total Extraordinary Items,-,-,-,-
Net Income,333,373,-739,740.92
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,333,373,-739,740.92
Dilution Adjustment,-,-,-,-
Diluted Net Income,333,373,-739,740.92
Diluted Weighted Average Shares,6.39,6.52,6.55,6.55
Diluted EPS Excluding Extraordinary Items,52.12,57.22,-112.77,113.07
DPS - Common Stock Primary Issue,30,20,10,50
Diluted Normalized EPS,52.06,27.5,-74.03,113.07
