Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,419568,369293,273163,302150
"Revenue 419568 369293 273163 302150  Other Revenue, Total - - - -","Revenue 419568 369293 273163 302150  Other Revenue, Total - - - -","Revenue 419568 369293 273163 302150  Other Revenue, Total - - - -","Revenue 419568 369293 273163 302150  Other Revenue, Total - - - -","Revenue 419568 369293 273163 302150  Other Revenue, Total - - - -"
Revenue,419568,369293,273163,302150
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",339176,291586,225116,248666
Gross Profit,80392,77707,48047,53484
Total Operating Expenses,396039,340895,289084,288972
"Selling/General/Admin. Expenses, Total 56844 35216 28542 28780  Research & Development - 13776 13217 13399  Depreciation / Amortization 29312 28875 157 197  Interest Expense (Income) - Net Operating -1134 -338 - -  Unusual Expense (Income) - - 21954 -315  Other Operating Expenses, Total -29150 -28220 98 -1755","Selling/General/Admin. Expenses, Total 56844 35216 28542 28780  Research & Development - 13776 13217 13399  Depreciation / Amortization 29312 28875 157 197  Interest Expense (Income) - Net Operating -1134 -338 - -  Unusual Expense (Income) - - 21954 -315  Other Operating Expenses, Total -29150 -28220 98 -1755","Selling/General/Admin. Expenses, Total 56844 35216 28542 28780  Research & Development - 13776 13217 13399  Depreciation / Amortization 29312 28875 157 197  Interest Expense (Income) - Net Operating -1134 -338 - -  Unusual Expense (Income) - - 21954 -315  Other Operating Expenses, Total -29150 -28220 98 -1755","Selling/General/Admin. Expenses, Total 56844 35216 28542 28780  Research & Development - 13776 13217 13399  Depreciation / Amortization 29312 28875 157 197  Interest Expense (Income) - Net Operating -1134 -338 - -  Unusual Expense (Income) - - 21954 -315  Other Operating Expenses, Total -29150 -28220 98 -1755","Selling/General/Admin. Expenses, Total 56844 35216 28542 28780  Research & Development - 13776 13217 13399  Depreciation / Amortization 29312 28875 157 197  Interest Expense (Income) - Net Operating -1134 -338 - -  Unusual Expense (Income) - - 21954 -315  Other Operating Expenses, Total -29150 -28220 98 -1755"
"Selling/General/Admin. Expenses, Total",56844,35216,28542,28780
Research & Development,-,13776,13217,13399
Depreciation / Amortization,29312,28875,157,197
Interest Expense (Income) - Net Operating,-1134,-338,-,-
Unusual Expense (Income),-,-,21954,-315
"Other Operating Expenses, Total",-29150,-28220,98,-1755
Operating Income,23529,28398,-15921,13178
"Interest Income (Expense), Net Non-Operating",-,4612,3010,2613
Gain (Loss) on Sale of Assets,-,104,-,-
"Other, Net",-2647,-5380,-15,-43
Net Income Before Taxes,26176,33674,-12926,15748
Provision for Income Taxes,-,9204,-2635,4157
Net Income After Taxes,20161,24470,-10291,11591
Minority Interest,7767,7241,-608,-496
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,19392,23720,-10899,11095
Total Extraordinary Items,-,-,-,-
Net Income,19392,23720,-10899,11095
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,19392,23720,-10899,11094
Dilution Adjustment,-,-,-,-
Diluted Net Income,19392,23720,-10899,11094
Diluted Weighted Average Shares,39.72,39.88,39.88,39.88
Diluted EPS Excluding Extraordinary Items,488.22,594.86,-273.32,278.21
DPS - Common Stock Primary Issue,-,170,90,180
Diluted Normalized EPS,392.52,516.38,84.54,272.39
