Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,11327,11807,12488.9,13333.65
"Revenue 11327 11807.43 12488.9 13333.65  Other Revenue, Total - - - -","Revenue 11327 11807.43 12488.9 13333.65  Other Revenue, Total - - - -","Revenue 11327 11807.43 12488.9 13333.65  Other Revenue, Total - - - -","Revenue 11327 11807.43 12488.9 13333.65  Other Revenue, Total - - - -","Revenue 11327 11807.43 12488.9 13333.65  Other Revenue, Total - - - -"
Revenue,11327,11807.43,12488.9,13333.65
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8151,8595.37,9112.9,9857.63
Gross Profit,3176,3212.06,3376,3476.01
Total Operating Expenses,10883,11454.39,12072.13,13260.56
"Selling/General/Admin. Expenses, Total 2513 2643.75 2750.03 3107.82  Research & Development - - - -  Depreciation / Amortization 318 196.27 204.93 186.22  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 19 4.28 108.88  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2513 2643.75 2750.03 3107.82  Research & Development - - - -  Depreciation / Amortization 318 196.27 204.93 186.22  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 19 4.28 108.88  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2513 2643.75 2750.03 3107.82  Research & Development - - - -  Depreciation / Amortization 318 196.27 204.93 186.22  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 19 4.28 108.88  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2513 2643.75 2750.03 3107.82  Research & Development - - - -  Depreciation / Amortization 318 196.27 204.93 186.22  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 19 4.28 108.88  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 2513 2643.75 2750.03 3107.82  Research & Development - - - -  Depreciation / Amortization 318 196.27 204.93 186.22  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 19 4.28 108.88  Other Operating Expenses, Total -3 - - -"
"Selling/General/Admin. Expenses, Total",2513,2643.75,2750.03,3107.82
Research & Development,-,-,-,-
Depreciation / Amortization,318,196.27,204.93,186.22
Interest Expense (Income) - Net Operating,-96,-,-,-
Unusual Expense (Income),-,19,4.28,108.88
"Other Operating Expenses, Total",-3,-,-,-
Operating Income,444,353.04,416.76,73.08
"Interest Income (Expense), Net Non-Operating",-,-95.83,-99.39,-74.09
Gain (Loss) on Sale of Assets,2,6.22,-,-
"Other, Net",156,-3.08,-0.21,-10.72
Net Income Before Taxes,286,260.35,317.16,-11.72
Provision for Income Taxes,28,54.88,-180.09,30.68
Net Income After Taxes,258,205.47,497.25,-42.4
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,258,205.47,497.25,-42.4
Total Extraordinary Items,-,-,-,-
Net Income,258,205.47,497.25,-42.4
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,258,205.47,497.25,-42.4
Dilution Adjustment,-,-,-,-
Diluted Net Income,258,205.47,497.25,-42.4
Diluted Weighted Average Shares,30.32,30.32,30.32,30.32
Diluted EPS Excluding Extraordinary Items,8.51,6.78,16.4,-1.4
DPS - Common Stock Primary Issue,2,2,2,1
Diluted Normalized EPS,6.45,7.11,16.49,0.94
