Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18709,15272,12564,13199
"Revenue 18709 15272 12564 13199  Other Revenue, Total - - - -","Revenue 18709 15272 12564 13199  Other Revenue, Total - - - -","Revenue 18709 15272 12564 13199  Other Revenue, Total - - - -","Revenue 18709 15272 12564 13199  Other Revenue, Total - - - -","Revenue 18709 15272 12564 13199  Other Revenue, Total - - - -"
Revenue,18709,15272,12564,13199
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3158,2493,2081,2069
Gross Profit,15551,12779,10483,11130
Total Operating Expenses,14529,11992,13626,9393
"Selling/General/Admin. Expenses, Total 11282 8866 6963 6820  Research & Development - - - -  Depreciation / Amortization 1025 930 650 550  Interest Expense (Income) - Net Operating -10 -6 10 -31  Unusual Expense (Income) - - 3963 23  Other Operating Expenses, Total -405 -291 -41 -38","Selling/General/Admin. Expenses, Total 11282 8866 6963 6820  Research & Development - - - -  Depreciation / Amortization 1025 930 650 550  Interest Expense (Income) - Net Operating -10 -6 10 -31  Unusual Expense (Income) - - 3963 23  Other Operating Expenses, Total -405 -291 -41 -38","Selling/General/Admin. Expenses, Total 11282 8866 6963 6820  Research & Development - - - -  Depreciation / Amortization 1025 930 650 550  Interest Expense (Income) - Net Operating -10 -6 10 -31  Unusual Expense (Income) - - 3963 23  Other Operating Expenses, Total -405 -291 -41 -38","Selling/General/Admin. Expenses, Total 11282 8866 6963 6820  Research & Development - - - -  Depreciation / Amortization 1025 930 650 550  Interest Expense (Income) - Net Operating -10 -6 10 -31  Unusual Expense (Income) - - 3963 23  Other Operating Expenses, Total -405 -291 -41 -38","Selling/General/Admin. Expenses, Total 11282 8866 6963 6820  Research & Development - - - -  Depreciation / Amortization 1025 930 650 550  Interest Expense (Income) - Net Operating -10 -6 10 -31  Unusual Expense (Income) - - 3963 23  Other Operating Expenses, Total -405 -291 -41 -38"
"Selling/General/Admin. Expenses, Total",11282,8866,6963,6820
Research & Development,-,-,-,-
Depreciation / Amortization,1025,930,650,550
Interest Expense (Income) - Net Operating,-10,-6,10,-31
Unusual Expense (Income),-,-,3963,23
"Other Operating Expenses, Total",-405,-291,-41,-38
Operating Income,4180,3280,-1062,3806
"Interest Income (Expense), Net Non-Operating",-,-5,-7,-6
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-19,-29,-,-
Net Income Before Taxes,4199,3309,-1069,3800
Provision for Income Taxes,1269,1043,889,1131
Net Income After Taxes,2930,2266,-1958,2669
Minority Interest,-,-4,-6,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2930,2262,-1964,2669
Total Extraordinary Items,-,-,-,-
Net Income,2930,2262,-1964,2669
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2930,2262,-1964,2669
Dilution Adjustment,0.085,0.073,-,-
Diluted Net Income,2929.92,2261.93,-1964,2669
Diluted Weighted Average Shares,105.2,108.12,108.78,111.12
Diluted EPS Excluding Extraordinary Items,27.85,20.92,-18.05,24.02
DPS - Common Stock Primary Issue,4,3.5,3,3
Diluted Normalized EPS,24.95,19.09,5.63,24.17
