Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,270746,295946,341694,504022
"Revenue 270746 295946 341694 504022  Other Revenue, Total - - - -","Revenue 270746 295946 341694 504022  Other Revenue, Total - - - -","Revenue 270746 295946 341694 504022  Other Revenue, Total - - - -","Revenue 270746 295946 341694 504022  Other Revenue, Total - - - -","Revenue 270746 295946 341694 504022  Other Revenue, Total - - - -"
Revenue,270746,295946,341694,504022
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",285934,276255,336553,505421
Gross Profit,-15188,19691,5141,-1399
Total Operating Expenses,315201,304577,368908,615514
"Selling/General/Admin. Expenses, Total 29197 23815 27095 33279  Research & Development - 4453 4273 3857  Depreciation / Amortization 8120 8654 13258 1674  Interest Expense (Income) - Net Operating -1198 -1283 -1351 -  Unusual Expense (Income) - 3643 33787 71282  Other Operating Expenses, Total -6852 -7317 -10920 1","Selling/General/Admin. Expenses, Total 29197 23815 27095 33279  Research & Development - 4453 4273 3857  Depreciation / Amortization 8120 8654 13258 1674  Interest Expense (Income) - Net Operating -1198 -1283 -1351 -  Unusual Expense (Income) - 3643 33787 71282  Other Operating Expenses, Total -6852 -7317 -10920 1","Selling/General/Admin. Expenses, Total 29197 23815 27095 33279  Research & Development - 4453 4273 3857  Depreciation / Amortization 8120 8654 13258 1674  Interest Expense (Income) - Net Operating -1198 -1283 -1351 -  Unusual Expense (Income) - 3643 33787 71282  Other Operating Expenses, Total -6852 -7317 -10920 1","Selling/General/Admin. Expenses, Total 29197 23815 27095 33279  Research & Development - 4453 4273 3857  Depreciation / Amortization 8120 8654 13258 1674  Interest Expense (Income) - Net Operating -1198 -1283 -1351 -  Unusual Expense (Income) - 3643 33787 71282  Other Operating Expenses, Total -6852 -7317 -10920 1","Selling/General/Admin. Expenses, Total 29197 23815 27095 33279  Research & Development - 4453 4273 3857  Depreciation / Amortization 8120 8654 13258 1674  Interest Expense (Income) - Net Operating -1198 -1283 -1351 -  Unusual Expense (Income) - 3643 33787 71282  Other Operating Expenses, Total -6852 -7317 -10920 1"
"Selling/General/Admin. Expenses, Total",29197,23815,27095,33279
Research & Development,-,4453,4273,3857
Depreciation / Amortization,8120,8654,13258,1674
Interest Expense (Income) - Net Operating,-1198,-1283,-1351,-
Unusual Expense (Income),-,3643,33787,71282
"Other Operating Expenses, Total",-6852,-7317,-10920,1
Operating Income,-44455,-8631,-27214,-111492
"Interest Income (Expense), Net Non-Operating",-,389,3923,17903
Gain (Loss) on Sale of Assets,13677,5795,19097,-
"Other, Net",-36239,-8613,-4594,-4857
Net Income Before Taxes,-21893,-5813,-41717,-98446
Provision for Income Taxes,3925,2126,922,2722
Net Income After Taxes,-25818,-7939,-42639,-101168
Minority Interest,-,-157,2277,-247
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-25818,-8096,-42696,-101415
Total Extraordinary Items,-,-,-,-
Net Income,-25818,-8096,-42696,-101415
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,-25818,-8096,-42696,-101417
Dilution Adjustment,-,-,-,-
Diluted Net Income,-25818,-8096,-42696,-101417
Diluted Weighted Average Shares,4727.21,3896.4,2381.72,870.11
Diluted EPS Excluding Extraordinary Items,-5.46,-2.08,-17.93,-116.56
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-5.68,-1.32,-7.12,-61.64
