Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,372146,340293,352000,378135
"Revenue 372146 316153 352000 378135  Other Revenue, Total - 24140 - -","Revenue 372146 316153 352000 378135  Other Revenue, Total - 24140 - -","Revenue 372146 316153 352000 378135  Other Revenue, Total - 24140 - -","Revenue 372146 316153 352000 378135  Other Revenue, Total - 24140 - -","Revenue 372146 316153 352000 378135  Other Revenue, Total - 24140 - -"
Revenue,372146,316153,352000,378135
"Other Revenue, Total",-,24140,-,-
"Cost of Revenue, Total",330122,293431,303835,330918
Gross Profit,42024,46862,48165,47217
Total Operating Expenses,352292,313692,325619,353133
"Selling/General/Admin. Expenses, Total 22170 17325 18108 19885  Research & Development - 2936 2700 2632  Depreciation / Amortization 2100 2410 - -  Interest Expense (Income) - Net Operating -350 -320 - -  Unusual Expense (Income) - 672 976 -303  Other Operating Expenses, Total -1750 -2090 - 1","Selling/General/Admin. Expenses, Total 22170 17325 18108 19885  Research & Development - 2936 2700 2632  Depreciation / Amortization 2100 2410 - -  Interest Expense (Income) - Net Operating -350 -320 - -  Unusual Expense (Income) - 672 976 -303  Other Operating Expenses, Total -1750 -2090 - 1","Selling/General/Admin. Expenses, Total 22170 17325 18108 19885  Research & Development - 2936 2700 2632  Depreciation / Amortization 2100 2410 - -  Interest Expense (Income) - Net Operating -350 -320 - -  Unusual Expense (Income) - 672 976 -303  Other Operating Expenses, Total -1750 -2090 - 1","Selling/General/Admin. Expenses, Total 22170 17325 18108 19885  Research & Development - 2936 2700 2632  Depreciation / Amortization 2100 2410 - -  Interest Expense (Income) - Net Operating -350 -320 - -  Unusual Expense (Income) - 672 976 -303  Other Operating Expenses, Total -1750 -2090 - 1","Selling/General/Admin. Expenses, Total 22170 17325 18108 19885  Research & Development - 2936 2700 2632  Depreciation / Amortization 2100 2410 - -  Interest Expense (Income) - Net Operating -350 -320 - -  Unusual Expense (Income) - 672 976 -303  Other Operating Expenses, Total -1750 -2090 - 1"
"Selling/General/Admin. Expenses, Total",22170,17325,18108,19885
Research & Development,-,2936,2700,2632
Depreciation / Amortization,2100,2410,-,-
Interest Expense (Income) - Net Operating,-350,-320,-,-
Unusual Expense (Income),-,672,976,-303
"Other Operating Expenses, Total",-1750,-2090,-,1
Operating Income,19854,26601,26381,25002
"Interest Income (Expense), Net Non-Operating",-,-140,173,-221
Gain (Loss) on Sale of Assets,171,196,12,56
"Other, Net",-2615,1016,-1479,-383
Net Income Before Taxes,22298,25389,25087,24454
Provision for Income Taxes,7120,7717,7928,7727
Net Income After Taxes,15178,17672,17159,16727
Minority Interest,839,761,30,76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,15187,17671,17189,16803
Total Extraordinary Items,-,-,-,-
Net Income,15187,17671,17189,16803
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,15187,17671,17189,16803
Dilution Adjustment,-,-0.999,-,-
Diluted Net Income,15187,17672,17189,16803
Diluted Weighted Average Shares,161.53,178.79,191.46,199.09
Diluted EPS Excluding Extraordinary Items,94.02,98.84,89.78,84.4
DPS - Common Stock Primary Issue,40,40,30,30
Diluted Normalized EPS,77.58,90.31,93.22,83.17
