Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12594,11567,10844.3,11869.71
"Revenue 12594 11567 10844.3 11869.71  Other Revenue, Total - - - -","Revenue 12594 11567 10844.3 11869.71  Other Revenue, Total - - - -","Revenue 12594 11567 10844.3 11869.71  Other Revenue, Total - - - -","Revenue 12594 11567 10844.3 11869.71  Other Revenue, Total - - - -","Revenue 12594 11567 10844.3 11869.71  Other Revenue, Total - - - -"
Revenue,12594,11567,10844.3,11869.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10287,9421,8883.88,9753.72
Gross Profit,2307,2146,1960.42,2115.99
Total Operating Expenses,12561,11429,10694.23,11836.71
"Selling/General/Admin. Expenses, Total 2273 1646 1498.3 1659.89  Research & Development - 323 272.26 297.48  Depreciation / Amortization 483 589 39.79 46.04  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 2.25 - 79.58  Other Operating Expenses, Total -475 -544 - -","Selling/General/Admin. Expenses, Total 2273 1646 1498.3 1659.89  Research & Development - 323 272.26 297.48  Depreciation / Amortization 483 589 39.79 46.04  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 2.25 - 79.58  Other Operating Expenses, Total -475 -544 - -","Selling/General/Admin. Expenses, Total 2273 1646 1498.3 1659.89  Research & Development - 323 272.26 297.48  Depreciation / Amortization 483 589 39.79 46.04  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 2.25 - 79.58  Other Operating Expenses, Total -475 -544 - -","Selling/General/Admin. Expenses, Total 2273 1646 1498.3 1659.89  Research & Development - 323 272.26 297.48  Depreciation / Amortization 483 589 39.79 46.04  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 2.25 - 79.58  Other Operating Expenses, Total -475 -544 - -","Selling/General/Admin. Expenses, Total 2273 1646 1498.3 1659.89  Research & Development - 323 272.26 297.48  Depreciation / Amortization 483 589 39.79 46.04  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - 2.25 - 79.58  Other Operating Expenses, Total -475 -544 - -"
"Selling/General/Admin. Expenses, Total",2273,1646,1498.3,1659.89
Research & Development,-,323,272.26,297.48
Depreciation / Amortization,483,589,39.79,46.04
Interest Expense (Income) - Net Operating,-7,-6,-,-
Unusual Expense (Income),-,2.25,-,79.58
"Other Operating Expenses, Total",-475,-544,-,-
Operating Income,33,138,150.06,33.01
"Interest Income (Expense), Net Non-Operating",-,81.55,53.55,47.75
Gain (Loss) on Sale of Assets,-42,-11,-28.06,-11.32
"Other, Net",-91,-128,103.11,118.95
Net Income Before Taxes,166,277,278.67,188.39
Provision for Income Taxes,55,78,77.11,51.12
Net Income After Taxes,111,199,201.56,137.27
Minority Interest,396,393,-21.77,-20.07
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,117,190,179.78,117.19
Total Extraordinary Items,-,-,-,-
Net Income,117,190,179.78,117.19
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,117,190,179.78,117.19
Dilution Adjustment,-,-0.72,-,-
Diluted Net Income,117,190.72,179.78,117.19
Diluted Weighted Average Shares,2.31,2.3,2.32,2.38
Diluted EPS Excluding Extraordinary Items,50.73,83.03,77.53,49.32
DPS - Common Stock Primary Issue,-,30,30,30
Diluted Normalized EPS,69.54,74.99,86.28,77.2
