Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,8215,5787,4290.4,3448.51
"Revenue 8215 5787 4290.4 3448.51  Other Revenue, Total - - - -","Revenue 8215 5787 4290.4 3448.51  Other Revenue, Total - - - -","Revenue 8215 5787 4290.4 3448.51  Other Revenue, Total - - - -","Revenue 8215 5787 4290.4 3448.51  Other Revenue, Total - - - -","Revenue 8215 5787 4290.4 3448.51  Other Revenue, Total - - - -"
Revenue,8215,5787,4290.4,3448.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1994,1712,1252.67,1101.13
Gross Profit,6221,4075,3037.74,2347.38
Total Operating Expenses,6581,4404,3214.42,2028.82
"Selling/General/Admin. Expenses, Total 4519 2669 1944.75 923.96  Research & Development 12 11 - -  Depreciation / Amortization 82 28 17 3.73  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -22 -13 - -","Selling/General/Admin. Expenses, Total 4519 2669 1944.75 923.96  Research & Development 12 11 - -  Depreciation / Amortization 82 28 17 3.73  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -22 -13 - -","Selling/General/Admin. Expenses, Total 4519 2669 1944.75 923.96  Research & Development 12 11 - -  Depreciation / Amortization 82 28 17 3.73  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -22 -13 - -","Selling/General/Admin. Expenses, Total 4519 2669 1944.75 923.96  Research & Development 12 11 - -  Depreciation / Amortization 82 28 17 3.73  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -22 -13 - -","Selling/General/Admin. Expenses, Total 4519 2669 1944.75 923.96  Research & Development 12 11 - -  Depreciation / Amortization 82 28 17 3.73  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -22 -13 - -"
"Selling/General/Admin. Expenses, Total",4519,2669,1944.75,923.96
Research & Development,12,11,-,-
Depreciation / Amortization,82,28,17,3.73
Interest Expense (Income) - Net Operating,-4,-3,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-22,-13,-,-
Operating Income,1634,1383,1075.98,1419.69
"Interest Income (Expense), Net Non-Operating",-,26.88,-47.08,-40.09
Gain (Loss) on Sale of Assets,-,-,1.79,-
"Other, Net",-112,13,1.44,3.5
Net Income Before Taxes,1746,1370,1032.14,1383.1
Provision for Income Taxes,630,502,314.76,479.22
Net Income After Taxes,1116,868,717.37,903.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1116,868,717.37,903.88
Total Extraordinary Items,-,-,-,-
Net Income,1116,868,717.37,903.88
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1116,868,717.37,903.88
Dilution Adjustment,-0.593,-0.555,-,-
Diluted Net Income,1116.59,868.56,717.37,903.88
Diluted Weighted Average Shares,25.88,24.24,22.8,22.8
Diluted EPS Excluding Extraordinary Items,43.15,35.83,31.46,39.64
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,42.17,35.32,31.41,39.64
