Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5350,4494,5340.14,5714.89
"Revenue 5350 4494 5340.14 5714.89  Other Revenue, Total - - - -","Revenue 5350 4494 5340.14 5714.89  Other Revenue, Total - - - -","Revenue 5350 4494 5340.14 5714.89  Other Revenue, Total - - - -","Revenue 5350 4494 5340.14 5714.89  Other Revenue, Total - - - -","Revenue 5350 4494 5340.14 5714.89  Other Revenue, Total - - - -"
Revenue,5350,4494,5340.14,5714.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4035,3342,3837.85,4109.56
Gross Profit,1315,1152,1502.29,1605.33
Total Operating Expenses,4897,4192,4771.86,5044.15
"Selling/General/Admin. Expenses, Total 862 848 884.22 918.38  Research & Development - 9 10.73 5.68  Depreciation / Amortization 75 72 3.28 4.59  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - - 35.79 5.92  Other Operating Expenses, Total -71 -74 - -","Selling/General/Admin. Expenses, Total 862 848 884.22 918.38  Research & Development - 9 10.73 5.68  Depreciation / Amortization 75 72 3.28 4.59  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - - 35.79 5.92  Other Operating Expenses, Total -71 -74 - -","Selling/General/Admin. Expenses, Total 862 848 884.22 918.38  Research & Development - 9 10.73 5.68  Depreciation / Amortization 75 72 3.28 4.59  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - - 35.79 5.92  Other Operating Expenses, Total -71 -74 - -","Selling/General/Admin. Expenses, Total 862 848 884.22 918.38  Research & Development - 9 10.73 5.68  Depreciation / Amortization 75 72 3.28 4.59  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - - 35.79 5.92  Other Operating Expenses, Total -71 -74 - -","Selling/General/Admin. Expenses, Total 862 848 884.22 918.38  Research & Development - 9 10.73 5.68  Depreciation / Amortization 75 72 3.28 4.59  Interest Expense (Income) - Net Operating -4 -5 - -  Unusual Expense (Income) - - 35.79 5.92  Other Operating Expenses, Total -71 -74 - -"
"Selling/General/Admin. Expenses, Total",862,848,884.22,918.38
Research & Development,-,9,10.73,5.68
Depreciation / Amortization,75,72,3.28,4.59
Interest Expense (Income) - Net Operating,-4,-5,-,-
Unusual Expense (Income),-,-,35.79,5.92
"Other Operating Expenses, Total",-71,-74,-,-
Operating Income,453,302,568.27,670.74
"Interest Income (Expense), Net Non-Operating",-,-3.13,-4.18,-6.55
Gain (Loss) on Sale of Assets,-,-,-,3.47
"Other, Net",-12,-51,29.85,-0.43
Net Income Before Taxes,465,353,593.94,667.24
Provision for Income Taxes,115,138,244.69,206.37
Net Income After Taxes,350,215,349.25,460.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,350,215,349.25,460.86
Total Extraordinary Items,-,-,-,-
Net Income,350,215,349.25,460.86
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,350,215,349.25,460.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,350,215,349.25,460.86
Diluted Weighted Average Shares,7.77,7.77,7.77,7.77
Diluted EPS Excluding Extraordinary Items,45.03,27.66,44.94,59.3
DPS - Common Stock Primary Issue,14,14,14,13
Diluted Normalized EPS,37.64,28.39,47.65,59.52
