Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,46771,43075,52009.68,55295.01
"Revenue 46771 43075 52009.68 55295.01  Other Revenue, Total - - - -","Revenue 46771 43075 52009.68 55295.01  Other Revenue, Total - - - -","Revenue 46771 43075 52009.68 55295.01  Other Revenue, Total - - - -","Revenue 46771 43075 52009.68 55295.01  Other Revenue, Total - - - -","Revenue 46771 43075 52009.68 55295.01  Other Revenue, Total - - - -"
Revenue,46771,43075,52009.68,55295.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",33444,30666,36560.45,38477.59
Gross Profit,13327,12409,15449.23,16817.42
Total Operating Expenses,42763,39910,50871.34,54035.94
"Selling/General/Admin. Expenses, Total 9319 9204 11750.92 13329.01  Research & Development - 35 42.73 9.17  Depreciation / Amortization 890 1022 252.25 988.36  Interest Expense (Income) - Net Operating -113 -103 - -  Unusual Expense (Income) - 212.37 2264.99 1231.81  Other Operating Expenses, Total -777 -914 - -","Selling/General/Admin. Expenses, Total 9319 9204 11750.92 13329.01  Research & Development - 35 42.73 9.17  Depreciation / Amortization 890 1022 252.25 988.36  Interest Expense (Income) - Net Operating -113 -103 - -  Unusual Expense (Income) - 212.37 2264.99 1231.81  Other Operating Expenses, Total -777 -914 - -","Selling/General/Admin. Expenses, Total 9319 9204 11750.92 13329.01  Research & Development - 35 42.73 9.17  Depreciation / Amortization 890 1022 252.25 988.36  Interest Expense (Income) - Net Operating -113 -103 - -  Unusual Expense (Income) - 212.37 2264.99 1231.81  Other Operating Expenses, Total -777 -914 - -","Selling/General/Admin. Expenses, Total 9319 9204 11750.92 13329.01  Research & Development - 35 42.73 9.17  Depreciation / Amortization 890 1022 252.25 988.36  Interest Expense (Income) - Net Operating -113 -103 - -  Unusual Expense (Income) - 212.37 2264.99 1231.81  Other Operating Expenses, Total -777 -914 - -","Selling/General/Admin. Expenses, Total 9319 9204 11750.92 13329.01  Research & Development - 35 42.73 9.17  Depreciation / Amortization 890 1022 252.25 988.36  Interest Expense (Income) - Net Operating -113 -103 - -  Unusual Expense (Income) - 212.37 2264.99 1231.81  Other Operating Expenses, Total -777 -914 - -"
"Selling/General/Admin. Expenses, Total",9319,9204,11750.92,13329.01
Research & Development,-,35,42.73,9.17
Depreciation / Amortization,890,1022,252.25,988.36
Interest Expense (Income) - Net Operating,-113,-103,-,-
Unusual Expense (Income),-,212.37,2264.99,1231.81
"Other Operating Expenses, Total",-777,-914,-,-
Operating Income,4008,3165,1138.34,1259.07
"Interest Income (Expense), Net Non-Operating",-,-85.1,162.89,-134.24
Gain (Loss) on Sale of Assets,-213,-98,2335.83,61.84
"Other, Net",780,594,45.07,66.6
Net Income Before Taxes,3441,2669,3682.12,1253.26
Provision for Income Taxes,861,999,1226.34,1345.62
Net Income After Taxes,2580,1670,2455.79,-92.36
Minority Interest,2713,4106,-869.07,-526.99
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1792,827,1586.72,-619.35
Total Extraordinary Items,-,-,-,-
Net Income,1792,827,1586.72,-619.35
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1792,827,1586.72,-619.35
Dilution Adjustment,-,-0.892,-,-
Diluted Net Income,1792,827.89,1586.72,-619.35
Diluted Weighted Average Shares,19,19.88,21.42,22.18
Diluted EPS Excluding Extraordinary Items,94.31,41.65,74.06,-27.93
DPS - Common Stock Primary Issue,-,7.5,7,7
Diluted Normalized EPS,80.43,48.05,83.63,50.93
