Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,6880,5830,5331.31,5665.68
"Revenue 6880 5830.06 5331.31 5665.68  Other Revenue, Total - - - -","Revenue 6880 5830.06 5331.31 5665.68  Other Revenue, Total - - - -","Revenue 6880 5830.06 5331.31 5665.68  Other Revenue, Total - - - -","Revenue 6880 5830.06 5331.31 5665.68  Other Revenue, Total - - - -","Revenue 6880 5830.06 5331.31 5665.68  Other Revenue, Total - - - -"
Revenue,6880,5830.06,5331.31,5665.68
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4476,3781.51,3561.74,4077.45
Gross Profit,2404,2048.54,1769.57,1588.23
Total Operating Expenses,6108,5281.96,5077.22,5517.65
"Selling/General/Admin. Expenses, Total 1546 1399.14 1386.09 1257.76  Research & Development - 12.17 39.79 45.36  Depreciation / Amortization 281 87.97 89.61 107.04  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 1.17 - 30.05  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 1546 1399.14 1386.09 1257.76  Research & Development - 12.17 39.79 45.36  Depreciation / Amortization 281 87.97 89.61 107.04  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 1.17 - 30.05  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 1546 1399.14 1386.09 1257.76  Research & Development - 12.17 39.79 45.36  Depreciation / Amortization 281 87.97 89.61 107.04  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 1.17 - 30.05  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 1546 1399.14 1386.09 1257.76  Research & Development - 12.17 39.79 45.36  Depreciation / Amortization 281 87.97 89.61 107.04  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 1.17 - 30.05  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 1546 1399.14 1386.09 1257.76  Research & Development - 12.17 39.79 45.36  Depreciation / Amortization 281 87.97 89.61 107.04  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 1.17 - 30.05  Other Operating Expenses, Total -188 - - -"
"Selling/General/Admin. Expenses, Total",1546,1399.14,1386.09,1257.76
Research & Development,-,12.17,39.79,45.36
Depreciation / Amortization,281,87.97,89.61,107.04
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,1.17,-,30.05
"Other Operating Expenses, Total",-188,-,-,-
Operating Income,772,548.1,254.08,148.03
"Interest Income (Expense), Net Non-Operating",-,-39.63,-11.93,-3.21
Gain (Loss) on Sale of Assets,-,-,-,-1.25
"Other, Net",41,-16.31,0.95,7.21
Net Income Before Taxes,731,492.16,243.1,150.78
Provision for Income Taxes,266,177.09,103.69,63.88
Net Income After Taxes,465,315.06,139.42,86.89
Minority Interest,16,1.98,0.2,-0.58
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,467,317.04,139.62,86.31
Total Extraordinary Items,-,-,-,-
Net Income,467,317.04,139.62,86.31
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,467,317.04,139.62,86.31
Dilution Adjustment,-0.066,-,-,-
Diluted Net Income,467.07,317.04,139.62,86.31
Diluted Weighted Average Shares,7.87,7.3,7.23,7.23
Diluted EPS Excluding Extraordinary Items,59.37,43.45,19.32,11.94
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,58.33,48.27,24.13,19.16
