Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,99076,89581,86361,90503
"Revenue 99076 89581 86361 90503  Other Revenue, Total - - - -","Revenue 99076 89581 86361 90503  Other Revenue, Total - - - -","Revenue 99076 89581 86361 90503  Other Revenue, Total - - - -","Revenue 99076 89581 86361 90503  Other Revenue, Total - - - -","Revenue 99076 89581 86361 90503  Other Revenue, Total - - - -"
Revenue,99076,89581,86361,90503
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",77760,68020,63507,67862
Gross Profit,21316,21561,22854,22641
Total Operating Expenses,92176,83538,80074,86770
"Selling/General/Admin. Expenses, Total 14416 14019 14583 15295  Research & Development - - - -  Depreciation / Amortization 2458 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) - 1498 1982 3612  Other Operating Expenses, Total -2428 1 2 1","Selling/General/Admin. Expenses, Total 14416 14019 14583 15295  Research & Development - - - -  Depreciation / Amortization 2458 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) - 1498 1982 3612  Other Operating Expenses, Total -2428 1 2 1","Selling/General/Admin. Expenses, Total 14416 14019 14583 15295  Research & Development - - - -  Depreciation / Amortization 2458 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) - 1498 1982 3612  Other Operating Expenses, Total -2428 1 2 1","Selling/General/Admin. Expenses, Total 14416 14019 14583 15295  Research & Development - - - -  Depreciation / Amortization 2458 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) - 1498 1982 3612  Other Operating Expenses, Total -2428 1 2 1","Selling/General/Admin. Expenses, Total 14416 14019 14583 15295  Research & Development - - - -  Depreciation / Amortization 2458 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) - 1498 1982 3612  Other Operating Expenses, Total -2428 1 2 1"
"Selling/General/Admin. Expenses, Total",14416,14019,14583,15295
Research & Development,-,-,-,-
Depreciation / Amortization,2458,-,-,-
Interest Expense (Income) - Net Operating,-30,-,-,-
Unusual Expense (Income),-,1498,1982,3612
"Other Operating Expenses, Total",-2428,1,2,1
Operating Income,6900,6043,6287,3733
"Interest Income (Expense), Net Non-Operating",-,1137,942,581
Gain (Loss) on Sale of Assets,611,-,7,1
"Other, Net",-1320,501,623,625
Net Income Before Taxes,7609,7681,7859,4940
Provision for Income Taxes,2425,1978,2246,1749
Net Income After Taxes,5184,5703,5613,3191
Minority Interest,3104,-125,84,298
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4893,5578,5697,3489
Total Extraordinary Items,-,-,-,-
Net Income,4893,5578,5697,3489
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,4893,5577,5697,3489
Dilution Adjustment,-,-,-,-
Diluted Net Income,4893,5577,5697,3489
Diluted Weighted Average Shares,18.05,18.51,18.74,18.91
Diluted EPS Excluding Extraordinary Items,271.05,301.29,304.03,184.5
DPS - Common Stock Primary Issue,110,105,100,100
Diluted Normalized EPS,258.13,361.38,379.31,307.84
