Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,62778,51056,53928,57112
"Revenue 62778 51056 53928 57112  Other Revenue, Total - - - -","Revenue 62778 51056 53928 57112  Other Revenue, Total - - - -","Revenue 62778 51056 53928 57112  Other Revenue, Total - - - -","Revenue 62778 51056 53928 57112  Other Revenue, Total - - - -","Revenue 62778 51056 53928 57112  Other Revenue, Total - - - -"
Revenue,62778,51056,53928,57112
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56987,46284,45039,49625
Gross Profit,5791,4772,8889,7487
Total Operating Expenses,62710,50875,50016,54835
"Selling/General/Admin. Expenses, Total 5723 4590 4325 4884  Research & Development - - - -  Depreciation / Amortization 1846 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - - 651 326  Other Operating Expenses, Total -1130 1 1 -","Selling/General/Admin. Expenses, Total 5723 4590 4325 4884  Research & Development - - - -  Depreciation / Amortization 1846 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - - 651 326  Other Operating Expenses, Total -1130 1 1 -","Selling/General/Admin. Expenses, Total 5723 4590 4325 4884  Research & Development - - - -  Depreciation / Amortization 1846 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - - 651 326  Other Operating Expenses, Total -1130 1 1 -","Selling/General/Admin. Expenses, Total 5723 4590 4325 4884  Research & Development - - - -  Depreciation / Amortization 1846 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - - 651 326  Other Operating Expenses, Total -1130 1 1 -","Selling/General/Admin. Expenses, Total 5723 4590 4325 4884  Research & Development - - - -  Depreciation / Amortization 1846 - - -  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - - 651 326  Other Operating Expenses, Total -1130 1 1 -"
"Selling/General/Admin. Expenses, Total",5723,4590,4325,4884
Research & Development,-,-,-,-
Depreciation / Amortization,1846,-,-,-
Interest Expense (Income) - Net Operating,-143,-,-,-
Unusual Expense (Income),-,-,651,326
"Other Operating Expenses, Total",-1130,1,1,-
Operating Income,68,181,3912,2277
"Interest Income (Expense), Net Non-Operating",-,561,-642,-61
Gain (Loss) on Sale of Assets,1,101,673,-
"Other, Net",-2836,296,121,-19
Net Income Before Taxes,2903,1139,4064,2197
Provision for Income Taxes,1318,756,1493,922
Net Income After Taxes,1585,383,2571,1275
Minority Interest,2834,175,192,-98
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1676,558,2763,1177
Total Extraordinary Items,-,-,-,-
Net Income,1676,558,2763,1177
Total Adjustments to Net Income,-,1,1,-2
Income Available to Common Excluding Extraordinary Items,1676,559,2764,1175
Dilution Adjustment,-,-,-,-
Diluted Net Income,1676,559,2764,1175
Diluted Weighted Average Shares,10.66,9.83,10.02,10.11
Diluted EPS Excluding Extraordinary Items,157.15,56.84,275.9,116.2
DPS - Common Stock Primary Issue,-,40,40,40
Diluted Normalized EPS,196.24,50.17,274.52,134.91
