Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16493,15109,12022.18,12499.7
"Revenue 16493 15109 12022.18 12499.7  Other Revenue, Total - - - -","Revenue 16493 15109 12022.18 12499.7  Other Revenue, Total - - - -","Revenue 16493 15109 12022.18 12499.7  Other Revenue, Total - - - -","Revenue 16493 15109 12022.18 12499.7  Other Revenue, Total - - - -","Revenue 16493 15109 12022.18 12499.7  Other Revenue, Total - - - -"
Revenue,16493,15109,12022.18,12499.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11272,10083,8102.93,8579.09
Gross Profit,5221,5026.26,3919.25,3920.61
Total Operating Expenses,14891,13420.45,11272.82,12499.93
"Selling/General/Admin. Expenses, Total - 2707 2509.7 2662.53  Research & Development 492 485 514.84 498.29  Depreciation / Amortization 821 775 139.51 135.62  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.3 5.84 624.39  Other Operating Expenses, Total -675 -636 - -","Selling/General/Admin. Expenses, Total - 2707 2509.7 2662.53  Research & Development 492 485 514.84 498.29  Depreciation / Amortization 821 775 139.51 135.62  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.3 5.84 624.39  Other Operating Expenses, Total -675 -636 - -","Selling/General/Admin. Expenses, Total - 2707 2509.7 2662.53  Research & Development 492 485 514.84 498.29  Depreciation / Amortization 821 775 139.51 135.62  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.3 5.84 624.39  Other Operating Expenses, Total -675 -636 - -","Selling/General/Admin. Expenses, Total - 2707 2509.7 2662.53  Research & Development 492 485 514.84 498.29  Depreciation / Amortization 821 775 139.51 135.62  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.3 5.84 624.39  Other Operating Expenses, Total -675 -636 - -","Selling/General/Admin. Expenses, Total - 2707 2509.7 2662.53  Research & Development 492 485 514.84 498.29  Depreciation / Amortization 821 775 139.51 135.62  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.3 5.84 624.39  Other Operating Expenses, Total -675 -636 - -"
"Selling/General/Admin. Expenses, Total",-,2707,2509.7,2662.53
Research & Development,492,485,514.84,498.29
Depreciation / Amortization,821,775,139.51,135.62
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,10.3,5.84,624.39
"Other Operating Expenses, Total",-675,-636,-,-
Operating Income,1602,1699,749.36,-0.23
"Interest Income (Expense), Net Non-Operating",-,281.79,41.83,82.63
Gain (Loss) on Sale of Assets,-158,10,-5.84,139.01
"Other, Net",-282,-340,92.18,63.42
Net Income Before Taxes,2042,2031,883.38,284.82
Provision for Income Taxes,557,389.5,118.62,332.15
Net Income After Taxes,1485,1640,764.76,-47.33
Minority Interest,567,523,-9.39,-36.77
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1385,1582,755.37,-84.1
Total Extraordinary Items,-,-,-,-
Net Income,1385,1582,755.37,-84.1
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1385,1584,755.37,-84.11
Dilution Adjustment,-0.527,-2.33,-0.05,-
Diluted Net Income,1385.53,1584.33,755.37,-84.11
Diluted Weighted Average Shares,9.79,9.8,9.87,9.83
Diluted EPS Excluding Extraordinary Items,141.47,161.59,76.55,-8.55
DPS - Common Stock Primary Issue,60,60,40,50
Diluted Normalized EPS,130.23,123.28,77.06,23.53
