Period Ending:,202315/03,202215/03,202115/03,202015/03
Total Revenue,6981,7957,7305.08,8838.22
"Revenue 6981 7957 7305.08 8838.22  Other Revenue, Total - - - -","Revenue 6981 7957 7305.08 8838.22  Other Revenue, Total - - - -","Revenue 6981 7957 7305.08 8838.22  Other Revenue, Total - - - -","Revenue 6981 7957 7305.08 8838.22  Other Revenue, Total - - - -","Revenue 6981 7957 7305.08 8838.22  Other Revenue, Total - - - -"
Revenue,6981,7957,7305.08,8838.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5192,6018,5430.08,6487.67
Gross Profit,1789,1939,1875,2350.55
Total Operating Expenses,6458,7266,6745.19,7912.94
"Selling/General/Admin. Expenses, Total 1266 1248 1315.11 1425.27  Research & Development - 80 - -  Depreciation / Amortization 203 191 - -  Interest Expense (Income) - Net Operating -3 -8 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -281 -263 - -","Selling/General/Admin. Expenses, Total 1266 1248 1315.11 1425.27  Research & Development - 80 - -  Depreciation / Amortization 203 191 - -  Interest Expense (Income) - Net Operating -3 -8 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -281 -263 - -","Selling/General/Admin. Expenses, Total 1266 1248 1315.11 1425.27  Research & Development - 80 - -  Depreciation / Amortization 203 191 - -  Interest Expense (Income) - Net Operating -3 -8 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -281 -263 - -","Selling/General/Admin. Expenses, Total 1266 1248 1315.11 1425.27  Research & Development - 80 - -  Depreciation / Amortization 203 191 - -  Interest Expense (Income) - Net Operating -3 -8 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -281 -263 - -","Selling/General/Admin. Expenses, Total 1266 1248 1315.11 1425.27  Research & Development - 80 - -  Depreciation / Amortization 203 191 - -  Interest Expense (Income) - Net Operating -3 -8 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -281 -263 - -"
"Selling/General/Admin. Expenses, Total",1266,1248,1315.11,1425.27
Research & Development,-,80,-,-
Depreciation / Amortization,203,191,-,-
Interest Expense (Income) - Net Operating,-3,-8,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-281,-263,-,-
Operating Income,523,691,559.89,925.27
"Interest Income (Expense), Net Non-Operating",-,7.06,1.9,4.59
Gain (Loss) on Sale of Assets,-,-1,-5.14,-0.18
"Other, Net",-14,83,-75.48,-99.75
Net Income Before Taxes,537,609,481.17,829.93
Provision for Income Taxes,173,195,158.74,275.84
Net Income After Taxes,364,414,322.43,554.09
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,364,414,322.43,554.09
Total Extraordinary Items,-,-,-,-
Net Income,364,414,322.43,554.09
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,364,414,322.43,554.09
Dilution Adjustment,-,-,-,-
Diluted Net Income,364,414,322.43,554.09
Diluted Weighted Average Shares,2.25,2.03,2.04,2.05
Diluted EPS Excluding Extraordinary Items,162.02,203.94,158.21,270.81
DPS - Common Stock Primary Issue,-,60,60,90
Diluted Normalized EPS,149.39,187.81,159.9,270.87
