Period Ending:,202320/03,202220/03,202120/03,202020/03
Total Revenue,27327,24855,25633.43,24385.26
"Revenue 27327 24855 25633.43 24385.26  Other Revenue, Total - - - -","Revenue 27327 24855 25633.43 24385.26  Other Revenue, Total - - - -","Revenue 27327 24855 25633.43 24385.26  Other Revenue, Total - - - -","Revenue 27327 24855 25633.43 24385.26  Other Revenue, Total - - - -","Revenue 27327 24855 25633.43 24385.26  Other Revenue, Total - - - -"
Revenue,27327,24855,25633.43,24385.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18648,16791,17171.88,16409.2
Gross Profit,8679,8064,8461.55,7976.06
Total Operating Expenses,25633,23755,24564.27,23616.38
"Selling/General/Admin. Expenses, Total 6564 6510 6428.27 6500.59  Research & Development 840 809 - -  Depreciation / Amortization 714 670 525.65 463.52  Interest Expense (Income) - Net Operating -39 -40 - -  Unusual Expense (Income) - 166.25 438.48 243.08  Other Operating Expenses, Total -1094 -985 - -","Selling/General/Admin. Expenses, Total 6564 6510 6428.27 6500.59  Research & Development 840 809 - -  Depreciation / Amortization 714 670 525.65 463.52  Interest Expense (Income) - Net Operating -39 -40 - -  Unusual Expense (Income) - 166.25 438.48 243.08  Other Operating Expenses, Total -1094 -985 - -","Selling/General/Admin. Expenses, Total 6564 6510 6428.27 6500.59  Research & Development 840 809 - -  Depreciation / Amortization 714 670 525.65 463.52  Interest Expense (Income) - Net Operating -39 -40 - -  Unusual Expense (Income) - 166.25 438.48 243.08  Other Operating Expenses, Total -1094 -985 - -","Selling/General/Admin. Expenses, Total 6564 6510 6428.27 6500.59  Research & Development 840 809 - -  Depreciation / Amortization 714 670 525.65 463.52  Interest Expense (Income) - Net Operating -39 -40 - -  Unusual Expense (Income) - 166.25 438.48 243.08  Other Operating Expenses, Total -1094 -985 - -","Selling/General/Admin. Expenses, Total 6564 6510 6428.27 6500.59  Research & Development 840 809 - -  Depreciation / Amortization 714 670 525.65 463.52  Interest Expense (Income) - Net Operating -39 -40 - -  Unusual Expense (Income) - 166.25 438.48 243.08  Other Operating Expenses, Total -1094 -985 - -"
"Selling/General/Admin. Expenses, Total",6564,6510,6428.27,6500.59
Research & Development,840,809,-,-
Depreciation / Amortization,714,670,525.65,463.52
Interest Expense (Income) - Net Operating,-39,-40,-,-
Unusual Expense (Income),-,166.25,438.48,243.08
"Other Operating Expenses, Total",-1094,-985,-,-
Operating Income,1694,1100,1069.15,768.88
"Interest Income (Expense), Net Non-Operating",-,53.3,67.01,139.36
Gain (Loss) on Sale of Assets,7,-1,-29.26,-2.18
"Other, Net",-30,62,72.77,26.36
Net Income Before Taxes,1717,1039,1179.68,932.43
Provision for Income Taxes,550,473,657.88,495.39
Net Income After Taxes,1167,566,521.8,437.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1167,566,521.8,437.03
Total Extraordinary Items,-,-,-,-
Net Income,1167,566,521.8,437.03
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1167,566,521.8,437.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,1167,566,521.8,437.03
Diluted Weighted Average Shares,14.61,14.57,14.54,14.53
Diluted EPS Excluding Extraordinary Items,79.86,38.85,35.89,30.08
DPS - Common Stock Primary Issue,10,8,8,8
Diluted Normalized EPS,77.63,51.7,70.5,58.4
