Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,3710,3552,3072,3205.51
"Revenue 3710 3552 3072 3205.51  Other Revenue, Total - - - -","Revenue 3710 3552 3072 3205.51  Other Revenue, Total - - - -","Revenue 3710 3552 3072 3205.51  Other Revenue, Total - - - -","Revenue 3710 3552 3072 3205.51  Other Revenue, Total - - - -","Revenue 3710 3552 3072 3205.51  Other Revenue, Total - - - -"
Revenue,3710,3552,3072,3205.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2085,1883,1632,1668.26
Gross Profit,1625,1669,1440,1537.25
Total Operating Expenses,3502,2938,2580,2771.46
"Selling/General/Admin. Expenses, Total 1417 1055 948 1102.19  Research & Development - 1 2 1  Depreciation / Amortization 149 84 69 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.24 -  Other Operating Expenses, Total -149 -85 -71 -","Selling/General/Admin. Expenses, Total 1417 1055 948 1102.19  Research & Development - 1 2 1  Depreciation / Amortization 149 84 69 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.24 -  Other Operating Expenses, Total -149 -85 -71 -","Selling/General/Admin. Expenses, Total 1417 1055 948 1102.19  Research & Development - 1 2 1  Depreciation / Amortization 149 84 69 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.24 -  Other Operating Expenses, Total -149 -85 -71 -","Selling/General/Admin. Expenses, Total 1417 1055 948 1102.19  Research & Development - 1 2 1  Depreciation / Amortization 149 84 69 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.24 -  Other Operating Expenses, Total -149 -85 -71 -","Selling/General/Admin. Expenses, Total 1417 1055 948 1102.19  Research & Development - 1 2 1  Depreciation / Amortization 149 84 69 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -0.24 -  Other Operating Expenses, Total -149 -85 -71 -"
"Selling/General/Admin. Expenses, Total",1417,1055,948,1102.19
Research & Development,-,1,2,1
Depreciation / Amortization,149,84,69,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-0.24,-
"Other Operating Expenses, Total",-149,-85,-71,-
Operating Income,208,614,492,434.06
"Interest Income (Expense), Net Non-Operating",-,-0.06,50.3,-4.33
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-22,-4,-57,13.05
Net Income Before Taxes,230,618,549,442.78
Provision for Income Taxes,154,212,186,155.85
Net Income After Taxes,76,406,363,286.93
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,76,406,363,286.93
Total Extraordinary Items,-,-,-,-
Net Income,76,406,363,286.93
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,76,406,363,286.93
Dilution Adjustment,-,-,-0.924,-
Diluted Net Income,76,406,363.92,286.93
Diluted Weighted Average Shares,43.57,43.39,42.87,42.66
Diluted EPS Excluding Extraordinary Items,1.74,9.36,8.49,6.73
DPS - Common Stock Primary Issue,4,4,4,3.5
Diluted Normalized EPS,3.5,8.9,8,6.73
