Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5021,3964,4748.06,6444.8
"Revenue 5021 3964.18 4748.06 6444.8  Other Revenue, Total - - - -","Revenue 5021 3964.18 4748.06 6444.8  Other Revenue, Total - - - -","Revenue 5021 3964.18 4748.06 6444.8  Other Revenue, Total - - - -","Revenue 5021 3964.18 4748.06 6444.8  Other Revenue, Total - - - -","Revenue 5021 3964.18 4748.06 6444.8  Other Revenue, Total - - - -"
Revenue,5021,3964.18,4748.06,6444.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4304,3702.36,4535.7,5753.25
Gross Profit,717,261.82,212.36,691.55
Total Operating Expenses,4880,4276.52,5012.34,6326.98
"Selling/General/Admin. Expenses, Total 576 529.88 420.19 512.67  Research & Development - - 49.69 50.55  Depreciation / Amortization 463 - 3.49 4  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 44.28 3.27 6.5  Other Operating Expenses, Total -418 - - -","Selling/General/Admin. Expenses, Total 576 529.88 420.19 512.67  Research & Development - - 49.69 50.55  Depreciation / Amortization 463 - 3.49 4  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 44.28 3.27 6.5  Other Operating Expenses, Total -418 - - -","Selling/General/Admin. Expenses, Total 576 529.88 420.19 512.67  Research & Development - - 49.69 50.55  Depreciation / Amortization 463 - 3.49 4  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 44.28 3.27 6.5  Other Operating Expenses, Total -418 - - -","Selling/General/Admin. Expenses, Total 576 529.88 420.19 512.67  Research & Development - - 49.69 50.55  Depreciation / Amortization 463 - 3.49 4  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 44.28 3.27 6.5  Other Operating Expenses, Total -418 - - -","Selling/General/Admin. Expenses, Total 576 529.88 420.19 512.67  Research & Development - - 49.69 50.55  Depreciation / Amortization 463 - 3.49 4  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 44.28 3.27 6.5  Other Operating Expenses, Total -418 - - -"
"Selling/General/Admin. Expenses, Total",576,529.88,420.19,512.67
Research & Development,-,-,49.69,50.55
Depreciation / Amortization,463,-,3.49,4
Interest Expense (Income) - Net Operating,-45,-,-,-
Unusual Expense (Income),-,44.28,3.27,6.5
"Other Operating Expenses, Total",-418,-,-,-
Operating Income,141,-312.35,-264.28,117.82
"Interest Income (Expense), Net Non-Operating",-,-30.54,-32.37,-14.01
Gain (Loss) on Sale of Assets,-,-,1.81,-2.6
"Other, Net",-87,155.66,152.7,36.8
Net Income Before Taxes,216,-187.22,-142.13,138.02
Provision for Income Taxes,32,0.83,-18.95,25.45
Net Income After Taxes,184,-188.05,-123.18,112.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,184,-188.05,-123.18,112.58
Total Extraordinary Items,-,-,-,-
Net Income,184,-188.05,-123.18,112.58
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,184,-188.05,-123.18,112.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,184,-188.05,-123.18,112.58
Diluted Weighted Average Shares,2.57,2.57,2.57,2.57
Diluted EPS Excluding Extraordinary Items,71.52,-73.1,-47.88,43.76
DPS - Common Stock Primary Issue,-,5,5,10
Diluted Normalized EPS,49.56,-61.91,-47.51,46.64
