Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10295,7089,3691.57,2379.02
"Revenue 10295 7089.51 3691.57 2379.02  Other Revenue, Total - - - -","Revenue 10295 7089.51 3691.57 2379.02  Other Revenue, Total - - - -","Revenue 10295 7089.51 3691.57 2379.02  Other Revenue, Total - - - -","Revenue 10295 7089.51 3691.57 2379.02  Other Revenue, Total - - - -","Revenue 10295 7089.51 3691.57 2379.02  Other Revenue, Total - - - -"
Revenue,10295,7089.51,3691.57,2379.02
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7527,5068.98,2073.63,1305.93
Gross Profit,2768,2020.52,1617.93,1073.09
Total Operating Expenses,9554,6501.07,3241.24,2152.63
"Selling/General/Admin. Expenses, Total 1983 1386.75 1120.62 797.7  Research & Development - - - -  Depreciation / Amortization 317 44.44 44.44 49  Interest Expense (Income) - Net Operating -0.894 - - -  Unusual Expense (Income) - 0.9 2.55 -  Other Operating Expenses, Total -273 - - -","Selling/General/Admin. Expenses, Total 1983 1386.75 1120.62 797.7  Research & Development - - - -  Depreciation / Amortization 317 44.44 44.44 49  Interest Expense (Income) - Net Operating -0.894 - - -  Unusual Expense (Income) - 0.9 2.55 -  Other Operating Expenses, Total -273 - - -","Selling/General/Admin. Expenses, Total 1983 1386.75 1120.62 797.7  Research & Development - - - -  Depreciation / Amortization 317 44.44 44.44 49  Interest Expense (Income) - Net Operating -0.894 - - -  Unusual Expense (Income) - 0.9 2.55 -  Other Operating Expenses, Total -273 - - -","Selling/General/Admin. Expenses, Total 1983 1386.75 1120.62 797.7  Research & Development - - - -  Depreciation / Amortization 317 44.44 44.44 49  Interest Expense (Income) - Net Operating -0.894 - - -  Unusual Expense (Income) - 0.9 2.55 -  Other Operating Expenses, Total -273 - - -","Selling/General/Admin. Expenses, Total 1983 1386.75 1120.62 797.7  Research & Development - - - -  Depreciation / Amortization 317 44.44 44.44 49  Interest Expense (Income) - Net Operating -0.894 - - -  Unusual Expense (Income) - 0.9 2.55 -  Other Operating Expenses, Total -273 - - -"
"Selling/General/Admin. Expenses, Total",1983,1386.75,1120.62,797.7
Research & Development,-,-,-,-
Depreciation / Amortization,317,44.44,44.44,49
Interest Expense (Income) - Net Operating,-0.894,-,-,-
Unusual Expense (Income),-,0.9,2.55,-
"Other Operating Expenses, Total",-273,-,-,-
Operating Income,741,588.44,450.33,226.39
"Interest Income (Expense), Net Non-Operating",-,-0.08,-0.11,-0.31
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-3,30.08,-24.01,0.5
Net Income Before Taxes,744,618.44,426.2,226.58
Provision for Income Taxes,265,245.66,171.83,91.76
Net Income After Taxes,479,372.79,254.38,134.82
Minority Interest,167,38.59,37.48,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,472,411.38,291.86,134.82
Total Extraordinary Items,-,-,-,-
Net Income,472,411.38,291.86,134.82
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,472,411.38,291.86,134.82
Dilution Adjustment,-0.516,-,-,-
Diluted Net Income,472.52,411.38,291.86,134.82
Diluted Weighted Average Shares,8.33,8.33,7.41,7.19
Diluted EPS Excluding Extraordinary Items,56.69,49.4,39.36,18.64
DPS - Common Stock Primary Issue,29,25.5,20,-
Diluted Normalized EPS,54.95,50.95,40.99,19.64
