Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,64645,52366,43226,44479
"Revenue 64645 52366 43226 44479  Other Revenue, Total - - - -","Revenue 64645 52366 43226 44479  Other Revenue, Total - - - -","Revenue 64645 52366 43226 44479  Other Revenue, Total - - - -","Revenue 64645 52366 43226 44479  Other Revenue, Total - - - -","Revenue 64645 52366 43226 44479  Other Revenue, Total - - - -"
Revenue,64645,52366,43226,44479
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43184,34336,25508,25665
Gross Profit,21461,18030,17718,18814
Total Operating Expenses,54821,44857,37203,37305
"Selling/General/Admin. Expenses, Total 11259 10023 11132 11132  Research & Development - - - -  Depreciation / Amortization 228 415 455 458  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 83 108 50  Other Operating Expenses, Total 157 - - -","Selling/General/Admin. Expenses, Total 11259 10023 11132 11132  Research & Development - - - -  Depreciation / Amortization 228 415 455 458  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 83 108 50  Other Operating Expenses, Total 157 - - -","Selling/General/Admin. Expenses, Total 11259 10023 11132 11132  Research & Development - - - -  Depreciation / Amortization 228 415 455 458  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 83 108 50  Other Operating Expenses, Total 157 - - -","Selling/General/Admin. Expenses, Total 11259 10023 11132 11132  Research & Development - - - -  Depreciation / Amortization 228 415 455 458  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 83 108 50  Other Operating Expenses, Total 157 - - -","Selling/General/Admin. Expenses, Total 11259 10023 11132 11132  Research & Development - - - -  Depreciation / Amortization 228 415 455 458  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 83 108 50  Other Operating Expenses, Total 157 - - -"
"Selling/General/Admin. Expenses, Total",11259,10023,11132,11132
Research & Development,-,-,-,-
Depreciation / Amortization,228,415,455,458
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,83,108,50
"Other Operating Expenses, Total",157,-,-,-
Operating Income,9824,7509,6023,7174
"Interest Income (Expense), Net Non-Operating",-,43,409,-209
Gain (Loss) on Sale of Assets,69,-,-,97
"Other, Net",-167,54,-72,72
Net Income Before Taxes,9922,7606,6360,7134
Provision for Income Taxes,3181,2472,1943,2361
Net Income After Taxes,6741,5134,4417,4773
Minority Interest,1044,-123,-305,-129
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6622,5011,4112,4644
Total Extraordinary Items,-,-,-,-
Net Income,6622,5011,4112,4644
Total Adjustments to Net Income,-,1,1,-
Income Available to Common Excluding Extraordinary Items,6622,5012,4113,4644
Dilution Adjustment,-0.059,-,-,-
Diluted Net Income,6622.06,5012,4113,4644
Diluted Weighted Average Shares,36.36,36.66,37.04,37.47
Diluted EPS Excluding Extraordinary Items,182.14,136.71,111.06,123.94
DPS - Common Stock Primary Issue,58,44,41,40
Diluted Normalized EPS,166.66,143.89,118.51,128.84
