Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,4458,3823,2506,1720.45
"Revenue 4458 3823 2506 1720.45  Other Revenue, Total - - - -","Revenue 4458 3823 2506 1720.45  Other Revenue, Total - - - -","Revenue 4458 3823 2506 1720.45  Other Revenue, Total - - - -","Revenue 4458 3823 2506 1720.45  Other Revenue, Total - - - -","Revenue 4458 3823 2506 1720.45  Other Revenue, Total - - - -"
Revenue,4458,3823,2506,1720.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1020,1058,639,234.19
Gross Profit,3438,2765,1867,1486.25
Total Operating Expenses,4515,3463,2368,1437.23
"Selling/General/Admin. Expenses, Total 3495 2405 1729 1203.03  Research & Development - - - -  Depreciation / Amortization 40 22 15 -  Interest Expense (Income) - Net Operating -3 -4 -3 -  Unusual Expense (Income) - 22.7 109.06 -  Other Operating Expenses, Total -37 -18 -12 -","Selling/General/Admin. Expenses, Total 3495 2405 1729 1203.03  Research & Development - - - -  Depreciation / Amortization 40 22 15 -  Interest Expense (Income) - Net Operating -3 -4 -3 -  Unusual Expense (Income) - 22.7 109.06 -  Other Operating Expenses, Total -37 -18 -12 -","Selling/General/Admin. Expenses, Total 3495 2405 1729 1203.03  Research & Development - - - -  Depreciation / Amortization 40 22 15 -  Interest Expense (Income) - Net Operating -3 -4 -3 -  Unusual Expense (Income) - 22.7 109.06 -  Other Operating Expenses, Total -37 -18 -12 -","Selling/General/Admin. Expenses, Total 3495 2405 1729 1203.03  Research & Development - - - -  Depreciation / Amortization 40 22 15 -  Interest Expense (Income) - Net Operating -3 -4 -3 -  Unusual Expense (Income) - 22.7 109.06 -  Other Operating Expenses, Total -37 -18 -12 -","Selling/General/Admin. Expenses, Total 3495 2405 1729 1203.03  Research & Development - - - -  Depreciation / Amortization 40 22 15 -  Interest Expense (Income) - Net Operating -3 -4 -3 -  Unusual Expense (Income) - 22.7 109.06 -  Other Operating Expenses, Total -37 -18 -12 -"
"Selling/General/Admin. Expenses, Total",3495,2405,1729,1203.03
Research & Development,-,-,-,-
Depreciation / Amortization,40,22,15,-
Interest Expense (Income) - Net Operating,-3,-4,-3,-
Unusual Expense (Income),-,22.7,109.06,-
"Other Operating Expenses, Total",-37,-18,-12,-
Operating Income,-57,360,138,283.22
"Interest Income (Expense), Net Non-Operating",-,197.9,53.9,-2.43
Gain (Loss) on Sale of Assets,-194,225,71,-
"Other, Net",435,-414,-23,1.34
Net Income Before Taxes,-298,549,90,282.13
Provision for Income Taxes,60,178,89,105.54
Net Income After Taxes,-358,371,1,176.59
Minority Interest,568,367,240,2.33
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-252,224,-41,178.93
Total Extraordinary Items,-,-,-,-
Net Income,-252,224,-41,178.93
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-252,224,-41,178.93
Dilution Adjustment,-,-0.95,-,-
Diluted Net Income,-252,224.95,-41,178.93
Diluted Weighted Average Shares,8.08,8.07,7.42,7.69
Diluted EPS Excluding Extraordinary Items,-31.17,27.88,-5.52,23.28
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,7.39,8.51,5.12,27.28
