Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,42519,33880,33859.76,38512.56
"Revenue 42519 33880 33859.76 38512.56  Other Revenue, Total - - - -","Revenue 42519 33880 33859.76 38512.56  Other Revenue, Total - - - -","Revenue 42519 33880 33859.76 38512.56  Other Revenue, Total - - - -","Revenue 42519 33880 33859.76 38512.56  Other Revenue, Total - - - -","Revenue 42519 33880 33859.76 38512.56  Other Revenue, Total - - - -"
Revenue,42519,33880,33859.76,38512.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38024,30678,30662.87,34710.3
Gross Profit,4495,3202,3196.89,3802.26
Total Operating Expenses,40501,32956,33100.6,37199.09
"Selling/General/Admin. Expenses, Total 2477 2278 2437.72 2488.8  Research & Development - - - -  Depreciation / Amortization 170 168 - -  Interest Expense (Income) - Net Operating -19 -20 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -151 -148 - -","Selling/General/Admin. Expenses, Total 2477 2278 2437.72 2488.8  Research & Development - - - -  Depreciation / Amortization 170 168 - -  Interest Expense (Income) - Net Operating -19 -20 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -151 -148 - -","Selling/General/Admin. Expenses, Total 2477 2278 2437.72 2488.8  Research & Development - - - -  Depreciation / Amortization 170 168 - -  Interest Expense (Income) - Net Operating -19 -20 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -151 -148 - -","Selling/General/Admin. Expenses, Total 2477 2278 2437.72 2488.8  Research & Development - - - -  Depreciation / Amortization 170 168 - -  Interest Expense (Income) - Net Operating -19 -20 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -151 -148 - -","Selling/General/Admin. Expenses, Total 2477 2278 2437.72 2488.8  Research & Development - - - -  Depreciation / Amortization 170 168 - -  Interest Expense (Income) - Net Operating -19 -20 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -151 -148 - -"
"Selling/General/Admin. Expenses, Total",2477,2278,2437.72,2488.8
Research & Development,-,-,-,-
Depreciation / Amortization,170,168,-,-
Interest Expense (Income) - Net Operating,-19,-20,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-151,-148,-,-
Operating Income,2018,924,759.16,1313.47
"Interest Income (Expense), Net Non-Operating",-,-50.16,-63.69,-39.5
Gain (Loss) on Sale of Assets,23,-,-,-
"Other, Net",-135,-76,79.9,122.12
Net Income Before Taxes,2130,1000,775.37,1396.08
Provision for Income Taxes,665,341,287.81,418.32
Net Income After Taxes,1465,659,487.56,977.76
Minority Interest,6,7,8.97,-5.37
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1465,665,496.52,972.39
Total Extraordinary Items,-,-,-,-
Net Income,1465,665,496.52,972.39
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1465,665,496.52,972.39
Dilution Adjustment,-0.063,-,-,-
Diluted Net Income,1465.06,665,496.52,972.39
Diluted Weighted Average Shares,7.95,7.91,7.91,7.9
Diluted EPS Excluding Extraordinary Items,184.21,84.12,62.81,123.03
DPS - Common Stock Primary Issue,40,20,25,30
Diluted Normalized EPS,167.7,79.82,63.87,124.09
