Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8769,6858,10897.55,11799.14
"Revenue 8769 6858 10897.55 11799.14  Other Revenue, Total - - - -","Revenue 8769 6858 10897.55 11799.14  Other Revenue, Total - - - -","Revenue 8769 6858 10897.55 11799.14  Other Revenue, Total - - - -","Revenue 8769 6858 10897.55 11799.14  Other Revenue, Total - - - -","Revenue 8769 6858 10897.55 11799.14  Other Revenue, Total - - - -"
Revenue,8769,6858,10897.55,11799.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6887,6257,9348.39,11123.11
Gross Profit,1882,601,1549.16,676.03
Total Operating Expenses,8093,7464,10755.8,12968.8
"Selling/General/Admin. Expenses, Total 1206 1207 1407.41 1839.33  Research & Development - 73 - -  Depreciation / Amortization 154 184 - -  Interest Expense (Income) - Net Operating -9 -43 - -  Unusual Expense (Income) - 550.11 - 6.36  Other Operating Expenses, Total -145 -214 - -0","Selling/General/Admin. Expenses, Total 1206 1207 1407.41 1839.33  Research & Development - 73 - -  Depreciation / Amortization 154 184 - -  Interest Expense (Income) - Net Operating -9 -43 - -  Unusual Expense (Income) - 550.11 - 6.36  Other Operating Expenses, Total -145 -214 - -0","Selling/General/Admin. Expenses, Total 1206 1207 1407.41 1839.33  Research & Development - 73 - -  Depreciation / Amortization 154 184 - -  Interest Expense (Income) - Net Operating -9 -43 - -  Unusual Expense (Income) - 550.11 - 6.36  Other Operating Expenses, Total -145 -214 - -0","Selling/General/Admin. Expenses, Total 1206 1207 1407.41 1839.33  Research & Development - 73 - -  Depreciation / Amortization 154 184 - -  Interest Expense (Income) - Net Operating -9 -43 - -  Unusual Expense (Income) - 550.11 - 6.36  Other Operating Expenses, Total -145 -214 - -0","Selling/General/Admin. Expenses, Total 1206 1207 1407.41 1839.33  Research & Development - 73 - -  Depreciation / Amortization 154 184 - -  Interest Expense (Income) - Net Operating -9 -43 - -  Unusual Expense (Income) - 550.11 - 6.36  Other Operating Expenses, Total -145 -214 - -0"
"Selling/General/Admin. Expenses, Total",1206,1207,1407.41,1839.33
Research & Development,-,73,-,-
Depreciation / Amortization,154,184,-,-
Interest Expense (Income) - Net Operating,-9,-43,-,-
Unusual Expense (Income),-,550.11,-,6.36
"Other Operating Expenses, Total",-145,-214,-,-0
Operating Income,676,-606,141.75,-1169.66
"Interest Income (Expense), Net Non-Operating",-,89.82,14.43,-19.51
Gain (Loss) on Sale of Assets,3,169,14.24,-
"Other, Net",-40,-10,240.03,105.13
Net Income Before Taxes,713,-765,410.46,-1084.03
Provision for Income Taxes,131,79,91.61,-96.73
Net Income After Taxes,582,-844,318.85,-987.3
Minority Interest,992,969,-18.68,-11.41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,558,-850,300.18,-998.71
Total Extraordinary Items,-,-,-,-
Net Income,558,-850,300.18,-998.71
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,558,-850,300.18,-998.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,558,-850,300.18,-998.71
Diluted Weighted Average Shares,8.73,8.73,8.73,8.75
Diluted EPS Excluding Extraordinary Items,63.95,-97.41,34.4,-114.16
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,56.13,-28.26,33.13,-113.68
