Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20155,10108,13229,41107.27
"Revenue 20155 10108 13229 41107.27  Other Revenue, Total - - - -","Revenue 20155 10108 13229 41107.27  Other Revenue, Total - - - -","Revenue 20155 10108 13229 41107.27  Other Revenue, Total - - - -","Revenue 20155 10108 13229 41107.27  Other Revenue, Total - - - -","Revenue 20155 10108 13229 41107.27  Other Revenue, Total - - - -"
Revenue,20155,10108,13229,41107.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6506,3080,4004,13649.58
Gross Profit,13649,7028,9225,27457.69
Total Operating Expenses,21824,14696,19332,43527.81
"Selling/General/Admin. Expenses, Total 15318 11115 14817 26669.35  Research & Development - - - -  Depreciation / Amortization 378 437 554 504.98  Interest Expense (Income) - Net Operating -96 -91 -18 -  Unusual Expense (Income) - -4107.61 3497.09 2703.89  Other Operating Expenses, Total 216 155 -25 -","Selling/General/Admin. Expenses, Total 15318 11115 14817 26669.35  Research & Development - - - -  Depreciation / Amortization 378 437 554 504.98  Interest Expense (Income) - Net Operating -96 -91 -18 -  Unusual Expense (Income) - -4107.61 3497.09 2703.89  Other Operating Expenses, Total 216 155 -25 -","Selling/General/Admin. Expenses, Total 15318 11115 14817 26669.35  Research & Development - - - -  Depreciation / Amortization 378 437 554 504.98  Interest Expense (Income) - Net Operating -96 -91 -18 -  Unusual Expense (Income) - -4107.61 3497.09 2703.89  Other Operating Expenses, Total 216 155 -25 -","Selling/General/Admin. Expenses, Total 15318 11115 14817 26669.35  Research & Development - - - -  Depreciation / Amortization 378 437 554 504.98  Interest Expense (Income) - Net Operating -96 -91 -18 -  Unusual Expense (Income) - -4107.61 3497.09 2703.89  Other Operating Expenses, Total 216 155 -25 -","Selling/General/Admin. Expenses, Total 15318 11115 14817 26669.35  Research & Development - - - -  Depreciation / Amortization 378 437 554 504.98  Interest Expense (Income) - Net Operating -96 -91 -18 -  Unusual Expense (Income) - -4107.61 3497.09 2703.89  Other Operating Expenses, Total 216 155 -25 -"
"Selling/General/Admin. Expenses, Total",15318,11115,14817,26669.35
Research & Development,-,-,-,-
Depreciation / Amortization,378,437,554,504.98
Interest Expense (Income) - Net Operating,-96,-91,-18,-
Unusual Expense (Income),-,-4107.61,3497.09,2703.89
"Other Operating Expenses, Total",216,155,-25,-
Operating Income,-1669,-4588,-6103,-2420.54
"Interest Income (Expense), Net Non-Operating",-,-85.55,-96.67,-357.77
Gain (Loss) on Sale of Assets,2,-402,-14,-1.62
"Other, Net",377,-5236,1975,111.06
Net Income Before Taxes,-2048,1050,-8064,-2668.87
Provision for Income Taxes,-32,-177,940,143.01
Net Income After Taxes,-2016,1227,-9004,-2811.87
Minority Interest,3,3,3,-0.14
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2016,1227,-9004,-2812.01
Total Extraordinary Items,-,-,-,-
Net Income,-2016,1227,-9004,-2812.01
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-2016,1227,-9004,-2812.02
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2016,1227,-9004,-2812.02
Diluted Weighted Average Shares,19.29,19.29,19.25,19.2
Diluted EPS Excluding Extraordinary Items,-104.49,63.6,-467.82,-146.44
DPS - Common Stock Primary Issue,-,10,-,11.5
Diluted Normalized EPS,-52.97,105.41,-147.85,-28.56
