Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,693246,586903,572639,664499
"Revenue 693246 586903 572639 664499  Other Revenue, Total - - - -","Revenue 693246 586903 572639 664499  Other Revenue, Total - - - -","Revenue 693246 586903 572639 664499  Other Revenue, Total - - - -","Revenue 693246 586903 572639 664499  Other Revenue, Total - - - -","Revenue 693246 586903 572639 664499  Other Revenue, Total - - - -"
Revenue,693246,586903,572639,664499
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",612410,513099,517479,596787
Gross Profit,-,73804,55160,67712
Total Operating Expenses,664744,573261,560414,652836
"Selling/General/Admin. Expenses, Total 52334 52443 44695 28589  Research & Development - - - 18407  Depreciation / Amortization 28879 - - -  Interest Expense (Income) - Net Operating -260 - - -  Unusual Expense (Income) - 7717 -1762 9052  Other Operating Expenses, Total -28619 2 2 1","Selling/General/Admin. Expenses, Total 52334 52443 44695 28589  Research & Development - - - 18407  Depreciation / Amortization 28879 - - -  Interest Expense (Income) - Net Operating -260 - - -  Unusual Expense (Income) - 7717 -1762 9052  Other Operating Expenses, Total -28619 2 2 1","Selling/General/Admin. Expenses, Total 52334 52443 44695 28589  Research & Development - - - 18407  Depreciation / Amortization 28879 - - -  Interest Expense (Income) - Net Operating -260 - - -  Unusual Expense (Income) - 7717 -1762 9052  Other Operating Expenses, Total -28619 2 2 1","Selling/General/Admin. Expenses, Total 52334 52443 44695 28589  Research & Development - - - 18407  Depreciation / Amortization 28879 - - -  Interest Expense (Income) - Net Operating -260 - - -  Unusual Expense (Income) - 7717 -1762 9052  Other Operating Expenses, Total -28619 2 2 1","Selling/General/Admin. Expenses, Total 52334 52443 44695 28589  Research & Development - - - 18407  Depreciation / Amortization 28879 - - -  Interest Expense (Income) - Net Operating -260 - - -  Unusual Expense (Income) - 7717 -1762 9052  Other Operating Expenses, Total -28619 2 2 1"
"Selling/General/Admin. Expenses, Total",52334,52443,44695,28589
Research & Development,-,-,-,18407
Depreciation / Amortization,28879,-,-,-
Interest Expense (Income) - Net Operating,-260,-,-,-
Unusual Expense (Income),-,7717,-1762,9052
"Other Operating Expenses, Total",-28619,2,2,1
Operating Income,28502,13642,12225,11663
"Interest Income (Expense), Net Non-Operating",-,9443,4249,-465
Gain (Loss) on Sale of Assets,-370,26692,-,-
"Other, Net",-1438,328,-1715,1015
Net Income Before Taxes,30310,50105,14759,12213
Provision for Income Taxes,7241,16830,4318,6345
Net Income After Taxes,23069,33275,10441,5868
Minority Interest,16638,-1276,-1044,-1256
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21537,31999,9397,4612
Total Extraordinary Items,-,-,-,-
Net Income,21537,31999,9397,4612
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,21537,31998,9396,4612
Dilution Adjustment,-,-,-,-
Diluted Net Income,21537,31998,9396,4612
Diluted Weighted Average Shares,227.91,228.02,232.31,236.96
Diluted EPS Excluding Extraordinary Items,94.5,140.33,40.45,19.46
DPS - Common Stock Primary Issue,32,27,17,17
Diluted Normalized EPS,96.41,85.07,35.08,37.82
