Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6528,5365,4547.91,5796.1
"Revenue - 5365 4547.91 5796.1  Other Revenue, Total - - - -","Revenue - 5365 4547.91 5796.1  Other Revenue, Total - - - -","Revenue - 5365 4547.91 5796.1  Other Revenue, Total - - - -","Revenue - 5365 4547.91 5796.1  Other Revenue, Total - - - -","Revenue - 5365 4547.91 5796.1  Other Revenue, Total - - - -"
Revenue,-,5365,4547.91,5796.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2179,2044,1743.82,2185.86
Gross Profit,4349,3321,2804.09,3610.25
Total Operating Expenses,5697,4529,4020.87,4811.88
"Selling/General/Admin. Expenses, Total 3518 2469 2167.66 2475.82  Research & Development 89 88 88.32 124.36  Depreciation / Amortization 15 16 21.07 25.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - 0.8  Other Operating Expenses, Total -102 -88 - -","Selling/General/Admin. Expenses, Total 3518 2469 2167.66 2475.82  Research & Development 89 88 88.32 124.36  Depreciation / Amortization 15 16 21.07 25.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - 0.8  Other Operating Expenses, Total -102 -88 - -","Selling/General/Admin. Expenses, Total 3518 2469 2167.66 2475.82  Research & Development 89 88 88.32 124.36  Depreciation / Amortization 15 16 21.07 25.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - 0.8  Other Operating Expenses, Total -102 -88 - -","Selling/General/Admin. Expenses, Total 3518 2469 2167.66 2475.82  Research & Development 89 88 88.32 124.36  Depreciation / Amortization 15 16 21.07 25.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - 0.8  Other Operating Expenses, Total -102 -88 - -","Selling/General/Admin. Expenses, Total 3518 2469 2167.66 2475.82  Research & Development 89 88 88.32 124.36  Depreciation / Amortization 15 16 21.07 25.04  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - - 0.8  Other Operating Expenses, Total -102 -88 - -"
"Selling/General/Admin. Expenses, Total",3518,2469,2167.66,2475.82
Research & Development,89,88,88.32,124.36
Depreciation / Amortization,15,16,21.07,25.04
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,-,-,0.8
"Other Operating Expenses, Total",-102,-88,-,-
Operating Income,831,836,527.04,984.23
"Interest Income (Expense), Net Non-Operating",-,-0.76,-0.55,-1.87
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-5,-,10.55,0.36
Net Income Before Taxes,836,836,537.03,982.72
Provision for Income Taxes,251,254,169.07,331.06
Net Income After Taxes,-,582,367.96,651.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,585,582,367.96,651.66
Total Extraordinary Items,-,-,-,-
Net Income,-,582,367.96,651.66
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,585,582,367.96,651.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,585,582,367.96,651.66
Diluted Weighted Average Shares,9.72,10.11,8.42,8.42
Diluted EPS Excluding Extraordinary Items,60.2,57.55,43.68,77.36
DPS - Common Stock Primary Issue,-,40,-,-
Diluted Normalized EPS,53.77,51.67,43.68,77.42
